"Export time:  1/27/2024, 2:27:22 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09Y5DJW1B","Leather Heart Bookmarks, Wayzton Corner Page Book Accessories for Women, Kids, Cute Handmade Reading Gifts","Wayzton","$6.99","2,880","102","$20,131","04/17/2022","$3.02","4.7","561","$3.97","2,125","6","FBA","1","Office Products","Standard","1.97 x 0.12 x 2.36 in","0.635 oz","https://www.amazon.com/dp/B09Y5DJW1B"
"","","1441324097","Peter Pauper Press Essentials Weekly Planner Stickers (Set Of 575 Stickers)","PETER PAUPER PRESS","$5.95","","","","03/14/2017","$0.34","4.6","8,555","$5.61","13,632","5","AMZ","9","Books","Standard","4.098 x 6 x 0.201 in","0.154 lb","https://www.amazon.com/dp/1441324097"
"","","B09ZQ9L4ZW","20 Pcs Adhesive Pockets for Planners Index Card Pockets Planner Accessories Folder Self Sticky Pockets Clear Ideal Holder Top Open Add Storage Space to Notebooks Journal Office School Vinyl, 2 Styles","Junkin","$15.99","199","6","$3,182","05/06/2022","$10.52","4.7","57","$5.47","37,665","7","FBA","1","Office Products","Standard","6.77 x 0.47 x 6.93 in","6.4 oz","https://www.amazon.com/dp/B09ZQ9L4ZW"
"","","B099P6GGB7","UpUDo 12 Pack Magnetic Bookmark, Book Marker Clip for Teachers, Students, Book Lovers, Printing on 2 Side","UpUDo","$5.59","11,380","290","$63,614","07/16/2021","$1.83","4.6","8,746","$3.76","502","6","FBA","1","Office Products","Standard","4.72 x 0.39 x 9.06 in","2.09 oz","https://www.amazon.com/dp/B099P6GGB7"
"","","B0928NQHGZ","15 Pieces Bookmark, Magnetic Bookmarks for Women, Men, Book Lovers, Page Markers for Students Teachers Reading (Misty, Ocean, Emerald)","Joyberg","$4.99","5,287","194","$26,382","04/11/2021","$1.32","4.6","5,553","$3.67","910","6","FBA","1","Office Products","Standard","3.19 x 0.31 x 6.26 in","2.11 oz","https://www.amazon.com/dp/B0928NQHGZ"
"","","B0BTQ7F3YD","bloom daily planners 2024 (8.5' x 11') Calendar Year Day Planner (January 2024 - December 2024) - Weekly/Monthly Dated Agenda Organizer with Tabs - Zodiac","bloom daily planners","$17.95","1,350","20","$24,233","02/01/2023","$10.12","4.7","67","$7.83","12,095","7","FBA","1","Office Products","Standard","11 x 0.4 x 8.5 in","1.28 lb","https://www.amazon.com/dp/B0BTQ7F3YD"
"","","1441324089","Essentials Mom's Planner Stickers (Set of 575 Stickers)","Peter Pauper Press Inc. (Author)","$5.95","","","","05/31/2017","$0.34","4.6","2,174","$5.61","21,039","4","AMZ","7","Books","Standard","0.25 x 6.25 x 4.25 in","1.6 oz","https://www.amazon.com/dp/1441324089"
"","","B0BW9L6VMR","Clever Fox Mega Sticker Pack  2,000+ Small Planner Stickers  Seasonal, Time Management, Budget & Inspirational Stickers for Adults  Sticker Book for Women  Aesthetic Calendar & Journal Accessories","Clever Fox","$17.99","455","10","$8,185","02/19/2023","","4.6","48","","23,354","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BW9L6VMR"
"","","B0B57T7X3J","Functional Sticker Book (635 Stickers 12 Sheets)","Erin Condren","$16.99","90","3","$1,529","06/26/2022","$11.52","4.4","79","$5.47","62,286","5","FBA","1","Office Products","Standard","5.41 x 0.18 x 8.9 in","3.2 oz","https://www.amazon.com/dp/B0B57T7X3J"
"","","B08698MJWT","SHARPIE S-Note Creative Markers, Highlighters, Assorted Colors, Chisel Tip, 24 Count","SHARPIE","$15.66","16,411","363","$256,996","03/22/2020","$9.77","4.7","16,349","$5.89","351","6","AMZ","44","Office Products","Standard","3.75 x 6.09 x 6.25 in","4.2 oz","https://www.amazon.com/dp/B08698MJWT"
"","","B0B6TW95XW","WY WENYUAN Writing Pens, Fine Point Smooth, Personalized Ballpoint Pens Bulk, Flair Teacher Pens, Black Ink 1.0 mm Journaling Pen, Aesthetic Gift School Office Supplies for Note Taking","WY WENYUAN","$7.99","4,467","189","$35,691","09/29/2022","$3.87","4.5","2,180","$4.12","942","7","FBA","1","Office Products","Standard","5.24 x 0.73 x 5.94 in","5 oz","https://www.amazon.com/dp/B0B6TW95XW"
"","","B09PR1BTM7","Glocusent USB Rechargeable Book Light for Reading in Bed, Portable Clip-on LED Reading Light, 3 Amber Colors & 5 Brightness Dimmable, Compact & Long Lasting, Perfect for Book Lovers, Kids","Glocusent","$12.09","32,247","1,097","$389,866","01/04/2022","$7.36","4.8","11,877","$4.73","43","7","FBA","2","Tools & Home Improvement","Standard","1.3 x 0.63 x 4.09 in","1.47 oz","https://www.amazon.com/dp/B09PR1BTM7"
"","","B09KMB1T51","Erin Condren Ultimate Planny Pack - Camel. Planner Accessory Pouch. Inside Pockets and Extended Metal Zipper. Elastic Band to Secure Around Planner or Notebook. Vegan Leather Organizer Case","Erin Condren","$22.99","495","13","$11,380","11/15/2021","$16.62","4.5","251","$6.37","18,321","6","FBA","1","Office Products","Standard","6.2 x 0.35 x 8.8 in","3.84 oz","https://www.amazon.com/dp/B09KMB1T51"
"","","B09TD9BKGQ","WRITECH Liquid Ink Rollerball Pens: Multi Colored 0.5mm Extra Fine Point Tip Rolling Roller Ball Pen 8ct Assorted Colors for Journaling Smooth Writing Note Taking No Bleed & Smudge & Smear","WRITECH","$12.49","1,146","27","$14,314","02/24/2022","$7.70","4.6","1,012","$4.79","9,273","6","FBA","2","Office Products","Standard","3.66 x 0.63 x 5.43 in","3.2 oz","https://www.amazon.com/dp/B09TD9BKGQ"
"","","B0819FJLH7","BIC Brite Liner Grip Pastel Highlighter Set, Chisel Tip, 12-Count Pack of Pastel Highlighters in Assorted Colors (colors may vary)","BIC","$7.98","17,032","651","$135,915","11/09/2019","$3.24","4.8","21,192","$4.74","127","7","AMZ","17","Office Products","Standard","2.8 x 1.46 x 5.63 in","5 oz","https://www.amazon.com/dp/B0819FJLH7"
"","","B07H934WK4","Sticky Notes Set, Post Self-Stick Notes Pads for Journaling Notebook Planner Study, Office Supplies College Essentials Back to School Supplies for High School Students Teen Girl Gifts Preppy Stuff","Niutop","$5.99","551","18","$3,300","09/10/2018","$2.17","4.3","5,308","$3.82","13,338","7","FBA","1","Office Products","Standard","4.17 x 0.51 x 8.07 in","5.3 oz","https://www.amazon.com/dp/B07H934WK4"
"","","B0BJ1M9W4N","Juome Transparent Sticky Notes, 400Pcs Morandi Cute Round Clear Sticky Tabs, Translucent Book Markers Page Flags Stickers, Bible Journaling Accessories Aesthetic Office School Study Supplies","Juome","$7.99","900","27","$7,191","10/12/2022","$3.87","4.4","870","$4.12","9,253","7","FBA","6","Office Products","Standard","1.89 x 0.67 x 4.57 in","1.44 oz","https://www.amazon.com/dp/B0BJ1M9W4N"
"","","1441325867","Metal Stencil Bookmark for Bullet Journals","Inc. Peter Pauper Press (Author)","$4.95","","","","12/30/2018","$-0.51","4.5","7,902","$5.46","1,474","","AMZ","7","Books","Standard","0.25 x 8.75 x 2.5 in","0.8 oz","https://www.amazon.com/dp/1441325867"
"","","B08BNNXMRW","Lilly Pulitzer Colored Pen Set of 3, Includes Pink/Blue/Green Ink, Shade Seekers (Assorted)","Lilly Pulitzer","$15.95","210","7","$3,350","06/21/2020","$10.02","4.5","920","$5.93","33,674","5","FBA","1","Office Products","Standard","4.2 x 1.4 x 7 in","3.98 oz","https://www.amazon.com/dp/B08BNNXMRW"
"","","B0C1YYLS6B","To Do List Pad - To Do List Notebook for Work with 52 Sheets, Undated Daily Planner Perfect for Daily Tasks and Goal Setting, To Do List Notepad Suitable for Office, Home and School-Nature","Taja","$7.99","7,256","259","$57,975","04/09/2023","$3.72","4.7","1,383","$4.27","596","7","FBA","1","Office Products","Standard","6.5 x 0.31 x 9.77 in","9.9 oz","https://www.amazon.com/dp/B0C1YYLS6B"
"","","1441319638","Can't Remember Sh*t Daily Planner and Note Pad","PETER PAUPER PRESS","$5.95","","","","12/14/2020","$-0.33","4.8","1,863","$6.28","4,209","","AMZ","8","Books","Standard","5.85 x 8.429 x 0.728 in","0.79 lb","https://www.amazon.com/dp/1441319638"
"","","B09WSRY8RY","Mr. Pen- Aesthetic Highlighters, 8 Pcs, Chisel Tip, Muted Pastel Color, No Bleed Bible Highlighter Pastel, Highlighters Assorted Colors, Pastel Highlighter Set, Aesthetic School Supplies","Mr. Pen","$7.85","42,084","921","$330,359","03/28/2022","$3.75","4.6","9,481","$4.10","65","6","FBA","1","Office Products","Standard","5.17 x 0.49 x 5.91 in","3.52 oz","https://www.amazon.com/dp/B09WSRY8RY"
"","","B0BDLN4SBD","24 Sheet Planner Stickers Calendar Essentials Planner Stickers and Accessories Color Coordinating Monthly Headings Dates Icons Dot Labels 2486 Stickers for Calendar Scrapbooking Decor (Modern Color)","Jetec","$9.99","393","8","$3,926","09/07/2022","","4.2","155","","29,981","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BDLN4SBD"
"","","B0B6159TZB","480 Pcs Sticky Index Tabs, Colored Book Sticky Tabs for Notebooks, Repositionable Page Tabs for Notebooks File Classification,12 Colors (0.51inch)","Prudiut","$6.99","5,403","154","$37,767","07/06/2022","$3.02","4.4","1,284","$3.97","1,246","6","FBA","1","Office Products","Standard","3.15 x 0.43 x 8.54 in","1.76 oz","https://www.amazon.com/dp/B0B6159TZB"
"","","B08D3TMC5V","Planner Stickers - 28 Sheets, 1378 Stunning Design Accessories for Journals and Calendars, Essential Planner Accessories by Tullofa - Green","Tullofa","$8.99","823","13","$7,399","10/24/2020","$4.72","4.7","2,478","$4.27","18,974","6","FBA","1","Office Products","Standard","4.764 x 8.307 x 0.354 in","0.348 lb","https://www.amazon.com/dp/B08D3TMC5V"
"","","B0BMQ76XTG","DIVERSEBEE Pastel Washi Tape Set, 5 Rolls Decorative Scrapbook Tape, Cute Craft Tape, Scrapbooking Bullet Journal Supplies, Bible Journaling, Planner Accessories, Gift Wrap Tape (Forest)","DIVERSEBEE","$6.99","1,512","52","$10,569","11/16/2022","$2.40","4.6","249","$4.59","2,335","6","FBA","1","Arts, Crafts & Sewing","Standard","1.85 x 1.69 x 2.99 in","1.76 oz","https://www.amazon.com/dp/B0BMQ76XTG"
"","","B079ZH2DCD","Planner Stickers 1000+ Scrapbook Stickers  Inspirational and Motivational Journal Stickers - Planner Accessories and Stickers for Planners Pack and Calendar Stickers for Adults Planner","Lamare","$10.95","1,424","21","$15,593","02/21/2018","$6.24","4.7","5,523","$4.71","11,578","7","FBA","1","Office Products","Standard","6.5 x 8.5 x 0.3 in","0.399 lb","https://www.amazon.com/dp/B079ZH2DCD"
"","","B0871Z1QR7","Vanstek 46 Pack Journal Planner Colored Pens, Fineliner Pens for Journaling, Writing Coloring Drawing, Note Taking, Calendar, Planner, Art Office School Gift Supplies","Vanstek","$9.99","1,314","41","$13,127","04/12/2020","$5.57","4.4","1,357","$4.42","6,003","7","FBA","1","Office Products","Standard","8 x 0.6 x 14 in","0.014 oz","https://www.amazon.com/dp/B0871Z1QR7"
"","","B0BFHN7C8R","Weekly Planner Notepad Undated Weekly Goals Schedule Planner To Do List Notebook Planning Pad Calendars Organizers Habit Tracker Journal for Man & Women,52 Weeks (8.5x12')","Regolden-Book","$7.99","2,628","61","$20,998","09/15/2022","$3.20","4.7","742","$4.79","3,910","7","FBA","1","Office Products","Standard","8.5 x 0.24 x 11.89 in","12.3 oz","https://www.amazon.com/dp/B0BFHN7C8R"
"","","B09MCJVML7","AECHY 8PCS Colored Curve Highlighter Pen Set for Note Taking, Dual Tip Pens with 5 Different Shapes & 8 Colors Fine Lines, for Kids Journaling Supplies","AECHY","$9.99","2,002","65","$20,000","11/21/2021","$5.57","4.2","5,796","$4.42","3,639","7","FBA","2","Office Products","Standard","7.1 x 3.9 x 0.6 in","3.21 oz","https://www.amazon.com/dp/B09MCJVML7"
