"Export time:  1/30/2024, 12:37:05 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CJ8YS8K1","iDavosic.ly 3 Tier Tea Bag Organizer, Tea Bag Storage Holder Spinning Carousel with 9 Compartments, Metal Rotating Tea Bag Caddy for Kitchen Counter Cabinet, Up to 108 Tea Bags Storage","iDavosic.ly","$28.99","291","10","$8,436","11/13/2023","$18.85","3.9","13","$10.14","93,570","7","FBA","1","Home & Kitchen","Standard","7.87 x 0.1 x 11.81 in","2.68 lb","https://www.amazon.com/dp/B0CJ8YS8K1"
"","","B06Y3XK3LY","J JACKCUBE DESIGN Tea Bag Organizer for Countertop with Drawer, Tea Storage Organizer with 12 Compartments(Brown/White) - MK353A","J JACKCUBE DESIGN","$31.99","191","5","$6,110","04/05/2017","$20.16","4.5","439","$11.83","170,450","6","FBA","1","Home & Kitchen","Standard","10.315 x 13.386 x 5.827 in","4.586 lb","https://www.amazon.com/dp/B06Y3XK3LY"
"","","B0CLNGCGS1","JJSQ Wood Tea Bag Organizer with Bamboo Window Decorative Tea Storage Box Chest - 16 Compartments Tea Bags Holder for Countertop & Cabinet Organization Gift Idea (16 Compartments)","JJSQYLAN","$39.99","","","$0.00","12/28/2023","","","","","839,721","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLNGCGS1"
"","","B0BXPXMTNK","Mona Magnetic Tea Bag Organizer - Set of 6 Individual Tea Bag Holders for The Refrigerator, Counter or Kitchen Shelf. Stylish & Practical Gift for Tea Lovers (Black)","MONA DESIGNERS","$21.99","556","19","$12,226","05/31/2023","","4.5","141","","49,491","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BXPXMTNK"
"","","B07RS4YN25","AuldHome Farmhouse Tea Bag Box (White), Vintage Retro Style Enamelware Tea Storage Tin","AuldHome Design","$19.99","479","14","$9,575","05/14/2019","$11.85","4.7","978","$8.14","65,966","6","FBA","6","Home & Kitchen","Standard","5.984 x 10.197 x 3.976 in","1.684 lb","https://www.amazon.com/dp/B07RS4YN25"
"","","B093YF75CJ","NHZ Tea Bag Holder Stainless Steel 3 Tier, Tea Holder For Tea Bags Organizer over 180 Tea Bags. Tea Bags Storage Cabinet and Counter, Wall Mount Available.","NHZ","$26.99","139","3","$3,752","04/30/2021","$15.61","4.7","279","$11.38","241,049","6","FBA","2","Home & Kitchen","Standard","12.6 x 14.17 x 4.8 in","3.351 lb","https://www.amazon.com/dp/B093YF75CJ"
"","","B0BWLMD1PZ","Bamboo Tea Organizer, Tea Bag Organizer for Cabinet, 3-Tier Tea Bag Holder Stores Over 240 Tea Bags, Tea Station for Coffee Capsules, Creamer, Sweetener, Sugar - Removable Divider (Self-assembly)","NUTUNI","$23.99","205","9","$4,918","02/22/2023","","4.2","65","","100,159","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWLMD1PZ"
"","","B0B3QQ5GGN","Coloch Wooden Tea Bag Storage Box with Carved Lid, 8-Compartment Tea Chest Organizer Spice Packets Container for Living Room, Kitchen, Office, Home Decor","Coloch","$25.99","107","3","$2,781","06/09/2022","$15.66","4.5","60","$10.33","260,334","6","FBA","1","Home & Kitchen","Standard","8.43 x 13.23 x 4.25 in","2.31 lb","https://www.amazon.com/dp/B0B3QQ5GGN"
"","","B0188X0FVO","Mind Reader Bag, Tea Station Organizer Countertop Storage, Kitchen, Plastic, 10.25'L x 3.25'W x 13.75'H, White","Mind Reader","$16.99","1,296","42","$22,019","11/19/2015","$8.42","4.7","11,590","$8.57","21,604","7","AMZ","1","Home & Kitchen","Standard","10.63 x 13.86 x 3.39 in","2.56 lb","https://www.amazon.com/dp/B0188X0FVO"
"","","B0BTY5ZTRQ","ITHSKUILL Tea Bag Organizer, Large Capacity Tea Organizer for Tea Bags, Bamboo Multi-functional Storage Coffee Bar Accessories for Home Office Kitchen Counter Cabinet Pantry Organizer","ITHSKUILL","$39.99","208","5","$8,318","02/05/2023","","4.8","73","","169,603","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0BTY5ZTRQ"
"","","B00BNRO5UU","Oceanstar - TB1323 Oceanstar Bamboo Tea Box, 12 Inch, Natural","Oceanstar","$19.79","1,369","45","$27,093","10/31/2011","$10.39","4.7","7,222","$9.40","19,953","5","AMZ","12","Home & Kitchen","Standard","8.27 x 4.09 x 13.07 in","2.69 lb","https://www.amazon.com/dp/B00BNRO5UU"
"","","B08MFTTT3V","YouCopia TeaStand Tea Bag Organizer with Clear Removable Bins, Cabinet or Pantry Storage Caddy, 120-Bag","YouCopia","$29.99","1,258","30","$37,727","11/03/2020","$18.76","4.8","3,046","$11.23","31,271","6","AMZ","1","Home & Kitchen","Standard","8.74 x 10.98 x 6.65 in","2.489 lb","https://www.amazon.com/dp/B08MFTTT3V"
"","","B0CB582CNG","QILICHZ Tea Bag Holder Bamboo Tea Organizer for Tea Bags Wall Mounted Tea Bags Organizer Tea Holder for Tea Bags Organizer for Table Or Wall","QILICHZ","$21.99","130","3","$2,859","09/25/2023","","4.8","63","","252,574","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CB582CNG"
"","","B0BXQTFBFS","Break Tradition Wooden Tea Organizer For Tea Bags - Black Wooden Tea Chest With 6 Compartments - Clear Top Window - Lid Stays Open (White)","Break Tradition","$34.99","180","6","$6,298","08/05/2019","","3.6","8","","147,469","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BXQTFBFS"
"","","B07DQ6X2FQ","mDesign Plastic Tea Bag Divided Storage Organizer Container Box with Hinge Lid for Kitchen Cabinet, Countertop, Pantry, Holds Tea Bags, Seasoning Packets, Condiments, 8 Sections, Clear","mDesign","$20.99","1,112","33","$23,341","06/12/2018","$11.41","4.7","3,095","$9.58","8,348","7","FBA","1","Kitchen & Dining","Standard","10.512 x 11.772 x 3.543 in","2.423 lb","https://www.amazon.com/dp/B07DQ6X2FQ"
"","","B0CHMSJBVG","Tea Holder for Tea Bags Organizer - Black Bamboo Tea Organizer for Tea Bags 3-Tier Stackable Wall Mount Large Capacity Tea Storage Box to Pantry Countertop Kitchen Office","Wisuce","$42.99","154","4","$6,620","09/07/2023","","4.2","14","","211,137","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHMSJBVG"
