"Export time:  2/8/2024, 3:37:24 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C4LHZXNR","Paper Plates 9 Inch [125 Count], 100% Compostable Disposable Plates Heavy Duty, Made of Bagasse Biodegradable Eco-Friendly Paper Plates Bulk for Party, Wedding, Dinner, BBQ (White)","WGCC","$19.99","1,580","13","$31,584","05/07/2023","","4.7","562","","48,556","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0C4LHZXNR"
"","","B0CHN1T5KW","Nicole Home Collection Compostable Heavy Duty 9' Disposable Paper Plates 100% Bagasse Biodegradable Eco-Friendly Natural Sugarcane 100 Count","Nicole Home Collection","$17.99","458","14","$8,239","09/07/2023","","4.6","736","","45,856","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CHN1T5KW"
"","","B08X6RS787","Hefty ECOSAVE Compostable Paper Plates, 8-3/4 Inch, 60 Count","Hefty","$10.88","405","23","$4,406","02/21/2021","$5.48","4.6","2,256","$5.40","30,627","6","AMZ","2","Health & Household","Standard","8.63 x 3.13 x 8.63 in","11.2 oz","https://www.amazon.com/dp/B08X6RS787"
"","","B0C4V796B8","Leste Disposable Bagasse Paper Plates, Heavy-Duty Party Plates, 100% Compostable, Made of Natural Sugarcane Fibers - Biodegradable Paper Plates (White - Round, 7 Inch - 150 Count)","Leste","$6.99","366","10","$2,558","08/19/2023","","4.5","56","","56,349","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0C4V796B8"
"","","B07STV49K3","Chic Leaf Palm Leaf Plates - Disposable Bambo Plates 10 Inch & 7 Inch Square (48 Pc) Compostable & Biodegradable, Better than Plastic and Paper Plates - Heavy-Duty, Bamboo Like Dinner Ware Set","Chic Leaf","$34.99","1,785","61","$62,457","06/09/2019","$23.50","4.6","1,896","$11.49","2,824","6","FBA","5","Sports & Outdoors","Standard","9.9 x 10 x 7.3 in","4.85 lb","https://www.amazon.com/dp/B07STV49K3"
"","","B07M5VHMVN","100% Compostable, 5 Compartment, Disposable Paper Plates [125-Pack] - {PFAS Free} - {BPA Certified} - [10 Inch] Heavy Duty Biodegradable Bagasse Sectional Lunch Trays + Dividers - Divided Platter Tray","Stack Man","$29.99","694","21","$20,813","12/23/2018","$18.46","4.6","2,095","$11.53","6,599","7","FBA","4","Industrial & Scientific","Standard","6.5 x 9.5 x 13 in","5.5 lb","https://www.amazon.com/dp/B07M5VHMVN"
"","","B0C9PM39L6","katbite 150Pcs Compostable Paper Plates Heavy Duty, Disposable Plates 100% Bagasse Natural Brown Eco-Friendly Biodegradable Dinner Party Plates 9 inch","katbite","$19.99","210","7","$4,198","","","4.7","26","","71,184","","FBA","","Health & Household","","","","https://www.amazon.com/dp/B0C9PM39L6"
"","","B0CG14ZG3B","Homestockplus 10 Inch Disposable Plates Party Paper Plates 100% Compostable Biodegradable Plates Made of Sugarcane Fibers","Homestockplus","$19.99","1,052","17","$21,029","08/17/2023","","4.7","150","","38,279","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CG14ZG3B"
"","","B0BN5RY48X","Greconv Paper Plates 6 inch, 50 Pack Small Paper Plates, Eco Friendly Disposable Plates Made of Sugarcane Fibers, 100% Compostable Paper Plates, Dessert Paper Plates, Brown","Greconv","$9.99","955","26","$9,540","11/22/2022","","4.7","177","","28,086","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0BN5RY48X"
"","","B08DBMQM5Q","100% Compostable 7 Inch Heavy-Duty Plates [125 Pack] Eco-Friendly Disposable Sugarcane Paper Plates - Brown Unbleached","Comfy Package","$14.99","217","6","$3,253","10/28/2020","$6.95","4.4","740","$8.04","80,974","5","FBA","1","Health & Household","Standard","6.4 x 7.2 x 4.8 in","2.05 lb","https://www.amazon.com/dp/B08DBMQM5Q"
"","","B08X1Y263G","Ecovita 100% Compostable Paper Plates [9 in.] COMPARTMENTS  150 Disposable Plates Eco Friendly Sturdy Tree Free Liquid and Heat Resistant Alternative to Plastic or Paper Plates","Ecovita","$38.00","68","4","$2,584","02/18/2021","$25.27","4.4","119","$12.73","106,202","8","FBA","1","Health & Household","Standard","9.3 x 9.4 x 7.6 in","5.9 lb","https://www.amazon.com/dp/B08X1Y263G"
"","","B0C7D14RHC","TaidMiao Paper Plates 9 Inches, 100 Pack Disposable Plates For Party  100% Compostable Plates, Water & Oil Proof Paper Plates, Microwavable Paper Plates Bulk - Brown","TaidMiao","$16.97","2,962","101","$50,265","06/06/2023","","4.6","87","","8,899","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0C7D14RHC"
"","","B09PZRKMCN","Dereinwo Compostable Disposable Paper Plates Set -[300 Pcs] 10 inch 8 inch Heavy Duty Biodegradable Square Plates and Spoons,Forks,Knives,Napkins-Eco-Friendly Party Bulk","Dereinwo","$29.99","687","107","$20,603","01/07/2022","$17.86","4.6","328","$12.13","8,493","7","FBA","1","Health & Household","Standard","10.866 x 11.457 x 6.89 in","7.489 lb","https://www.amazon.com/dp/B09PZRKMCN"
"","","B0CC97PCXX","JOLLY CHEF 100% Compostable Heavy Duty Plates 10 Inch [125 Pack] Eco-Friendly Disposable White Paper Plates Made of Bagasse Biodegradable Plates Bulk for Party Dinner Sugarcane Fibers Round Plates","JOLLY CHEF","$22.99","920","36","$21,151","08/23/2023","","4.7","66","","21,855","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CC97PCXX"
"","","B0CBHXW2LC","RESTYLIFE 300pcs Compostable Paper Plates Set - Heavy-Duty Biodegradable Plates, Bowls & Cutlery - Ideal for Parties, Weddings, Picnics, Camping - Eco-friendly, Safe, BPA Free, Microwave Safe","RESTYLIFE","$39.99","265","13","$10,597","07/31/2023","","5","37","","47,851","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CBHXW2LC"
