"Export time:  2/11/2024, 3:08:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08B6CSCNL","Dabacc 4 Pack Glass Jars with Airtight Bamboo Lids, Glass Kitchen Canisters Clear Container for Food Storage of Dry Goods, Cookie, Candy, Spices, Coffee Beans and More, 18.6 OZ","Dabacc","$20.99","580","18","$12,174","06/14/2020","$12.05","4.6","876","$8.94","15,748","7","FBA","1","Kitchen & Dining","Standard","3.94 x 3.94 x 3.94 in","2.97 lb","https://www.amazon.com/dp/B08B6CSCNL"
"","","B093BLVTV7","Organizer,Picnic container,Storage Organizer with Bamboo Lid,Bamboo Storage Containers, Pantry organizer, Clear Towel holder container, Bathroom collection box in 3 Different Sizes","Camtcher","$29.99","42","1","$1,260","04/22/2021","$19.06","4.1","113","$10.93","176,091","7","FBA","1","Kitchen & Dining","Standard","7.68 x 4.72 x 11.61 in","3.34 lb","https://www.amazon.com/dp/B093BLVTV7"
"","","B0CC4P4HC3","Ohmlove 4 Pack Bamboo Lid Storage Bins - Stackable Plastic Containers for Organizing Desktop, Closet, Playroom, Classroom, Office, White","Ohmlove","$33.99","1,110","30","$37,729","08/14/2023","","4.4","119","","30,619","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CC4P4HC3"
"","","B0BQJW65S1","Isaac Jacobs 2-Pack Medium White Storage Bin Set w/Cut-Out Handles and Bamboo Lid, Plastic Organizers for Home, Pantry, Kitchen, Closet, Office, Home Dcor, BPA Free, Food Safe (Medium, White)","Isaac Jacobs International","$29.99","124","3","$3,719","12/18/2022","$19.70","4.4","25","$10.29","89,897","7","FBA","6","Kitchen & Dining","Standard","6.6 x 4.25 x 9.75 in","2.12 lb","https://www.amazon.com/dp/B0BQJW65S1"
"","","B0CGNTQNQK","FS TRENDS 16PCs Glass Baby Food Storage Containers 4 Oz Baby Food Storage Jars with Airtight Lids 6 Assorted Colors, Leak Proof, Reusable Small Containers, Freezer Storage & Microwave Safe","FS TRENDS","$21.99","30","1","$659.70","08/25/2023","","4.7","12","","41,671","7","FBA","1","Baby","Oversize","14.25 x 3.82 x 14.25 in","6.98 lb","https://www.amazon.com/dp/B0CGNTQNQK"
"","","B09YZQWPT3","HERITAGE LIVING Storage Bin with Bamboo Lid, Decorative Stackable Basket Table Bookcase Kitchen Office Organizing, Multipurpose Basket Organizer Bin (SMALL, WHITE)","HERITAGE LIVING","$19.95","300","10","$5,985","04/29/2022","","4.2","261","","88,709","8","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B09YZQWPT3"
"","","B07S37N2FY","GREENER CHEF Glass Food Storage Containers with Lids (Bamboo) - 4 Piece Value Set - The Most Ecofriendly Glass Containers - Airtight, Glass Meal Prep Containers or Glass Food Containers","Greener Chef","$24.99","557","17","$13,919","10/15/2019","$13.31","4.2","2,039","$11.68","16,181","6","FBA","2","Kitchen & Dining","Standard","9.65 x 6.85 x 11.57 in","8.11 lb","https://www.amazon.com/dp/B07S37N2FY"
"","","B0BJJB89QQ","Hudgan Clear Plastic Storage Organizer Bins with Bamboo Lids for Pantry Organization and Storage, Medicine Cabinet, Craft Rooms - 4.5-Inches Tall - 4 Pack","Hudgan","$29.99","859","22","$25,761","11/04/2022","$18.16","4.7","378","$11.83","12,599","6","FBA","1","Kitchen & Dining","Standard","6.7 x 4.5 x 11.2 in","6.18 lb","https://www.amazon.com/dp/B0BJJB89QQ"
"","","B0CNGMLPNJ","ComSaf 45oz Glass Storage Containers with Lids, Glass Jars with Bamboo Lids, Clear Food Storage Jar, Square Glass Canister Set of 3, Pantry Organizers and Storage for Flour Oat Pasta Tea Coffee Bean","","$26.99","810","27","$21,862","","","4.4","13","","10,428","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CNGMLPNJ"
"","","B0986VFBWQ","Umilife Kitchen Cabinet Organizer for Food Storage Container Lids, with Adjustable Dividers, Bamboo Drawer Caddy, Box for Kitchen Storage And Organization","Umilife","$23.95","3,409","93","$81,646","09/29/2021","$13.63","4.7","849","$10.32","2,479","6","FBA","1","Kitchen & Dining","Standard","10.79 x 14.06 x 3.86 in","2.91 lb","https://www.amazon.com/dp/B0986VFBWQ"
