"Export time:  2/1/2024, 1:39:33 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CH4JDGNK","ZHUXUXITT Designer Luxury Case for iPhone 15 Pro Max Square,Beige Square Square Classic Checkered Style,Hard PC+Soft Silicone case is Shock-Proof and Skid-Proof for Protective Case","ZHUXUXITT","$15.99","443","11","$7,084","09/01/2023","","4.4","36","","14,291","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CH4JDGNK"
"","","B0CRRT692M","Karrint Magnetic Case for Samsung Galaxy S24+ with Camera Lens Protector [Compatible with Mag-Safe] Luxury Plating Glitter Scratchproof Slim Samsung Galaxy S24 Plus Cover for Women Men (Black)","Karrint","$18.99","90","3","$1,709","01/07/2024","","","","","43,466","5","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CRRT692M"
"","","B0CRKXHF2B","tharlet Luxury Phone Case for Samsung Galaxy S21 Ultra,Golden Leopard Pattern with Side Lucky Heart,for Women Soft Back Cover Raised Full Camera Lens Protection,Black","tharlet","$16.99","15","","$254.85","01/04/2024","","","","","107,524","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CRKXHF2B"
"","","B0CSYH1FSL","Elgzigok Phone Case for Samsung Galaxy S21 FE Luxury Square Case with Pelican-AA8 Pattern Design Black Soft TPU Slim Fit Anti Scratched Protection Cover Case","","$9.98","","","","","","","","","117,974","","FBM","","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CSYH1FSL"
"","","B0C5RNGFKV","Designer iPhone 14 Pro Max Case for Women Luxury 6.7 inch,Luxury Aesthetic Classic Pattern Leather Back Cover Soft Frame Metal nameplate Cute Light Brown","Atiptop","$9.00","1,065","40","$9,585","05/18/2023","","4.2","186","","4,018","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0C5RNGFKV"
"","","B0CKSMFFQK","LCHULLE for iPhone 15 Pro Max Case Cute for Women Girls with 2 Screen Protector Love Heart Design Luxury Plating Soft TPU Shockproof Camera Lens Protection Phone Case Cover for iPhone 15 Pro Max,Black","LCHULLE","$12.99","493","18","$6,404","10/09/2023","","4.9","17","","9,046","6","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CKSMFFQK"
"","","B0C9TB2BCL","EYZUTAK Case for iPhone 13 Pro, Colorful Retro Oil Painting Printed Flower Laser Glossy Pattern Cute Curly Waves Border Exquisite Phone Cover Stylish Durable TPU Protective Case for Girls Women -Green","EYZUTAK","$9.99","24,420","805","$243,956","07/02/2023","","4.3","1,230","","62","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0C9TB2BCL"
"","","B0CP5162TP","ZONRW for Samsung Galaxy S22 Ultra Case Magnetic,for Women Girl Soft Cute Luxury Love Heart Plating Bling Gradient Glitter Phone Case Compatible with MagSafe Clear Shockproof Back Cover 6.8-Blue","ZONRW","$15.99","395","12","$6,316","11/30/2023","","3.9","9","","12,428","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CP5162TP"
"","","B0C23K8G9K","Luxury Designer Elegant Compatible for iPhone 14 PRO MAX Case, Luxury Brand for Apple iPhone 14 PROMAX,Aesthetics Classic Monogram Pattern Cellphone Case Girls Women Men - Black","Atiptop","$11.59","810","27","$9,388","04/11/2023","","4.5","147","","6,102","7","FBA","2","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0C23K8G9K"
"","","B0CCKNXCBV","ankofave Magnetic case for iPhone 13 Pro Max Phone Case for Women, Matte Luxury Soft Metallic Luster Design with Camera Lens Protector, Compatible with Magsafe Case for iPhone 13 Pro Max 6.7'-Green","ankofave","$12.99","2,326","75","$30,215","07/21/2023","","4.7","88","","2,057","6","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CCKNXCBV"
"","","B0CMHFLSLW","SALISOAP for iPhone 14 Pro Max 6.7' Case,Classic Luxury PU Leather Slim Non-Slip Shockproo Protective Cover Case for iPhone 14 Pro Max(Black)","SALISOAP","$16.99","450","15","$7,645","11/24/2023","","5","2","","10,306","7","FBA","1","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0CMHFLSLW"
"","","B0BZ8V1MFT","Zinalop 2-in-1 Wallet Phone Case for Apple iPhone 13 Pro Max 6.7', Luxury PU Leather Flip Case Protective Cover with Magnetic [Card Holder](Black)","","$18.99","","","","","","","","","650,529","","FBA","","Cell Phones & Accessories","","","","https://www.amazon.com/dp/B0BZ8V1MFT"
