"Export time:  2/1/2024, 11:11:04 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B00O17TBEO","ICT Billet Aluminum 4AN Wrench 4 AN Hose Fitting 9/16 Wrench 551452","ICT Billet","$9.99","30","1","$299.70","05/07/2018","$5.25","4.7","29","$4.74","279,872","4","FBA","1","Automotive","Standard","1 x 1 x 5 in","2.29 oz","https://www.amazon.com/dp/B00O17TBEO"
"","","B08LH1JJ23","IVARKEY 7463 Adjustable Gland Nut Wrench with 1/4' and 7/32' Diameter Pin Holes for 1' to 3-3/4' Gland Nuts for Smaller Gland Nuts on Construction","IVARKEY","$16.99","100","3","$1,699","11/15/2020","$10.67","3.9","205","$6.32","107,256","6","FBA","1","Tools & Home Improvement","Standard","3.74 x 0.83 x 6.02 in","8.1 oz","https://www.amazon.com/dp/B08LH1JJ23"
"","","B08N4CVW9G","Wheeler F.A.T. Stix with 12 Screwdriver Bits, 5 Torque Limiters, and Storage Case for Firearm Building and Maintenance","Wheeler","$69.99","356","15","$24,916","01/11/2022","$54.35","4.8","230","$15.64","23,581","7","AMZ","12","Tools & Home Improvement","Standard","5.04 x 1.61 x 8.43 in","0.7 kg","https://www.amazon.com/dp/B08N4CVW9G"
"","","B018N80XLQ","Gardner Bender LNW-KIT Locknut Wrench Kit,  &  Inch., Loosen / Tighten locknuts, Steel Construction fits UL locknuts, 2 Pk. Bundle, Black","Gardner Bender","$11.59","1,905","53","$22,079","11/28/2015","$6.93","4.7","5,443","$4.66","6,186","5","AMZ","29","Tools & Home Improvement","Standard","3.5 x 0.5 x 6 in","0.13 lb","https://www.amazon.com/dp/B018N80XLQ"
"","","B0CHXY6HDZ","Johoxton Wrench Spanner Wrench for Floor Heating Pipes and Cars Walnut","Johoxton","$12.99","30","1","$389.70","09/12/2023","$8.12","3","1","$4.87","192,967","5","FBA","1","Tools & Home Improvement","Standard","1.61 x 0.47 x 7.52 in","3.2 oz","https://www.amazon.com/dp/B0CHXY6HDZ"
"","","B004Y6ZO02","Traditions A1864 Double Sided Wrench","Traditions","$20.99","60","2","$1,259","08/30/2011","$13.63","4.4","135","$7.36","155,536","3","AMZ","7","Tools & Home Improvement","Standard","1 x 1 x 12 in","0.75 lb","https://www.amazon.com/dp/B004Y6ZO02"
"","","B00H2W7LVK","GEARWRENCH 44 Pc. Master Combination Wrench Set, Metric/SAE - 81919","GEARWRENCH","$194.28","1,192","83","$231,582","04/01/2012","$143.28","4.8","2,659","$51.00","3,598","5","AMZ","24","Tools & Home Improvement","Oversize","5 x 6 x 18 in","34.5 lb","https://www.amazon.com/dp/B00H2W7LVK"
"","","B0878WTJ8B","OST Carbon Scraping Tool | Cleaning Supplies | Carbon Cleaning Tool | Scraper Tool | Accessories | Maintenance | Multi-Scraper | Carbon Scraper | Carbon Cleaner | Carbon Removal Tool","OST","$19.99","192","10","$3,838","04/09/2020","$14.07","4.1","410","$5.92","34,889","7","FBA","1","Tools & Home Improvement","Standard","2.99 x 0.35 x 6.34 in","0.03 kg","https://www.amazon.com/dp/B0878WTJ8B"
"","","B0C777YCR8","Mamibot C Pin Spanner, Adjustable CrV Hook Wrench, Round Head, 3/4 to 2', 1/8' Pin, Drop Forged, Suitable for Vehicle/Mechanical Equipment/Tighten Nuts & Bearings","Mamibot","$12.99","278","13","$3,611","06/05/2023","$8.12","4.1","18","$4.87","28,632","6","FBA","1","Tools & Home Improvement","Standard","2 x 0.3 x 6.4 in","4.2 oz","https://www.amazon.com/dp/B0C777YCR8"
"","","B086QN1ZM9","MYTEC Home Vise Universal Rotate 360 Work Clamp-On Vise, 3.2'","MYTEC","$30.97","2,099","75","$65,006","06/13/2019","$19.59","4.3","2,821","$11.38","4,088","6","FBA","1","Tools & Home Improvement","Standard","6.49 x 3.2 x 7.48 in","4.27 lb","https://www.amazon.com/dp/B086QN1ZM9"
"","","B0CM37L57L","ATsafepro 1/2-Inch Drive Click Torque Wrench,10-160FT.LB/13.6-217.0N/M Dual-Direction Torque Wrench 1/2 Drive,72-Tooth Dual Range Scales Torque Wrench Easy Use for Motorcycle,Car,etc","ATsafepro","$29.99","","","$0.00","10/29/2023","$19.06","","","$10.93","536,090","7","FBA","30","Tools & Home Improvement","Standard","2.52 x 2.32 x 17.44 in","3.16 lb","https://www.amazon.com/dp/B0CM37L57L"
