"Export time:  2/13/2024, 12:36:47 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08B12DNP8","Under Bed Storage, 2 Pack Underbed Storage Container Bags With Lid, Foldable Sturdy Clothes Storage Drawer Organizer W/ 3 Handles, Ultra Thick Fabric Blanket Shoe Storage Box, 30x15x6.7inch, Grey","punemi","$28.99","1,962","56","$56,878","06/15/2020","$18.21","4.5","1,461","$10.78","15,776","7","FBA","1","Home & Kitchen","Standard","10.7 x 15.5 x 3.2 in","3.699 lb","https://www.amazon.com/dp/B08B12DNP8"
"","","B0BZPHK42V","Yawinhe Under Bed Storage With Lids, Foldable Underbed Storage Box with Handles, Under Bed Storage Organizer Bins for Clothes, Blankets, Pillows, 23.6''Lx11.8''Wx6''H, 3-pack, Beige","Yawinhe","$39.99","109","2","$4,359","03/26/2023","","4","1","","309,902","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZPHK42V"
"","","B0BCVFGN7M","90L 4 Pack Under Bed Storage Containers, Lifewit Large Capacity Blanket Storage Bags with Reinforced Handle, Organization and Storage for Comforters, Sheets, Clothes, Bedroom, College Dorm, Grey","Lifewit","$25.99","613","16","$15,932","12/01/2022","","4.3","2,446","","56,675","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BCVFGN7M"
"","","B0BJ6KKKS8","KLONVS Foldable Underbed Storage,Under Bed Storage Containers with Lids (Set of 2) for Clothing, Shoes. Clothe Storage Container with Lid, 30 x 15 x 6.7inch, Grey","KLONVS","$19.99","100","7","$1,999","12/19/2022","","4.7","60","","130,558","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJ6KKKS8"
"","","B09TB8WFXC","HomeHacks Storage 3-Pack Clothes Organizer Storage Bags Foldable Storage Box with Large Clear Window Sturdy Handles for Closet, Dorm, Pillows, Bedding, Clothes, Stuffed Toys, Blankets, 35L, Grey","HomeHacks","$11.99","4,438","142","$53,212","04/09/2022","$4.40","4.4","1,187","$7.59","5,001","6","FBA","4","Home & Kitchen","Standard","9.84 x 9.92 x 3.82 in","0.86 lb","https://www.amazon.com/dp/B09TB8WFXC"
"","","B0BBL4Z54R","Budding Joy 4 Pack Under bed Storage Containers Organizer Large Capacity Underbed Clothes Storage Bins Organization and Storage Bedroom Foldable Storage Bags with Clear Window Black","Budding Joy","$25.99","1,320","44","$34,307","05/09/2021","","4.2","6,199","","20,456","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BBL4Z54R"
"","","B0BXX1PZV2","StorageRight Storage Bags,Under bed Storage Containers With Durable Handles,Large Capacity Bins,Foldable Storage Organizers For Clothes,Bedding and Toys-75L/6 Pack/Grey","StorageRight","$24.99","1,739","36","$43,458","05/02/2023","","4","927","","26,055","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0BXX1PZV2"
"","","B0C5R8R4KB","Supowin Under Bed Storage Containers, Foldable Underbed Storage Clothes Organizers with Lids, Comes with Sturdy 3-Handle Under the Bed Storage Drawer for Clothes, Toys, Blankets, Shoes-2 Pack Grey","Supowin","$23.99","322","11","$7,725","05/18/2023","","4.4","87","","81,261","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C5R8R4KB"
"","","B0BCVF3FQL","Lifewit Under Bed Storage Bag Organizer with Reinforced Handle Thick Fabric Clear Window Large Capacity Foldable Underbed Storage Container for Clothes Blankets Set of 3 Organization and Storage, Grey","Lifewit","$16.99","480","16","$8,155","09/01/2022","","4.3","2,446","","56,675","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BCVF3FQL"
"","","B0CJJ14K2K","YheenLf Under Bed Storage Containers Organizers, Underbed Clothes Storage Bins with Reinforced Handles for Blanket, Sheets, Pillows, Towels, Room, Beige, 1-Pack, 23.6' L x 11.8' W x 5.9' H","YheenLf","$14.99","60","2","$899.40","12/22/2023","","4.8","11","","337,620","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJJ14K2K"
