"Export time:  2/1/2024, 1:44:56 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C61W2SM8","KAMANINA 1 Inch Bay Window Curtain Rods, Telescoping Curtain Rods for Bay Windows 36 to 72 Inch(Center Rod), Black drapery Rods 20 to 36 Inch(Side Rods), Netted Texture Ends","KAMANINA","$42.99","330","11","$14,187","05/22/2023","$21.61","4.4","43","$21.38","82,608","7","FBA","1","Home & Kitchen","Oversize","1 x 1 x 72 in","5.44 lb","https://www.amazon.com/dp/B0C61W2SM8"
"","","B09B2M29DM","Kenney KN80709 Mission Step Square End Decorative Bay Window Curtain Rod, 78-144' Adjustable Length (22-37' Adjustable Sides, 28-72' Adjustable Middle) Black Finish, 3/4' Diameter Steel Tube","Kenney","$30.00","90","3","$2,700","11/08/2021","$14.66","4.4","266","$15.34","259,381","6","AMZ","6","Home & Kitchen","Oversize","6.9 x 2.875 x 36.237 in","2.425 lb","https://www.amazon.com/dp/B09B2M29DM"
"","","B08ZCCKPT2","Window Corner Curtain Rod Connector Set of 2, Adjustable Curtains Rods Connector for Bay Windows Blinds with 1 inch Black Color Metal","Elifel","$19.99","370","11","$7,396","03/16/2021","$12.47","4.5","439","$7.52","80,659","7","FBA","1","Home & Kitchen","Standard","3.62 x 1.85 x 5.47 in","14.4 oz","https://www.amazon.com/dp/B08ZCCKPT2"
"","","B09B2NGC5B","Kenney KN80707 Bryce Ball End Decorative Bay Window Curtain Rod, 78-144' Adjustable Length (22-37' Adjustable Sides, 28-72' Adjustable Middle) Black Finish, 3/4' Diameter Steel Tube","Kenney","$35.18","210","7","$7,388","11/14/2021","$18.81","4.4","266","$16.38","128,792","6","AMZ","4","Home & Kitchen","Oversize","6.9 x 2.875 x 36.237 in","2.425 lb","https://www.amazon.com/dp/B09B2NGC5B"
"","","B0C61VVN1H","KAMANINA 1 Inch Bay Window Curtain Rods, Telescoping Center Curtain Rod for Bay Windows 36 to 72 Inch, Antique Silver Decorative Side drapery Rods 20 to 36 Inch, Twisted Cage Finials","KAMANINA","$42.99","311","8","$13,370","05/22/2023","","4.5","26","","116,298","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C61VVN1H"
"","","B0BB9RW36V","UIOSANRT Wrap Around Curtain Rods for Windows 32 to 46 Inch,5/8 Inch Small Diameter Adjustable Heavy Duty Curtain Rod With Brackets,Room darkening,Fits Indoor and Outdoor,Black.","UIOSANRT","$9.99","1,454","36","$14,525","08/19/2022","$-0.45","4.3","400","$10.44","25,526","6","FBA","1","Home & Kitchen","Oversize","3.5 x 3.5 x 46 in","0.634 oz","https://www.amazon.com/dp/B0BB9RW36V"
"","","B0BRFTMSV9","Industrial Curtain Rod, 1 inch Curtain Rod, Outdoor Curtain Rod, Curtain Rods for Windows 120 to 240, Hanging Curtain Rod,Black Curtain Rod,Rustic Curtain Rod,Curtain Rod Set with Brackets,30-240'","YAJUXIU","$51.99","690","23","$35,873","12/30/2023","","4.6","338","","40,011","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BRFTMSV9"
"","","B0BXCRDFQL","Industrial Curtain Rod, 30-240 Inch, Curtain Rods, Black Curtain Rod, Outdoor Curtain Rod, Rustic Curtain Rod, Room Divider Curtain Rod","YAJUXIU","$52.99","890","31","$47,161","03/02/2023","$35.34","4.7","269","$17.65","30,022","7","FBA","1","Home & Kitchen","Oversize","1 x 1 x 48 in","2.35 lb","https://www.amazon.com/dp/B0BXCRDFQL"
"","","B08L5PLB7Z","13/16' Bay Window curtain rod 20'-36', 38'-72' - Black","Rod Desyne","$64.52","30","1","$1,936","10/12/2020","$40.79","4.2","51","$23.73","596,893","5","AMZ","1","Home & Kitchen","Oversize","1.97 x 0.04 x 71.65 in","3.49 lb","https://www.amazon.com/dp/B08L5PLB7Z"
"","","B08L5PG2WS","Rod Desyne Lockseam Bay Curtain Rod, 18-46 inch, 36-63 inch, White","Rod Desyne","$34.12","","","$1,024","10/12/2020","$18.54","4.2","10","$15.58","737,059","5","AMZ","2","Home & Kitchen","Oversize","4 x 36 x 4 in","2.511 lb","https://www.amazon.com/dp/B08L5PG2WS"
