"Export time:  2/11/2024, 3:05:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09BF6L4FP","NEAGLORY Air Conditioner Cover for Outside, AC Unit Covers Outdoor Fits up to 24X24X30 Inch, Durable Waterproof Windproof and Snowproof Design","NEAGLORY","$9.99","214","6","$2,138","07/28/2021","$-3.11","4.6","614","$13.10","145,998","6","FBA","1","Home & Kitchen","Oversize","24 x 30 x 24 in","8.1 oz","https://www.amazon.com/dp/B09BF6L4FP"
"","","B0C2PYH46L","IDAND Air Conditioner Cover for Outside Units with Waterproof Fabric, Durable for Outdoor Air Conditioner Protection, Fits up to 38W x 38D x 40H Inch","IDAND","$36.99","69","","$2,552","09/01/2023","$24.41","4.8","12","$12.58","801,352","6","FBA","1","Home & Kitchen","Standard","13.58 x 3.54 x 15.08 in","3.65 lb","https://www.amazon.com/dp/B0C2PYH46L"
"","","B08GCGVFXV","Homydom Air Conditioner Cover for Outside Units,AC Cover for Outdoor Central Unit Top,Air Conditioner Cover Waterproof Material, Snow-Resist,32 x 32 Inches","Homydom","$9.99","60","2","$599.40","10/14/2020","$2.16","4.6","278","$7.83","336,187","6","FBA","1","Home & Kitchen","Standard","7.874 x 1.969 x 7.874 in","1.014 lb","https://www.amazon.com/dp/B08GCGVFXV"
"","","B08HRYJPDR","Qualward Air Conditioner Covers for Outside Units, AC Cover for Outdoor Central Unit Top Heavy Duty Water-Resistant Fits Up to 36 x 36 Inch, Black","Qualward","$19.99","156","1","$3,118","11/24/2020","$11.85","4.7","482","$8.14","606,760","6","FBA","1","Home & Kitchen","Standard","11 x 0.3 x 12.1 in","1.05 lb","https://www.amazon.com/dp/B08HRYJPDR"
"","","B01MXHEKVP","Air Conditioner Cover for Outside Unit, Heavy Duty Large Universal Veranda, Winter AC Cover for Standard American Furniture Central Outdoor Vent Full Cover 34 x 34 x 30 inch","Little World","$19.99","363","8","$7,256","11/06/2016","$11.85","4.4","2,002","$8.14","114,721","6","FBA","1","Home & Kitchen","Standard","9.17 x 10.87 x 2.09 in","0.88 lb","https://www.amazon.com/dp/B01MXHEKVP"
"","","B0CL4HMWZC","Yogayet Air Conditioner Cover for Outside Unit Durable 420D Winter AC Cover Waterproof Windproof Central Air Conditioner Cover Large Size Air Conditioner Protection Fits up to 24 x 24 x 30 inches","Yogayet","$16.99","","","$0.00","10/15/2023","","4.6","3","","948,606","7","FBA","1","Home & Kitchen","Standard","9.06 x 1.38 x 9.84 in","0.68 oz","https://www.amazon.com/dp/B0CL4HMWZC"
"","","B08HW9QGS6","Full Mesh Air Conditioner Cover  AC Cover Designed to Protect Coils from Clogging - Leaves, Grass, dust and Debris - Outdoor Protection","Lisol","$34.99","80","4","$2,799","09/11/2020","$-52.47","4.6","423","$87.46","214,419","7","FBA","1","Home & Kitchen","Oversize","32 x 36 x 32 in","2.38 lb","https://www.amazon.com/dp/B08HW9QGS6"
"","","B08157SZK5","ALPINE HARDWARE Outdoor Window AC Covers [Window Air Conditioner Protection Cover] (Black, 15' H x 21' W x 16' D)","ALPINE HARDWARE","$13.97","210","7","$2,934","02/02/2020","$7.13","4.4","434","$6.84","132,785","6","FBA","1","Home & Kitchen","Standard","8.543 x 10.945 x 1.417 in","0.9 lb","https://www.amazon.com/dp/B08157SZK5"
"","","B09D75JP61","Joiish Air Conditioner Cover Full Mesh With Detachable Waterproof Top, Breathable & All Seasons, 28 x 28 x 32 Inch Outside Central AC Unit Protector Against Leaves, Weeds, Cottonwood and Debris","Joiish","$39.99","117","5","$4,679","08/19/2021","$-48.22","4.6","651","$88.21","161,948","6","FBA","2","Home & Kitchen","Oversize","28 x 32 x 28 in","2.72 lb","https://www.amazon.com/dp/B09D75JP61"
"","","B098Q29NTG","ULTCOVER Waterproof Square Air Conditioner Cover for Outside AC Units Size Upto 30W x 30D x 32H inch","ULTCOVER","$29.99","1,385","26","$41,536","09/06/2021","$19.06","4.7","960","$10.93","35,455","6","FBA","1","Home & Kitchen","Standard","8.701 x 11.142 x 3.268 in","3.739 lb","https://www.amazon.com/dp/B098Q29NTG"
