"Export time:  2/13/2024, 12:32:40 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08B62SPSV","Titan Mall Plastic Stackable Storage Bins 4 Pack, Stacking Bins Open Front for Kicthen, Garage and Bathroom Cabinet Organizer for Fruit, Vegetable, Snack Organization Basket Grey (Made In USA)","Titan Mall","$32.99","335","10","$11,052","06/14/2020","$20.41","4.5","4,024","$12.58","27,073","7","FBA","1","Kitchen & Dining","Standard","15 x 7 x 10 in","2.7 lb","https://www.amazon.com/dp/B08B62SPSV"
"","","B07G95CS22","Saedy 4 Packs Plastic Baskets with Handle, Stackable Basket Organizer Bin, White","Saedy","$16.99","15","1","$254.85","08/06/2018","$-44.05","4.7","251","$61.04","158,751","5","FBA","1","Kitchen & Dining","Oversize","23.368 x 33.02 x 18.796 cm","1.55 lb","https://www.amazon.com/dp/B07G95CS22"
"","","B0946J6W2M","2 Set Stackable Wire Basket with Bamboo Top -Kitchen Counter, Pantry Organization and Storage - Cabinet, Shelf, Countertop Space Saving Organizing - Produce, Fruit, Onion, Potato, Bread Organizer Bin","AOZITA","$39.99","5,138","187","$205,469","05/04/2021","$26.06","4.7","2,494","$13.93","946","7","FBA","1","Kitchen & Dining","Standard","12.83 x 14.45 x 4.06 in","8.931 lb","https://www.amazon.com/dp/B0946J6W2M"
"","","B0C2YYNC8N","SEHERTIWY Stackable Closet Storage Baskets, 4 Packs Plastic Closet Organizers and Storage Containers Bins, Foldable Closet Shelf Drawers for Wardrobe Cupboard Kitchen Bathroom Office","SEHERTIWY","$24.44","60","2","$1,466","04/18/2023","","3.9","32","","332,146","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C2YYNC8N"
"","","B0BW8XHCJT","UAK 4 Pack Stackable Plastic Storage Basket for Closet Wardrobe Organizer and Storage Bin Sweater Drawer Shelf Storage Container for Cupboard Kitchen Bathroom Office Bedroom (4L)","UAK","$28.88","977","28","$28,216","02/19/2023","$16.02","4.1","154","$12.86","33,585","6","FBA","2","Home & Kitchen","Standard","13 x 7 x 16 in","6.46 lb","https://www.amazon.com/dp/B0BW8XHCJT"
"","","B0BW3FMHHD","MSHOMELY Stackable Plastic Storage Basket 4 Packs Stackable Closet Organizers Wardrobe Organizer and Storage Bins Folding Closet Organizer Storage Box Closet Shelf for Bathroom Kitchen Office, 4XL","MSHOMELY","$39.99","450","19","$17,996","02/16/2023","$19.35","4.6","124","$20.64","48,161","7","FBA","2","Home & Kitchen","Oversize","13 x 9.6 x 17 in","8.29 lb","https://www.amazon.com/dp/B0BW3FMHHD"
"","","B0CLKNQLP4","KEMETHY 6 Pack Fruit Storage Containers For Fridge With Removable Colanders, Airtight Storage Container, BPA-Free, Dishwasher & Microwave Safe, Keep Berry Fruit Vegetable Food Meat Fresh Longer","KEMETHY","$20.99","1,591","70","$33,395","10/21/2023","$11.41","4.7","70","$9.58","3,532","7","FBA","1","Kitchen & Dining","Standard","7 x 4.5 x 9 in","3.88 lb","https://www.amazon.com/dp/B0CLKNQLP4"
"","","B0BNKYX83H","Gsiekare 4 Pack Stackable Plastic Storage Bins with Lid, 18 Qt Foldable Closet Organizers, Storage Drawers for Clothes Toys","Gsiekare","$32.99","2,787","45","$91,943","11/28/2022","$20.11","3.8","717","$12.88","20,194","7","FBA","3","Home & Kitchen","Standard","10.63 x 6.18 x 17.4 in","1 lb","https://www.amazon.com/dp/B0BNKYX83H"
"","","B0CHVZLM3S","Wenqik 6 Pack Plastic Stackable Storage Bins for Organizing Stacking Bins Open Front Stacking Baskets Stackable Plastic Bins Organizer for Pantry Kitchen Bathroom Food Fruit Organization (Black)","Wenqik","$41.99","113","3","$4,745","09/11/2023","$28.06","4","1","$13.93","78,100","7","FBA","1","Kitchen & Dining","Standard","11.81 x 6.5 x 12.99 in","3.49 lb","https://www.amazon.com/dp/B0CHVZLM3S"
"","","B0C5D7HY79","2 Pcs 4 Tier Bathroom Cabinet Organizer, Pull Out Bathroom Storage Organizer Under Sink Storage Organizers with Dividers, Medicine Cabinet Organizer Pantry Organization and Cabinet Bathroom Storage","LIWAKA","$37.99","682","20","$25,909","06/15/2023","$24.06","4","171","$13.93","14,042","7","FBA","1","Kitchen & Dining","Standard","7.3 x 16.74 x 11 in","6.25 lb","https://www.amazon.com/dp/B0C5D7HY79"
