"Export time:  2/5/2024, 1:22:15 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09KH93886","Amazon Basics Kids Collapsible Fabric Storage Cube Organizer Bins - Pack of 6, Space Rockets, 10.5x10.5x11'","Amazon Basics","$28.11","","","","06/27/2022","$17.32","4.7","1,986","$10.79","1,992","6","AMZ","2","Our Brands","Standard","11.024 x 11.969 x 4.528 in","5.622 lb","https://www.amazon.com/dp/B09KH93886"
"","","B0C3CSHGK8","YheenLf Small Storage Basket 1-Pack,Foldable Open Storage Bins, Storage Boxes with Handles, Fabric Storage Containers (White&Gray,15x6x5in","YheenLf","$11.99","706","22","$8,465","04/23/2023","$6.42","4.6","81","$5.57","42,495","7","FBA","1","Home & Kitchen","Standard","6.1 x 5.12 x 14.96 in","8.8 oz","https://www.amazon.com/dp/B0C3CSHGK8"
"","","B0CF57YYCT","Elf's Cube White magazine storage,Foldable leather magazine rack,Magazine Basket Holder with Handles,Multifunction storage basket for Living Room,Desk,Floor","ELFS CUBE","$22.88","30","1","$686.40","08/08/2023","$12.12","5","5","$10.76","550,137","6","FBA","1","Home & Kitchen","Standard","6.1 x 11 x 14 in","1.57 lb","https://www.amazon.com/dp/B0CF57YYCT"
"","","B09DQ6X1S7","Lifewit Collapsible Storage Cubes 11 Inch Foldable Fabric Bins Multi-color Organizers Decorative Organizing Baskets for Shelves for Closet, Utility Room, Storage Room Set of 6 Grey","Lifewit","$19.99","2,726","96","$54,493","08/25/2021","$10.56","4.7","6,158","$9.43","8,281","6","FBA","3","Home & Kitchen","Standard","11.46 x 12.09 x 3.86 in","3.88 lb","https://www.amazon.com/dp/B09DQ6X1S7"
"","","B0C1Y8D6TN","ORALSO Storage Baskets for Shelves with Handles, 18x11in Large Folding Fabric Storage Bin Closet Storage Containers Boxes, Clothing Storage Bins for Shelf Organizer","ORALSO","$16.99","480","16","$8,155","04/09/2023","","4.4","55","","57,111","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C1Y8D6TN"
"","","B0C33MJHL3","4 PCS Linen Storage Baskets with Metal Frame, Shelf Organizer Bins, Fabric Baskets Foldable Storage Bin, Closet Organizers and Storage, Storage Basket for Organizing Wardrobe, Shelves, Bedroom","","$25.99","300","10","$7,797","06/20/2023","","4.6","15","","87,705","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0C33MJHL3"
"","","B018EY83RK","Foldable Storage Basket with Iron Wire Frame By Trademark Innovations (Set of 4)","Trademark Innovations","$55.09","119","6","$6,556","11/22/2015","$31.05","4.6","1,723","$24.04","137,972","6","AMZ","8","Home & Kitchen","Oversize","8 x 13 x 25 in","9.2 lb","https://www.amazon.com/dp/B018EY83RK"
"","","B088T4KBMG","HOONEX Large Collapsible Storage Bins, Linen Fabric, 2 Pack, Storage Baskets with Wooden Carry Handles and Sturdy Heavy Cardboard, for Home, Office, Car, Nursery, Dark Grey","HOONEX","$29.98","1,294","45","$38,794","08/18/2020","$18.75","4.8","2,216","$11.23","20,099","7","FBA","1","Home & Kitchen","Standard","12.5 x 14.6 x 1.9 in","4.251 lb","https://www.amazon.com/dp/B088T4KBMG"
"","","B08136QF4X","PRANDOM Large Foldable Storage Bins for Shelves [3-Pack] Decorative Linen Fabric Storage Baskets Cubes with Leather/Metal Handles for Closet Nursery Office Grey and Black Trim (14.9x9.8x8.3 Inch)","PRANDOM","$29.99","1,118","34","$33,529","11/05/2019","$19.06","4.7","2,410","$10.93","26,974","6","FBA","2","Home & Kitchen","Standard","9.685 x 14.843 x 2.48 in","3.527 lb","https://www.amazon.com/dp/B08136QF4X"
"","","B0CNPLX89S","Rathark Foldable storage basket, Small Baskets for Organizing, storage box for Desk Organizer, Stackable Cute Storage Bins for Classroom,Office,Home,Bathroom,Girls Room Decor (1Mini+1Medium)","Rathark","$15.90","","","","12/27/2023","","5","1","","","","FBA","1","","","","","https://www.amazon.com/dp/B0CNPLX89S"
