"Export time:  1/30/2024, 12:48:09 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07ZFB3C1R","Ollain Badge Lanyards Flat Lanyard Swivel Hooks Durably Neck Bulk lanyards with Clip","Ollain","$16.97","627","22","$10,640","08/09/2019","$10.65","4.7","613","$6.32","11,145","5","FBA","1","Office Products","Standard","5.67 x 2.09 x 7.95 in","9.9 oz","https://www.amazon.com/dp/B07ZFB3C1R"
"","","B0C96TZMFX","100 Pcs Lanyards for ID Badges and 100 Pcs Clear Name Tag Holders Reusable Lanyard with Clip Plastic ID Card Badge Holder Name Badges for Adults Kids Business School Office Supplies (Gray)","Lecpeting","$21.99","291","12","$6,399","06/25/2023","$12.90","4.3","47","$9.09","20,541","7","FBA","1","Office Products","Standard","9.49 x 3.07 x 12.32 in","2.4 lb","https://www.amazon.com/dp/B0C96TZMFX"
"","","B0B368PRPT","100Pcs Clear Plastic Horizontal Name Tags Badge ID Card Holders and 100Pcs Black Lanyards with Clip lanyards for id Badges (Black)","LOCONHA","$25.99","739","24","$19,207","06/03/2022","$16.30","4.4","220","$9.69","10,511","6","FBA","1","Office Products","Standard","3.35 x 0.01 x 3.94 in","2.18 lb","https://www.amazon.com/dp/B0B368PRPT"
"","","B09JSK1J7N","Marspark 100 Sets Clear Lanyard with ID Holder Bulk Flat Lanyard with Retractable Badge Plastic Name Badge Holder with J Hook Clip Waterproof Lanyard with Badge Holder for Business","Marspark","$22.99","42","1","$965.58","10/18/2021","$13.75","4.7","73","$9.24","108,199","6","FBA","1","Office Products","Standard","8.03 x 3.03 x 9.37 in","2.4 lb","https://www.amazon.com/dp/B09JSK1J7N"
"","","B09YS2QBWX","bolimoss Wallet Lanyard for id Badges,Lanyard Wallet for Women,Fashion Badge Holder with Zipper (Light Yellow)","bolimoss","$13.08","1,097","45","$14,349","04/25/2022","$8.20","4.5","1,200","$4.88","5,357","6","FBA","1","Office Products","Standard","3.15 x 0.2 x 4.72 in","2.39 oz","https://www.amazon.com/dp/B09YS2QBWX"
"","","B0BBQFXYYP","Cute Teacher Lanyards for Id Badges and Keys, Retractable ID Badge Holder with Detachable Lanyard, Fashionable Badge Reel Heavy Duty with Carabiner Clip, Nurse Teacher Office Gifts","GIANCOMICS","$8.58","1,800","60","$15,444","08/23/2022","$4.16","4.6","887","$4.42","3,938","7","FBA","1","Office Products","Standard","2.6 x 0.12 x 4.1 in","2.89 oz","https://www.amazon.com/dp/B0BBQFXYYP"
"","","B0BZPQ46C7","Badge Lanyard and ID Badge Holder, Retractable Badge Reels with Carabiner Reel Belt Clip, Strap Lanyard with Lobster Clasp for Badge Holders, Nurse Teacher Office Gifts(BLC-Purple Butterfly)","BILLTEFUL","$6.97","1,100","36","$7,667","03/26/2023","$2.38","4.5","313","$4.59","6,854","7","FBA","1","Office Products","Standard","4.8 x 0.98 x 6.18 in","2.46 oz","https://www.amazon.com/dp/B0BZPQ46C7"
"","","B0BRC3VYB7","9 in 3 Set Retractable Lanyard for ID Badges, Teacher Lanyard with Badge Holders Beaded Cute Lanyards for ID Badges and Keys Teacher Appreciation Gifts Office Gift for Coworkers","BESARME","$14.99","666","18","$9,983","12/26/2022","$3.80","4.6","554","$11.19","13,949","6","FBA","1","Office Products","Oversize","0.65 x 0.65 x 22 in","5.3 oz","https://www.amazon.com/dp/B0BRC3VYB7"
"","","B09WR335JZ","YOUOWO 5 Pack Lanyards with id Badges Holder Waterproof Resealable Zip holder Neck Lanyard for Keys cruise New pattern black metal hook cute lanyar","YOUOWO","$8.99","70","2","$629.30","03/28/2022","$4.10","3.8","24","$4.89","77,922","6","FBA","1","Office Products","Standard","6.1 x 0.91 x 8.98 in","3.84 oz","https://www.amazon.com/dp/B09WR335JZ"
"","","B0CBBJ1PGJ","Cholemy 120 Pcs Cruise Lanyard with ID Card Holder Colorful Cruise Lanyard with Badge Holders Student Id Durable Lanyard for Adults Kids Business School Office","Cholemy","$28.99","30","1","$869.70","07/06/2023","$16.26","","","$12.73","111,133","7","FBA","1","Office Products","Standard","10.1 x 2.6 x 11.5 in","3.04 lb","https://www.amazon.com/dp/B0CBBJ1PGJ"
"","","B07Y5YCJ4B","25Pcs Clear Plastic Horizontal Name Tags Badge ID Card Holders and 25Pcs Flat Neck Lanyards, Blue","Orcielo","$13.99","115","4","$1,609","09/19/2019","$8.12","4.7","771","$5.87","49,271","6","FBA","1","Office Products","Standard","5.24 x 2.87 x 6.06 in","11.8 oz","https://www.amazon.com/dp/B07Y5YCJ4B"
"","","B0BZHXLHV5","50 Pack Cruise Lanyard with ID Holder Sets Lanyard with Retractable Reel Clear Name Tag Holders with Lanyards Retractable Lanyard with Vertical ID Badge Holders for Business Conference (Navy Blue)","Woanger","$35.99","","","$339.90","03/23/2023","$25.10","5","3","$10.89","199,749","6","FBA","1","Office Products","Standard","8.82 x 4.06 x 10.16 in","2.83 lb","https://www.amazon.com/dp/B0BZHXLHV5"
"","","B09969S68R","ELV Heavy Duty Retractable ID Badge Holder Key Reel with Adjustable Neck Lanyard, Zinc Alloy Carabiner, Key Ring, ID Badge Strap, 2 Pen Holders and Lobster Clip, 32 Dyneema Cord, Hold Up to 15 Keys","ELV","$11.99","380","12","$4,556","07/11/2021","$7.27","4.5","849","$4.72","19,868","7","FBA","1","Office Products","Standard","5.55 x 0.75 x 5.59 in","5 oz","https://www.amazon.com/dp/B09969S68R"
"","","B07TSR385W","SAM & LORI Badge Lanyards for Women Teacher Keys Retractable Lanyard for Id Badges Retractable Reel Cute Employee Teacher Appreciation Gifts Beaded Lanyard Silver Necklace Pretty Nurse Graduation","SAM & LORI","$15.97","1,118","36","$17,854","05/07/2019","$10.03","4.4","5,146","$5.94","6,845","7","FBA","1","Office Products","Standard","3.07 x 0.87 x 4.45 in","0.9 oz","https://www.amazon.com/dp/B07TSR385W"
"","","B0C9TDMMX4","Gctriki ID Badge Holder with Lanyard, Sunrise Mountain Lanyard for KeysMountain Sunset Retractable Badge Reel Clip, Teacher Lanyards for ID Badges Holder, Nurse Teacher Workers Women Office Gifts","Gctriki","$9.99","2,011","65","$20,090","06/29/2023","$5.57","4.6","1,313","$4.42","3,608","7","FBA","1","Office Products","Standard","2.6 x 0.13 x 4.1 in","2.5 oz","https://www.amazon.com/dp/B0C9TDMMX4"
"","","B0CFG3TWWQ","bolimoss ID Badge Holder with Lanyard Wallet, PU Leather ID Badge Card Holder with 1 Clear ID Window, 4 Credit Card Slots, 1 Cash Coin Slot and Neck Lanyard,Phone Holder, Ring Key Chain (Green)","bolimoss","$9.99","239","9","$2,388","08/10/2023","$4.95","4.3","36","$5.04","26,845","6","FBA","1","Office Products","Standard","3.15 x 0.83 x 4.88 in","1.76 oz","https://www.amazon.com/dp/B0CFG3TWWQ"
"","","B0B6BJWFJP","Cute Dinosaur Lanyards for Id Badges, Retractable ID Badge Holder with Detachable Lanyard, Fashionable Badge Reel Heavy Duty with 360 Degrees Rotate Carabiner Clip, Nurse Teacher Office Gifts","GIANCOMICS","$9.99","1,543","53","$15,415","07/11/2022","$5.57","4.6","1,232","$4.42","4,506","7","FBA","1","Office Products","Standard","2.6 x 0.12 x 4.1 in","2.89 oz","https://www.amazon.com/dp/B0B6BJWFJP"
"","","B0CKHVRX59","Piefly Lanyards for Id Badges, Cute Badge Holder with Retractable Reel Clip, Mushroom Work Name Tag Breakaway Lanyard Vertical ID Card Protector Case for Women Nurse Nursing Doctor Teacher Student","Piefly","$8.95","2,141","63","$19,162","10/04/2023","$4.69","4.5","56","$4.26","3,736","7","FBA","1","Office Products","Standard","3 x 0.12 x 4.5 in","2.5 oz","https://www.amazon.com/dp/B0CKHVRX59"
