"Export time:  2/5/2024, 12:59:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BFCKX3JG","Clemate STORAGE BOX, 10P Clear Polypropylene Shoe Box, Transparent Display, Stackable Design, Magnetic Door, Ventilation, 10 Pack","Clemate","$69.99","2,677","81","$187,363","09/14/2022","","4.5","1,342","","10,331","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BFCKX3JG"
"","","B08HHKJLK8","HOMIDEC Closet Organizer, 9-Cube Closet Organizers and Storage, Portable Closet Storage Shelves,Closet Organizer Storage Shelves, Clothes Storage Organizer for Garment Racks, Closet, Wardrobe","HOMIDEC","$33.98","4,517","161","$153,488","09/04/2020","$19.75","4.4","3,393","$14.23","4,209","6","FBA","6","Home & Kitchen","Standard","12.992 x 16.535 x 5.827 in","12.214 lb","https://www.amazon.com/dp/B08HHKJLK8"
"","","B085ZV98JM","90L Large Storage Bags, 6 Pack Clothes Storage Bins Foldable Closet Organizers Storage Containers with Durable Handle for Clothing, Blanket, Comforters, Bed Sheets, Pillows and Toys (Gray)","Budding Joy","$24.99","47,650","1,151","$1.19M","03/16/2020","$13.31","4.3","44,890","$11.68","127","6","FBA","4","Home & Kitchen","Standard","11.54 x 14.45 x 6.77 in","2.69 lb","https://www.amazon.com/dp/B085ZV98JM"
"","","B08HK9Q2JC","Closet Organizer, 12-cube Closet Organizers and Storage, Portable Closet Storage Shelves, Clothing Storage for Kids, Closet, Bedroom, Bathroom, Office (11.8x11.8x11.8 inch), Black","HOMIDEC","$39.99","2,264","76","$90,537","09/04/2020","$19.73","4.4","3,311","$20.26","11,147","6","FBA","4","Home & Kitchen","Oversize","11.8 x 11.8 x 11.8 in","14.99 lb","https://www.amazon.com/dp/B08HK9Q2JC"
"","","B092ZDHJMN","Fab totes 6 Pack Clothes Storage, Foldable Blanket Storage Bags, Storage Containers for Organizing Bedroom, Closet, Clothing, Comforter, Organization and Storage with Lids and Handle, Grey","Fab totes","$29.99","50,863","1,234","$1.53M","08/20/2021","","4.3","22,076","","109","6","FBA","9","Home & Kitchen","","","","https://www.amazon.com/dp/B092ZDHJMN"
"","","B07MZJY7DP","Simple Houseware 3-Tier Closet Storage with 2 Drawers, Beige","Simple Houseware","$24.97","1,138","42","$28,416","01/21/2019","$13.89","4.6","14,696","$11.08","21,796","5","FBA","1","Home & Kitchen","Standard","13 x 15.9 x 2.6 in","6.4 lb","https://www.amazon.com/dp/B07MZJY7DP"
"","","B07SYPLVTG","YOUDENOVA Hanging Closet Organizer and Storage, 6-Shelf Closet Hanging Storage Shelves, Grey","YOUDENOVA","$13.98","8,165","372","$114,147","06/10/2019","$6.74","4.5","12,151","$7.24","1,146","6","FBA","1","Home & Kitchen","Standard","12.2 x 12.6 x 1.6 in","1.451 lb","https://www.amazon.com/dp/B07SYPLVTG"
"","","B0BWY9RBQV","Furnulem Tall 4 Drawers Dresser, Vertical Storage Tower for Bedroom, Hallway, Entryway, Nursery, Closet Organizer, Nightstand Bedside Table Furniture, Sturdy Steel Frame, Wood Top, White","Furnulem","$59.97","13,362","395","$801,319","03/03/2023","","4.3","2,481","","1,032","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWY9RBQV"
"","","B0CL9NDKLQ","AHEONLAR 4 Tier Plastic Storage Bins with Drawers - Foldable Stackable Storage Bins with Lids - Closet Craft Organizers and Storage - 24QT Plastic Drawer Storage for Bedroom Study Toy Room Office","AHEONLAR","$33.99","3,462","110","$117,673","10/17/2023","$16.15","3.9","122","$17.84","6,978","7","FBA","1","Home & Kitchen","Oversize","11.2 x 8.7 x 15.6 in","7.61 lb","https://www.amazon.com/dp/B0CL9NDKLQ"
"","","B0BGHQ8D11","Yieach 4PCS Shelf Dividers,Clear Closets Shelf and Closet Separator for Organization in Bedroom,Kitchen Cabinets Shelf Storage and Office Shelves","Yieach","$17.99","1,364","47","$24,538","12/14/2022","","4.6","325","","19,410","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BGHQ8D11"
