"Export time:  1/30/2024, 5:16:24 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08DKT4WSY","BTSKY 2 Layer Stack & Carry Box, Plastic Multipurpose Portable Storage Container Box Handled Organizer Storage Box for Organizing Stationery, Sewing, Art Craft, Jewelry and Beauty Supplies Blue","BTSKY","$25.99","2,183","71","$56,736","07/23/2020","$14.16","4.4","1,947","$11.83","1,558","6","FBA","2","Arts, Crafts & Sewing","Standard","10.63 x 7.48 x 14.37 in","1.929 lb","https://www.amazon.com/dp/B08DKT4WSY"
"","","B0CG1RPVT4","Makeup Drawer Storage Organizer with 20 Drawers, 4 Set Acrylic Office Desk Organization and Storage, Dustproof Drawer Organizer for Makeup, Office, Countertop, Jewelry, Pen, Desktop, Bathroom, Bedroom","DOMNIU","$38.99","805","32","$31,387","08/17/2023","$24.91","4.8","76","$14.08","7,839","7","FBA","1","Office Products","Standard","10 x 7 x 17 in","9.31 lb","https://www.amazon.com/dp/B0CG1RPVT4"
"","","B0CC1VQK6R","CURMIO Rolling Scrapbook Tote on Wheels, Scrapbook Storage Bag with Detachable Trolley and Bottom Wooden Board, Rolling Craft Bag for Scrapbooking Supplies, Black","CURMIO","$86.99","90","3","$7,829","08/29/2023","","4.2","27","","45,470","6","FBA","1","Arts, Crafts & Sewing","","","","https://www.amazon.com/dp/B0CC1VQK6R"
"","","B0CGZ9ZK4Z","4 Tier Collapsible Storage Bins with Wheels and Lids - 23QT Stackable Closet Organizers, Foldable Plastic Containers for Home, Office, Dorm Room","Wise Oannes","$49.99","5,924","270","$296,141","08/30/2023","$33.96","4.3","145","$16.03","1,939","7","FBA","3","Home & Kitchen","Standard","11.34 x 7.8 x 17.24 in","7.8 lb","https://www.amazon.com/dp/B0CGZ9ZK4Z"
"","","B0CFDY3MPP","Desktop Drawer Organizer | 20 Drawers 4 Sets | Acrylic Makeup Organizer and Storage, Clear-Small Desk Storage Drawers, For Office Supply Storage/hair Accessories/Craft Organization","YH-MONICAQUE","$39.99","424","4","$16,956","08/10/2023","$25.31","4.6","35","$14.68","55,474","7","FBA","1","Office Products","Standard","16.52 x 9.84 x 7 in","9.2 lb","https://www.amazon.com/dp/B0CFDY3MPP"
"","","B0CNT7HC4X","64PCS Mixed Sizes Small Plastic Storage Boxe Mini Clear Storage Containers Rectangular Empty Plastic Organizer Storage Box with Hinged Lids for Small Items,Craft Projects, Art DIY Beads (6 Size)","APACALI","$27.99","30","1","$839.70","11/21/2023","","","","","96,532","6","FBA","1","Arts, Crafts & Sewing","","","","https://www.amazon.com/dp/B0CNT7HC4X"
"","","B09R1V45Y6","Sywhitta 3-Tier Plastic Rolling Utility Cart with Handle, Multi-Functional Storage Trolley for Office, Living Room, Kitchen, Movable Storage Organizer with Wheels, Black","Sywhitta","$25.97","22,053","671","$572,716","01/23/2022","$14.74","4.3","7,337","$11.23","120","7","FBA","2","Office Products","Standard","12.008 x 16.654 x 4.764 in","3.556 lb","https://www.amazon.com/dp/B09R1V45Y6"
"","","B0C58QSJPV","Marbrasse Desk Organizer, 360-Degree Rotating Pen Holder for Desk, Desk Organizers and Accessories with 5 Compartments Pencil Organizer, Art Supply Storage Box Caddy for Office, Home Light Blue","Marbrasse","$13.99","10,722","379","$150,001","05/14/2023","","4.7","2,018","","327","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0C58QSJPV"
"","","B09MR3ZCKY","Hapinest Rotating Art Supplies Organizer Storage Caddy for Kids | Crayon Marker and Pencil Organization for School Desk Teachers Classrooms and Crafts at Home","Hapinest","$24.99","1,350","45","$33,737","11/28/2021","$14.81","4.8","599","$10.18","5,372","6","FBA","1","Office Products","Standard","10 x 5 x 10 in","1.92 lb","https://www.amazon.com/dp/B09MR3ZCKY"
"","","B0BL748G3V","Calmootey 3-Tier Rolling Utility Cart with Drawer,Multifunctional Storage Organizer with Plastic Shelf & Metal Wheels,Storage Cart for Kitchen,Bathroom,Living Room,Office,Black","Calmootey","$27.99","7,252","225","$202,983","11/01/2022","","4.1","1,927","","734","6","FBA","2","Office Products","","","","https://www.amazon.com/dp/B0BL748G3V"
"","","B0BWJFPL95","TERGOO 12in Three-Layer Multipurpose Storage Box Organizer Folding Tool Box/Art & Crafts Case/Sewing Supplies Organizer/Medicine Box/Family First Aid Box with 2 Trays (Purple Blue)","TERGOO","$23.99","3,984","105","$95,576","02/21/2023","$13.96","4.6","2,404","$10.03","911","7","FBA","1","Arts, Crafts & Sewing","Standard","7 x 6 x 12 in","1.41 lb","https://www.amazon.com/dp/B0BWJFPL95"
