"Export time:  2/5/2024, 2:06:13 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09XZRJDVN","Monstrum M-LOK Weapon Light Pressure Switch Mount","Monstrum","$9.95","229","6","$2,279","04/13/2022","$5.54","3.9","124","$4.41","37,993","5","FBA","2","Sports & Outdoors","Standard","1.54 x 0.75 x 3.07 in","0.02 kg","https://www.amazon.com/dp/B09XZRJDVN"
"","","B099KMKFNS","Haitengwen KeyMod Bugle Screws and Nuts Set Pack of 6","Haitengwen","$8.95","53","2","$474.35","07/14/2021","$4.69","4.3","19","$4.26","104,112","5","FBA","1","Sports & Outdoors","Standard","2.24 x 0.16 x 4.29 in","0.02 kg","https://www.amazon.com/dp/B099KMKFNS"
"","","B0C5WNMDSM","CVLIFE 3 Pcs Pressure Switch Cable Guides Management Compatible with Mlok, Light Pressure Switch Cable Clips, Flashlight Wire Clips","CVLIFE","$8.99","72","","$647.28","05/21/2023","$4.72","4.6","7","$4.27","229,208","6","FBA","1","Sports & Outdoors","Standard","0.79 x 0.39 x 0.67 in","1.13 oz","https://www.amazon.com/dp/B0C5WNMDSM"
"","","B08X68ZJFS","Teror Brass Shell Catcher,2pcs Brass Shell Catcher Zipper Bottom Shell Catcher Nylon Mesh Bag Brass Catcher","Teror","$16.99","","","$0.00","02/22/2021","$10.90","3.5","16","$6.09","441,947","6","FBA","2","Sports & Outdoors","Standard","4.69 x 1.22 x 8.94 in","0.15 kg","https://www.amazon.com/dp/B08X68ZJFS"
"","","B07R9W7X11","Feyachi mlok Offset Flashlight Ring Mount for Mlok Rail System - 2 Mounting Inserts Included fits 27mm 25.4mm 20mm Diameter Flashlight","Feyachi","$15.98","315","9","$5,034","04/27/2019","$10.04","4.4","1,210","$5.94","26,129","6","AMZ","1","Sports & Outdoors","Standard","2.48 x 1.65 x 3.7 in","0.12 kg","https://www.amazon.com/dp/B07R9W7X11"
"","","B0CD4LTGB3","KNINE OUTDOORS Shooting Target Stand for Outdoors, Durable Paper Target Holder with Stable Adjustable Base for Paper Shooting Targets Cardboard Silhouette, H Shape, USPSA/IPSC, IDPA Practice, 1 Pack","KNINE OUTDOORS","$29.97","493","16","$14,775","07/28/2023","$15.14","4.5","33","$14.83","13,497","6","FBA","1","Sports & Outdoors","Standard","13.89 x 4.25 x 17.52 in","2.55 kg","https://www.amazon.com/dp/B0CD4LTGB3"
"","","B0B3FCJXJK","Fineonly Mlok Cable Guides Wire Guide for Weapon Light Pressure Switch and Laser Pressure Remote Switch","Fineonly","$7.99","150","5","$1,199","06/06/2022","","4.1","20","","46,091","6","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0B3FCJXJK"
"","","B0BX6L1T1J","45 Degree Offset Flip Up Iron Sights | Aluminum Flip Up Sights | Canted Iron Sights Flip Up | Flip Up Iron Sights for Picatinny Rail Metal | Low Profile Flip Up Iron Sights | Black 45 Iron Sights","GDMYST","$21.99","38","1","$835.62","02/28/2023","$15.15","4.1","23","$6.84","201,412","6","FBA","1","Sports & Outdoors","Standard","2.83 x 1.14 x 3.62 in","0.1 kg","https://www.amazon.com/dp/B0BX6L1T1J"
"","","B0CGBNM217","TPO 1' QD Sling Swivel Mount w/Push Button Compatible with Mlok System for 2 Point Sling","TPO","$10.99","145","6","$1,594","02/21/2023","$5.80","4.4","160","$5.19","42,028","4","FBA","1","Sports & Outdoors","Standard","3.62 x 1.1 x 3.94 in","0.07 kg","https://www.amazon.com/dp/B0CGBNM217"
"","","B0BZRZBD2L","TDT Flashlight 3000 Lumens LED Rechargeable IPX7 Waterproof 3000 mAh Bettrey 5 Modes Torch with Picatinny Pressure Switch Included","TDT","$35.99","86","2","$3,095","03/27/2023","$25.45","4.1","109","$10.54","98,894","7","FBA","30","Sports & Outdoors","Standard","5.5 x 9 x 1.5 in","1.01 lb","https://www.amazon.com/dp/B0BZRZBD2L"
"","","B0BNCLYDBF","FSI 2 Pack QD Sling Swivel Mount for 2 Point Traditional Sling","FSI","$9.99","60","2","$599.40","11/24/2022","","4.7","51","","109,162","4","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BNCLYDBF"
"","","B0BTD19T58","Vector Optics Frenzy Plus 1x18x20 Enclosed Sight 8 Levels and 2 Night Vision Red Dot Two Minutes Auto Shut-Off IP67 Water Proof for Close-in Work and General Shooting","Vector Optics","$229.00","","","$0.00","01/29/2023","","3.2","11","","361,904","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BTD19T58"
"","","B00SWGUJ4Q","GrovTec US Keymod Forearm Push Button Base Adaptor","GrovTec US","$22.47","45","","$1,011","01/27/2015","$15.08","3.4","47","$7.39","427,144","3","AMZ","3","Sports & Outdoors","Standard","2.95 x 1.34 x 5.47 in","0.09 lb","https://www.amazon.com/dp/B00SWGUJ4Q"
"","","B0BS8JBQL2","OneTigris Tactical Gear Wall Mount, Motorcycle Helmet Holder Stand Jacket Hanger Plate Carrier Rack Display Organizer for Police Football Cycling Suit","OneTigris","$36.98","735","17","$27,180","03/30/2022","$25.00","4.3","284","$11.98","12,810","7","FBA","1","Sports & Outdoors","Standard","9.65 x 2.83 x 13.11 in","3.86 lb","https://www.amazon.com/dp/B0BS8JBQL2"
"","","B098TS3R87","JIALITTE QD Swivels Stud Mount Base Adapter for Mlok Rail System (2 Pack)","JIALITTE","$12.99","94","1","$1,221","07/06/2021","$7.50","4.5","58","$5.49","133,240","6","FBA","1","Sports & Outdoors","Standard","1.46 x 1.22 x 2.32 in","0.03 kg","https://www.amazon.com/dp/B098TS3R87"
"","","B0B86YFTKT","Mossy Oak Rubber Guard Tactical Gloves, Touch Screen Airsoft Gloves for Outdoor Hunting Motorcycle Climbing Paintball","Mossy Oak","$16.99","518","15","$8,801","08/10/2022","$10.67","4.6","303","$6.32","14,656","7","FBA","1","Sports & Outdoors","Standard","5.59 x 1.97 x 10.98 in","0.21 kg","https://www.amazon.com/dp/B0B86YFTKT"
"","","B01N4KLMH8","2x AR15 Lower American Flags Black Ops Vinyl Decals | Stealth Flag Stickers AR-15 5.56 .223 MAG Helmets Hard Hats Toolbox Motorcycle","Jay Graphics","$6.99","104","4","$726.96","10/25/2014","$3.02","4.2","248","$3.97","52,463","6","FBA","1","Sports & Outdoors","Standard","2.7 x 0.1 x 2.7 in","0.01 kg","https://www.amazon.com/dp/B01N4KLMH8"
"","","B0B5GY91CV","Phoking Tactical Flashlight Rifle Weapon Light M600C Mlok Flashlight LED White Light Tactical Light with Pressure Switch Tan","Phoking","$35.99","180","6","$6,478","","","4.2","45","","38,903","","FBA","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0B5GY91CV"
"","","B016TTG4QY","CDS Tactical Products Cheek Pad, Kel-Tec KS Series (KSG / KS7), Various Thickness Available","CDS Tactical","$16.99","78","2","$1,325","10/17/2015","$11.52","4.6","467","$5.47","126,306","4","FBA","2","Sports & Outdoors","Standard","4.61 x 0.43 x 8.9 in","0.04 kg","https://www.amazon.com/dp/B016TTG4QY"
