"Export time:  1/30/2024, 5:20:47 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C7PJY2Q5","Zerone Movable Bookshelf, Large Capacity Desktop Organizer with Wheels Rolling Storage Organization Shelf, Rotatable Magazine Storage Bookshelf for School Classroom Home (5 Layer)","Zerone","$35.39","","","$0.00","06/10/2023","","4","1","","1,511,267","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0C7PJY2Q5"
"","","B0CCJBFW41","Somdot Tree Bookshelf - 6 Tier Tall Wood Floor Standing Bookcase for CDs, Movies, and Books - Retro Design with Utility Organizer Shelves for Bedroom, Living Room, and Home Office, Rustic Brown","Somdot","$29.99","60","1","$1,799","07/20/2023","","3.9","31","","519,611","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCJBFW41"
"","","B07K5BXN65","TYEERS Collapsible Storage Boxes, Washable Fabric Storage Bins with Lids, 14.9x9.8x9.8 inches, 2 Pack, Gray","TYEERS","$18.99","1,011","35","$19,199","01/02/2019","$10.35","4.6","4,264","$8.64","26,570","6","FBA","4","Home & Kitchen","Standard","10.6 x 17.7 x 1.9 in","2.019 lb","https://www.amazon.com/dp/B07K5BXN65"
"","","B07JJMYQ8G","CAXXA 3-Tier Rolling Metal Storage Organizer - Mobile Utility Cart Kitchen Cart with Caster Wheels, White","CAXXA","$38.97","3,416","105","$133,122","10/18/2018","$24.29","4.8","15,782","$14.68","7,422","6","FBA","6","Home & Kitchen","Standard","12.36 x 17.6 x 7.05 in","10.269 lb","https://www.amazon.com/dp/B07JJMYQ8G"
"","","B0C49D67JS","YAHARBO 7 Cube Bookshelf, Blue Kids Book Shelf with Cubby Storage,Wooden Modern Bookcase with Legs,3 Tier Freestanding Display Book Case,Children Toy Organizer,Bookshelves for Office,Nursery,Playroom","YAHARBO","$89.99","907","26","$81,621","05/03/2023","","4.4","518","","36,422","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C49D67JS"
"","","B0BCQ53BQV","MIN WIN 3 Tier Open Bookshelf,Small Bookshelves Storage Display Shelf with Universal Wheels,Movable Standing Shelf Units,Wood Storage Rack for Small Spaces Home Office Bookcases Book Shelves, Black","MIN WIN","$52.99","45","1","$2,385","08/31/2022","","4.5","22","","498,337","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BCQ53BQV"
"","","B0BZRFN9XP","xify's Movable Bookshelf Cart Space Saving Standing Shelf Unit Storage Rack Organizer Utility Cart Five Tiers","xify's","$33.97","","","$0.00","03/27/2023","","4.4","16","","1,353,841","7","FBM","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZRFN9XP"
"","","B0BZ4WZJP9","Zerodis Movable Bookshelf, Multilayer Capacity Metal Organization Shelf Compact Size Movable Bookshelf Stable Structure Plastic Material Rolling Organization Shelf (White)","Zerodis","$53.89","","","$0.00","03/20/2023","$35.48","4.2","3","$18.41","2,533,573","6","FBA","2","Home & Kitchen","Standard","12.36 x 6.97 x 15.2 in","4.39 lb","https://www.amazon.com/dp/B0BZ4WZJP9"
"","","B0C19JVF9S","Naroote 5 Tier Mobile Bookshelf, Plastic Material Movable Bookshelf Storage Shelf Stable Structure Bookshelves for Kids Children Students Study in Bedroom Living Room Home School(White)","Naroote","$54.25","","","$0.00","04/01/2023","$37.75","","","$16.50","963,676","7","FBA","3","Home & Kitchen","Standard","12.2 x 7.09 x 15.35 in","4.56 lb","https://www.amazon.com/dp/B0C19JVF9S"
"","","B0C7RCLDSW","5 Tier Book Rack Storage Bookshelf, Movable Bookshelf Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel, Bookshelves for Kids Students Study (Orange)","TREETDOBV","$47.09","","","$0.00","06/11/2023","$31.50","5","2","$15.59","3,385,835","6","FBA","2","Home & Kitchen","Standard","13.03 x 7.09 x 15.24 in","4.51 lb","https://www.amazon.com/dp/B0C7RCLDSW"
"","","B0CMCQHRLL","JAPIIM Movable Book Rack, Movable Storage Book Shelves, Portable Movable Bookshelf Cart, Compact Bookshelf on Wheels, Reusable Rolling Storage Cart Movable Bookshelf for Kitchen Bedroom Living Room","JAPIIM","$28.29","","","","","","","","","","","FBM","","","","","","https://www.amazon.com/dp/B0CMCQHRLL"
"","","B0BZ8BBTS5","Pwshymi Movable Storage Shelf,Utility Cart Magazine Rack White 3 Layers Large Capacity Universal Wheel Plastic Material Mobile Bookshelf Multifunctional Storage Shelves in Bedroom Living Room","","$70.59","","","","","","","","","4,808,174","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZ8BBTS5"
"","","B0CCJKZ3RR","6 Tier Rolling Cart,Open Bookcase and Bookshelf,Mobile Bookshelf with Wheels 3 Drawer,Storage Shelving Display Shelves,Narrow Rolling Storage Cart for Living Room, Bedroom, Kitchen (Off white)","WOCFPLOHTD","$79.99","88","3","$7,039","07/20/2023","","4.3","18","","241,309","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCJKZ3RR"
"","","B0CG8Z1DNF","HAYOFAMY 6-Tier Rolling Book Cart, Mobile Bookshelf with Wheels, File Folder Utility Organizer for Study Office Living Room Classroom, White","HAYOFAMY","$36.88","150","5","$5,532","08/21/2023","","3.3","55","","176,716","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CG8Z1DNF"
"","","B0CQQZ6T8C","ThreeHio 7 Tier Wood Metal Small Bookshelf, Floor Standing Bookcase Storage Rack with Sliding Trays, Mobile Bookshelf with Wheels, Narrow Book Shelf Organizer for Home Office, Living Room, Bedroom","ThreeHio","$49.99","163","4","$8,148","12/20/2023","","5","1","","209,078","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CQQZ6T8C"
"","","B0B9BPKBXK","VEDECASA Bookshelf Book Rack Industrial Metal Bookcase 2 Tier Holder with Wheels Modern Stylish Design Magazines Files Album Recipe Book Storage Organizer for Sofa End Bed Beside","VEDECASA","$69.89","150","4","$10,484","08/10/2022","","4.4","62","","210,215","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0B9BPKBXK"
