"Export time:  1/30/2024, 12:37:40 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07MWGZN7B","mDesign Plastic Condiment Organizer and Tea Bag Holder - 8-Compartment Kitchen Pantry/Countertop Storage Caddy - Divided Chip, Snack, Oatmeal Packet Holder - Lumiere Collection - 2 Pack, Clear","mDesign","$23.99","1,279","36","$30,683","01/16/2019","$14.60","4.8","2,770","$9.39","7,659","7","FBA","1","Kitchen & Dining","Standard","5.83 x 13.07 x 5.43 in","2.251 lb","https://www.amazon.com/dp/B07MWGZN7B"
"","","B0BYJWDC1J","ELLDOO Tea Bags Box with Lid, Wicker Rattan Sugar Packet Holder Coffee Station Condiment Organizer Countertop Storage Desk Baskets for Pantry Coffee Bar Shelves, 8 Grids","ELLDOO","$26.99","15","","$404.85","03/14/2023","","5","6","","704,491","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BYJWDC1J"
"","","B0B1PPD1C7","Tea Bag/Sugar Packet Holder, Coffee Station Condiment Organizer, Seagrass Storage Basket, Wicker Rattan Divided Basket Organizer for Drawer/Shelf/Countertop","YANGQIHOME","$18.99","154","6","$2,924","05/18/2022","$13.22","4.7","87","$5.77","46,986","6","FBA","1","Kitchen & Dining","Standard","4 x 0.4 x 4 in","0.25 lb","https://www.amazon.com/dp/B0B1PPD1C7"
"","","B0CHVXXSDK","Foraineam Tea Bag Organizer Bamboo Coffee Condiment and Accessories Storage Holder, 3 Tier Teabag Shelf Coffee Pod Organizer Caddy Storage Box, Vertical Coffee Tea Packet Rack for Home, Office, Caf","Foraineam","$22.99","60","2","$1,379","12/19/2023","","5","2","","389,345","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHVXXSDK"
"","","B07RS4YRB8","RoyalHouse Big Natural Bamboo Tea Storage Organizer with Clear Acrylic Top Window, 12 Compartments Eco-Friendly Tea Bag Holder, Multi-Functional Storage Box","RoyalHouse","$27.99","1,757","56","$49,178","05/14/2019","$17.06","4.8","6,359","$10.93","15,975","6","FBA","3","Home & Kitchen","Standard","11.2 x 12.6 x 4.4 in","4.149 lb","https://www.amazon.com/dp/B07RS4YRB8"
"","","B08SHN4L6C","MaxGear Tea Bag Organizer Tea Bag Storage Tea Bag Holder Tea Box Clear Storage Bins for Sugar Packet, Coffee, Condiment, Spice Pouches in Kitchen, Cabinet, Countertop, Pantry, 10.4 x 3.5 x 3 inch","MaxGear","$9.99","709","23","$7,083","12/31/2020","$4.72","4.8","994","$5.27","41,022","6","FBA","4","Home & Kitchen","Standard","5.94 x 11.14 x 3.11 in","0.441 lb","https://www.amazon.com/dp/B08SHN4L6C"
"","","B08XML6ZFP","RoyalHouse Premium Wood (Hard MDF) Tea Storage Box Organizer (Brown), Eco-Friendly Multi-Functional Decorative Box, 9 Compartments For Assorted Variety Of Tea Bags and Small Items","RoyalHouse","$19.95","1,438","31","$28,688","02/25/2021","$11.17","4.4","1,357","$8.78","29,956","6","FBA","3","Home & Kitchen","Standard","5 x 8 x 6 in","3 lb","https://www.amazon.com/dp/B08XML6ZFP"
"","","B0BLXG369B","TJ.MOREE Tea Bag Organizer 3 Tier Tea Storage, Solid Wood Tea Storage Chests for Kitchen, Office, Countertop, Cabinet Pantry, Tea Bag, Coffee, Sugar Packets, Creamers Holder","TJ.MOREE","$34.99","222","5","$7,768","11/09/2022","","4.2","56","","177,293","6","FBA","5","Home & Kitchen","","","","https://www.amazon.com/dp/B0BLXG369B"
"","","B09GY7R9CN","Stackable Tea Bag Organizer with Removable Divider and Hooks Wall Mount 3 Tier Metal Wire Storage Basket Countertop Coffee Condiment Snack Holder Rack for Home Office Kitchen Cabinet Pantry Black","Aibohayi","$29.99","107","5","$3,209","09/22/2021","$18.76","4.6","157","$11.23","55,104","7","FBA","1","Kitchen & Dining","Standard","8.23 x 10.94 x 4.02 in","4.03 lb","https://www.amazon.com/dp/B09GY7R9CN"
"","","B07F7NXNNJ","mDesign Plastic Condiment Organizer and Tea Bag Holder - 8-Compartment Kitchen Pantry/Countertop Storage Caddy - Divided Chip, Snack, Oatmeal Packet Holder - Lumiere Collection - Clear","mDesign","$14.99","1,316","36","$19,727","11/07/2018","$7.60","4.8","2,770","$7.39","7,659","7","FBA","1","Kitchen & Dining","Standard","5.591 x 12.598 x 2.598 in","1.102 lb","https://www.amazon.com/dp/B07F7NXNNJ"
