"Export time:  1/29/2024, 11:56:45 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CN6VPGTK","2 Packs Sourdough Starter Kit with 32Oz Glass Jar, Sourdough Starter Jar Kit with Thermometer, Feeding Date Band, Silicone Tool, Reusable Sourdough Baking Supplies for Beginners Making Sourdough Bread","JinhzWin","$29.99","390","13","$11,696","01/02/2024","","4.5","25","","20,656","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CN6VPGTK"
"","","B0BR571P2Q","Tyniaide Sourdough Starter Kit, Sourdough Starter Jar 2 Pack (per jar 35 oz) - Glass Sourdough Crock Set. Reusable for DIY Homemade Sourdough Bread","Tyniaide","$42.99","1,292","44","$55,543","12/26/2022","","4.5","273","","6,066","7","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BR571P2Q"
"","","B0CGJGFLR3","Sourdough Starter Jar Kit with 34 oz Glass Jar  Extra Thermometer Strips and Breathable Covers Included in Sourdough Starter Kit  A Perfect Sourdough Bread Starter Kit for Beginners to Expert","ABIOTO","$29.99","2,258","122","$67,717","10/22/2023","$20.35","4.5","142","$9.64","1,743","6","FBA","1","Kitchen & Dining","Standard","3.74 x 6.3 x 3.74 in","1.5 lb","https://www.amazon.com/dp/B0CGJGFLR3"
"","","B0C8ZNYJNR","Ultimate Sourdough Starter Jar Kit 31.8 oz - Reusable Sourdough Jar for Easy Bread Baking - Perfect to Make Your Sour Dough Bread Dough Starter - Easy to Use & Clean Complete Sourdough Starter Kit","Benicci","$23.97","1,368","58","$32,791","06/21/2023","$15.23","4.7","82","$8.74","4,385","7","FBA","1","Kitchen & Dining","Standard","3.7 x 6.5 x 3.7 in","1.37 lb","https://www.amazon.com/dp/B0C8ZNYJNR"
"","","B0CP4BGSPV","Quald Sourdough Starter Jar Kit, 35 Oz Sourdough Starter Jar With Bamboo Lid","","$18.99","30","1","$569.70","","","","","","188,560","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CP4BGSPV"
"","","B08BK51D6P","Weck Jars - Weck Tulip Jars 1.5 Liter- Large Glass Jars for Sourdough - Starter Jar with Glass Lid - Wide Mouth - Suitable for Canning and Storage - (1 Jar)","Weck Jars","$21.98","967","53","$21,255","08/19/2020","$13.54","4.7","337","$8.44","4,909","7","FBA","4","Kitchen & Dining","Standard","5 x 9 x 5 in","1 lb","https://www.amazon.com/dp/B08BK51D6P"
"","","B0CMCH5L1N","Sourdough Starter Kit for Bread Making,Bread Proofing Baskets Set of 1 9 inch Round Dough Proofing Bowls with Liners, Home Sourdough Bakers Baking Sourdough Starter Jar,Home Baking, Perfect for Gift","FristGlory","$51.99","150","5","$7,799","11/01/2023","","5","4","","52,929","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CMCH5L1N"
"","","B0CQJNY4R6","Sourdough Starter Kit,Sourdough Bread Baking Supplies 10 PCS,Proofing Baskets,Sourdough Jar, Bread Lame, Scrapers, Whisk/Pastry Mat Silicone Bread Sling,Oil Brush,Dough Dough Scraper Kit","wudianbanCC","$50.99","240","8","$12,238","12/17/2023","","","","","33,445","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CQJNY4R6"
"","","B0CMPQGSW6","Sourdough Starter Kit - with Sourdough Starter Jar Glass & Sourdough Proofing Banneton Basket - Sourdough Bread Baking Supplies for Sourdough starter - Bread making kit for Sourdough bread Loaf","Happy Chipmunk Creations","$43.95","","","","11/05/2023","","","","","","7","FBA","1","","","","","https://www.amazon.com/dp/B0CMPQGSW6"
"","","B0CMZ99GRG","HAFFUN Sourdough Starter Jar kit, Bread Maker Supplies with Date Marked Feeding Band, Thermometer, Cloth Cover, Silicone Spatula, and Plastic Lid for Sourdough Bread Making, 24 OZ Recipe Included!","HAFFUN","$15.99","570","24","$9,114","11/08/2023","$8.45","5","1","$7.54","38,634","7","FBA","1","Home & Kitchen","Standard","3.9 x 3.82 x 9.61 in","1.06 lb","https://www.amazon.com/dp/B0CMZ99GRG"
"","","B0C83HQZJW","Anchor Hocking Heritage Hill 1/2 Gallon Glass Jar with Lid, Set of 2","Anchor Hocking","$25.50","6,070","286","$154,785","06/13/2023","","4.6","7,578","","484","6","AMZ","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C83HQZJW"
"","","B0C6XBQV4X","Essential Sourdough Starter Jar Kit (34 oz.) - Sourdough Jar Wide Mouth with Black Silicone Spatula, Elastic Tracking Band, and Bamboo Lid- Sourdough Kit - Sourdough Starter Kit Beginners","Salt & Seed","$22.97","480","16","$11,026","06/01/2023","$14.38","4.5","27","$8.59","16,765","6","FBA","1","Grocery & Gourmet Food","Standard","5.75 x 4.75 x 9 in","1.3 lb","https://www.amazon.com/dp/B0C6XBQV4X"
"","","B08NPXX3WK","Weck Jars - 35.9 fl. oz Weck Tulip Jars 1 Liter - Sour Dough Starter Jars - Large Glass Jars for Sourdough - Suitable for Canning and Storage - (1 Jar, Glass Lid & Wooden Lid)","Weck Jars","$27.99","575","17","$16,094","11/22/2020","$18.65","4.7","515","$9.34","16,737","7","FBA","2","Kitchen & Dining","Standard","5 x 5 x 8 in","1.75 lb","https://www.amazon.com/dp/B08NPXX3WK"
"","","B0BVRGNF39","Ameeze Effortless Sourdough Starter Jar Kit: 24oz Sourdough Jar for 3 Loaves - Smart Feeding Tracker - Thermometer - Superior Silicone Scraper - Dual Metal Lid","Ameeze","$20.97","401","8","$8,409","02/13/2023","$12.68","4.2","73","$8.29","31,873","7","FBA","1","Kitchen & Dining","Standard","3.15 x 6.7 x 3.15 in","1.41 lb","https://www.amazon.com/dp/B0BVRGNF39"
"","","B08T8KDLLK","WECK 743 Mold Jar - Sourdough Starter with Wide Mouth - Suitable for Canning and Storage - 2 Sourdough Jars with Glass Lids, Gaskets and Clips","WECK","$32.99","1,126","44","$37,147","01/16/2021","$21.61","4.8","285","$11.38","6,046","6","FBA","1","Kitchen & Dining","Standard","8.58 x 4.88 x 12.76 in","1 lb","https://www.amazon.com/dp/B08T8KDLLK"
"","","B0CKVTSQM5","bd.Ai Sourdough Starter Jar Kit -Sourdough Jar with Marked Feeding Band, Thermometer, Scraper, Sewn Cloth Cover, Metal Lid, and Silicone Buckle (Starter Not Included)","bd.Ai","$18.99","270","6","$5,127","11/11/2023","$11.00","4.3","14","$7.99","45,871","6","FBA","1","Kitchen & Dining","Standard","3 x 6 x 3 in","1.08 lb","https://www.amazon.com/dp/B0CKVTSQM5"
"","","B0BHWNZMMD","Lekue Lku, Clear sourdough starter, 6 piece set","Lekue","$39.95","51","1","$2,037","04/04/2023","","4.3","60","","146,458","5","AMZ","3","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BHWNZMMD"
"","","B0CNJ5W3NG","CALISICKNATION Sourdough Starter Kit - Wide-mouth 14oz jar, cloth lid, Wooden mixer, Spatula, Blades, Thermometer, and a day-tracking band. Sourdough bread maker starter kit for beginners","CALISICKNATION","$29.99","210","9","$6,298","11/15/2023","$20.35","","","$9.64","95,587","6","FBA","1","Home & Kitchen","Standard","5.08 x 3.9 x 10.28 in","1.76 lb","https://www.amazon.com/dp/B0CNJ5W3NG"
"","","B0CNZWKVNR","FoldTier 3 Sets Sourdough Making Jar 35 oz Sourdough Starter Kit with Thermometer, Scraper, Cloth Cover and Metal Lid Wide Mouth Sour Dough Starter Jar for Sourdough Bread Baking","FoldTier","$32.99","60","2","$1,979","11/25/2023","$21.01","","","$11.98","93,461","7","FBA","1","Kitchen & Dining","Standard","9.45 x 3.94 x 11.82 in","4.19 lb","https://www.amazon.com/dp/B0CNZWKVNR"
"","","B0CC9XRLGR","8INTHEAM 34oz Sourdough Jar, Sourdough Starter Jar, Sourdough Bread Starter Kit Glass Container Jars with Recipe Guide Cover Lid","8INTHEAM","$17.29","157","2","$2,715","07/18/2023","$9.56","4.7","33","$7.73","116,575","6","FBA","1","Kitchen & Dining","Standard","4.33 x 4.33 x 7.87 in","1.41 lb","https://www.amazon.com/dp/B0CC9XRLGR"
"","","B0CNSY8MR5","Jekyeroyme Sourdough Starter Kit, Reusable Sourdough Starter Jar, 35oz Large Capacity Sourdough Starter Jar with Date Marked Feeding Band, Thermometer, Silicone Scraper, Cloth Cover","Jekyeroyme","$19.99","140","5","$2,799","12/05/2023","$11.20","5","2","$8.79","50,306","6","FBA","1","Kitchen & Dining","Standard","5.91 x 5.91 x 8.27 in","1.54 lb","https://www.amazon.com/dp/B0CNSY8MR5"
"","","B0B14V99HV","Glolaurge Sourdough Starter Jar, Sourdough Starter Kit with Thermometer, Labels, Spatula, Cloth Cover & Stainless Steel Lid, 24 Oz Wide Mouth Sourdough Starter Container","Glolaurge","$19.99","255","8","$5,097","05/11/2022","$8.05","4.4","142","$11.94","34,862","6","FBA","1","Kitchen & Dining","Oversize","11.02 x 11.02 x 11.02 in","14.1 oz","https://www.amazon.com/dp/B0B14V99HV"
"","","B0CM8KSRS3","ROCKSHEAT 600&900ml Sourdough Starter Jar Kit with Thermometer, Silicone Spatula, Feeding Bands & Stainless Steel Lid, Wide Mouth Sourdough Container for Bread Baking Supplies","","$19.99","30","1","$599.70","","","","","","548,030","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CM8KSRS3"
"","","B08D3YDKT5","Weck Canning Jars 743 - Mold Jars made of Transparent Glass - Eco-Friendly - Storage for Food, Yogurt with Air Tight Seal and Lid - 3/4 Liter Tall Jars Set - Set of (2 Jars)","WECK","$29.99","5,383","158","$161,436","08/16/2020","$19.70","4.7","1,239","$10.29","1,213","7","FBA","3","Kitchen & Dining","Standard","5 x 7 x 5 in","2.75 lb","https://www.amazon.com/dp/B08D3YDKT5"
"","","B0CBVYMHC1","Quald Sourdough Starter Jar Kit, 35 Oz Sourdough Starter Jar With Thermometer (1)","Quald","$16.99","76","6","$1,291","05/25/2023","$9.30","4.1","25","$7.69","46,411","6","FBA","1","Kitchen & Dining","Standard","6.8 x 4.1 x 4.1 in","1.04 lb","https://www.amazon.com/dp/B0CBVYMHC1"
"","","B0C3L3NJH4","Sourdough Starter Jar, 1000ML Wide Mouth Sourdough Starter Kit with Thermometer, Scraper, Cloth Cover and Metal Lid, Sour Dough Starter Jar Kit Use for Sourdough Bread Baking Supplies","Comfynest","$24.98","784","23","$19,584","04/23/2023","$16.09","4.3","88","$8.89","11,879","7","FBA","1","Kitchen & Dining","Standard","4.5 x 4.7 x 8.8 in","1 lb","https://www.amazon.com/dp/B0C3L3NJH4"
"","","B0CNTGLVH8","JUNNUK 3- Pack Sourdough Starter Jar Cloth Covers Unbleached Reusable (Fits Jar mouth ranging 3'- 4' inches)","JUNNUK","$9.99","716","20","$7,153","11/27/2023","$4.95","5","4","$5.04","13,630","6","FBA","1","Kitchen & Dining","Standard","3.8 x 1 x 5.5 in","0.08 lb","https://www.amazon.com/dp/B0CNTGLVH8"
