"Export time:  2/11/2024, 3:11:44 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07BSB87FL","M MCIRCO [5-Packs, 36 Oz Glass Meal Prep Containers with Snap Locking Lids Glass Food Containers,Airtight Lunch Container,Microwave, Oven, Freezer and Dishwasher (4.5 Cup)","M MCIRCO","$32.99","5,324","203","$175,639","03/28/2018","$20.11","4.7","8,059","$12.88","837","6","FBA","4","Kitchen & Dining","Standard","9.69 x 16.38 x 7.44 in","8.091 lb","https://www.amazon.com/dp/B07BSB87FL"
"","","B0CC5MRWFH","coccot 10-Pack Glass BPA-Free Food Storage Containers - Airtight Meal Prep & Lunch Bento Boxes With Lids","coccot","$39.69","941","19","$37,348","07/16/2023","$24.61","4.8","93","$15.08","14,873","7","FBA","1","Kitchen & Dining","Standard","6.8 x 15 x 9 in","12.44 lb","https://www.amazon.com/dp/B0CC5MRWFH"
"","","B0CDFQXDDL","[8-Pack] Glass Food Storage Containers with Lids (Air Valve)- Glass Meal-Prep Containers for Pantry & Kitchen Organization, Freezer-to-Oven-Safe Airtight Glass Bento Boxes, BPA Free & Leak Proof","Maxesla","$32.99","482","4","$15,901","08/01/2023","$22.25","4.8","59","$10.74","57,284","7","FBA","1","Kitchen & Dining","Standard","1 x 1 x 1 in","2.2 lb","https://www.amazon.com/dp/B0CDFQXDDL"
"","","B07Z9Y1677","M MCIRCO 24-Piece Glass Food Storage Containers with Upgraded Snap Locking Lids,Glass Meal Prep Containers Set - Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$37.99","5,739","147","$218,025","10/18/2019","$23.46","4.6","13,502","$14.53","1,343","6","FBA","6","Kitchen & Dining","Standard","12 x 8 x 16 in","2.21 lb","https://www.amazon.com/dp/B07Z9Y1677"
"","","B09QQGY1BW","KOMUEE 24 Pieces Glass Food Storage Containers Set,Glass Meal Prep Containers-Stackable Airtight Glass Storage Containers with lids,BPA Free,Freezer to Oven Safe,Gray","KOMUEE","$29.97","4,769","216","$142,927","01/18/2022","$16.94","4.6","2,454","$13.03","758","7","FBA","1","Kitchen & Dining","Standard","9.33 x 7.83 x 14.5 in","10.98 lb","https://www.amazon.com/dp/B09QQGY1BW"
"","","B0C595YHF5","VERONES 10 Pack 22 OZ Grey Glass Food Storage Containers, BPA-Free, Reusable, Non-Toxic, Stackable, Microwave, Oven, Freezer & Dishwasher Friendly","VERONES","$29.99","2,705","66","$81,123","05/14/2023","$16.66","4.6","332","$13.33","3,820","7","FBA","1","Kitchen & Dining","Standard","4.9 x 2.1 x 6.7 in","11.95 lb","https://www.amazon.com/dp/B0C595YHF5"
"","","B07BJN11KV","FIT Strong & Healthy 2 & 3 Compartment Glass Meal Prep Containers (4 Pack, 32 oz) - Glass Food Storage Containers with Lids, Glass Bento Box, Portion Control, Airtight, Oven & Freezer safe","FIT Strong & Healthy","$29.99","5,191","149","$155,678","03/17/2018","$20.35","4.7","7,812","$9.64","1,319","7","FBA","1","Kitchen & Dining","Standard","6.5 x 2.7 x 8 in","2 lb","https://www.amazon.com/dp/B07BJN11KV"
"","","B0C81LRZZW","KOMUEE 10 Packs Glass Meal Prep Containers with Lids, Glass Food Storage Containers Set, Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher Friendly, Gray","KOMUEE","$29.99","1,412","38","$42,346","06/13/2023","$16.36","4.6","312","$13.63","7,079","7","FBA","2","Kitchen & Dining","Standard","6.5 x 3 x 8 in","12.1 lb","https://www.amazon.com/dp/B0C81LRZZW"
"","","B0CGM3J6LG","BAYZZ 10 Packs Glass Food Storage Containers with Lids, Glass Meal Prep Containers, Airtight Glass Lunch Containers, Leakproof, Freezer, Oven, Microwave & Dishwasher Friendly","BAYZZ","$29.99","443","12","$13,286","08/24/2023","$16.36","4.5","58","$13.63","23,411","7","FBA","1","Kitchen & Dining","Standard","6 x 2.7 x 8 in","12.08 lb","https://www.amazon.com/dp/B0CGM3J6LG"
"","","B0CGX8VM45","VERONES 5 Pack 36 OZ Glass Meal Prep Containers, Airtight Glass Lunch Containers Set, Glass Food Storage Containers with Lids,BPA-Free, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$27.99","1,595","49","$44,644","08/29/2023","$15.86","4.7","116","$12.13","5,323","7","FBA","1","Kitchen & Dining","Standard","6.5 x 3 x 8 in","8.51 lb","https://www.amazon.com/dp/B0CGX8VM45"
