"Export time:  2/1/2024, 11:12:06 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B005EIWXNK","Design Toscano Great Composer Collection: Mozart and Beethoven Sculptures, Antique Stone","Design Toscano","$117.90","","","$0.00","08/04/2013","$84.83","4.6","138","$33.08","899,417","4","AMZ","1","Home & Kitchen","Oversize","16.25 x 16.25 x 16.25 in","9.5 lb","https://www.amazon.com/dp/B005EIWXNK"
"","","B001MBET12","Design Toscano Fairy of the West Wind Sitting Garden Statue, 19 Inch, Polyresin, Two Tone Stone","Design Toscano","$72.17","12","","$866.04","05/27/2015","$43.66","4.5","491","$28.51","258,386","6","AMZ","3","Patio, Lawn & Garden","Oversize","13.071 x 10.472 x 23.937 in","5.027 lb","https://www.amazon.com/dp/B001MBET12"
"","","B0CBGY6J6Y","Artconal Red Pooping Balloon Dog Sculpture, Shiny Balloon Animal Decor, Small Decor Item Pop Art Nick Nacks, Red Accent Decorative Object(Red)","Artconal","$19.99","480","16","$9,595","09/30/2023","","4.7","116","","59,594","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CBGY6J6Y"
"","","B0C5XBN63K","DOVDOV Navy Blue Hand Heart Sculpture, Finger Heart Decoration, Navy Blue Room Decoration for Home Decor Statue Shelf Wedding Living Room TV Stand Bauble Decoration","DOVDOV","$25.99","368","9","$9,564","05/21/2023","","4.8","26","","103,474","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C5XBN63K"
"","","B08G4JF5HK","Veronese Design 8 1/8 Inch Sisyphus and The Eternal Boulder Cold Cast Resin Bronze Finish Statue Home Decor","Veronese Design","$89.96","104","5","$9,356","08/17/2020","$69.14","4.8","108","$20.82","160,485","6","FBA","5","Home & Kitchen","Standard","10.354 x 12.598 x 6.654 in","3.52 lb","https://www.amazon.com/dp/B08G4JF5HK"
"","","B0BZ48HPMR","Lescafita African Statues and Sculptures for Home Decor, Tribal Art Figurines for Living Room Decorations, Gold Vintage Aesthetic Ornament for Bookshelf and Tables, Housewarming Gifts for Women","Lescafita","$26.99","184","5","$4,966","03/20/2023","","4.8","134","","164,671","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZ48HPMR"
"","","B09N2ZPQMV","shinesorc Silver (Black) Polyresin Hand Gesture Desk Statues Finger Sculpture Decor - Silver (Black) Ring Holder Adornos para Sala Gold Finger Gifts for Friends and Family (MF-FGY)","shinesorc","$25.66","90","3","$2,309","04/18/2022","","4.8","269","","239,963","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B09N2ZPQMV"
"","","B0C3W9K6RV","NILEEBUKER Bronze Giacometti's Walking Man Statue Famous Abstract Sculpture Replica Home Decor 10' H","NILEEBUKER","$89.99","30","1","$2,700","04/27/2023","","4.8","6","","589,653","6","FBM","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C3W9K6RV"
"","","B0CKXCKXDT","HVFF Metal Wall Art Decoration White Flowers Blooming In Modern Style Iron Sculpture 3d Retro Open Flower Pendants for Living Room Kitchen and Bedroom 52.5  26.5 Inches","HVFF","$139.99","","","$0.00","10/11/2023","","4.8","7","","1,157,421","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CKXCKXDT"
"","","B0CMZW3K96","ZAARIYA Lord Krishna Hand Idol with Flute for Home Decor | God Statue for Pooja Room Decoration (White with Pink Base)","ZAARIYA","$29.00","","","$0.00","01/04/2024","","","","","982,191","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CMZW3K96"
"","","B08T68N86F","Wink - Handcrafted Statues Resin Abstract Sculpture for Home Decor Modern,African Art Tribal Figurines Decorations Items Accents Influencer Picks for Bookshelf,TV Stand,Living Room,Nightstand","HCCMLOVE","$21.70","277","13","$6,011","01/14/2021","$13.31","4.7","717","$8.40","73,343","6","FBA","1","Home & Kitchen","Standard","5.945 x 10.866 x 3.268 in","1.058 lb","https://www.amazon.com/dp/B08T68N86F"
"","","B0CM28KYV7","Suoedd Thinker Statue Bookshelf Decor Abstract Art Sculpture 6.4'' Set of 3, Resin Statues for Living Room Desk Table Home Office Decor,Sculptures Meditation Modern Home Decor Black","Suoedd","$29.99","30","","$899.70","10/28/2023","","4.8","6","","800,347","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CM28KYV7"
"","","B0BKLK9B4V","LCCCK 9' H Blown Glass Paper Weight Ocean Wave Fused Glass Sculpture, Abstract Glass Art Sea Wave Swirl Statue, Sea Glass Figurine Home Decor, for Small Statues Decor for Shelves Table top Decor","LCCCK","$49.99","90","2","$4,499","10/25/2022","","4.5","22","","401,976","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BKLK9B4V"
"","","B0BFVM7WXS","Octdays Art Yoga Female Sculpture Figurines, Abstract Woman Statue for Home Decor, Colorful Decorations for Living Room Shelf Office Cabinet Accents - B","Octdays","$32.99","90","3","$2,969","09/19/2022","","4.8","54","","293,433","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BFVM7WXS"
"","","0486229602","Sculpture: Principles and Practice (Dover Art Instruction)","Louis Slobodkin","$27.90","","","","06/04/1999","$16.80","4.5","34","$11.10","929,467","3","FBA","1","Books","Standard","8.1 x 0.7 x 10.7 in","1.5 lb","https://www.amazon.com/dp/0486229602"
"","","B0CN2XFZFS","YAOYUAN Handmade Murano Glass Art Decor Sculpture - Unique Hand-Cut Cube Paperweight for Home Dcor","Yao Yuan","$86.00","90","3","$7,740","","","4.3","38","","276,720","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CN2XFZFS"
"","","B0CHPLBHMG","JDPEYI Heart Hands Sculpture Gold Home Decor, Statue is Perfect for Aesthetic Room Accents Decorations","JDPEYI","$16.99","390","13","$6,626","09/08/2023","","4.8","35","","72,564","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHPLBHMG"
"","","B0CJP1NHK3","Wisifayardin Decorative Resin Coffee Cup Sculpture and Statue Morder Abstract Coffee Mug Figurine for Coffee Lover Home Coffee Shop Decoration","Wisifayardin","$15.99","","","$0.00","09/22/2023","","5","2","","2,393,581","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJP1NHK3"
"","","B09ZXXBT3G","GRAPMKTG Home Decor Pulp Reading Women Thinker Statue Aesthetic Sculpture Room Decor Modern Abstract Decoration on Shelf Table Desk for Living Room Office Bedroom A","GRAPMKTG","$17.98","1,067","37","$19,185","05/09/2022","","4.7","1,188","","25,082","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B09ZXXBT3G"
"","","B0CLP5M5DF","4Pcs Outer Space Planets Wall Decor Modern Wall Sculptures Planet Earth Solar System Decorations for Living Room 3D Wall Decor Outer Space Theme Bedroom Wall Decor for Kids Room Boys Room Wall Decor","FJS","$43.99","300","10","$13,197","10/23/2023","","4.4","22","","91,962","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLP5M5DF"
"","","B07Q1G1WYM","Enesco Edge Sculpture Venus Face Bust Figurine, 14.76 Inch, Green","Enesco","$178.50","","","$0.00","03/25/2019","$130.88","4.9","16","$47.62","3,025,972","5","AMZ","4","Home & Kitchen","Oversize","12.5 x 19.5 x 6.75 in","3.001 lb","https://www.amazon.com/dp/B07Q1G1WYM"
"","","B08ZL2VRMY","UTOPISH Wedding Anniversary Couples Gift - Two Hearts and Cross Iron Sculpture, Heart Decoration Gift for Her and Him, 1st to 50th or 60th Anniversary, Includes Gift Box and Poem Card","UTOPISH","$65.97","266","9","$17,548","03/17/2021","$49.64","4.7","282","$16.33","103,523","7","FBA","4","Home & Kitchen","Standard","9.685 x 11.26 x 3.465 in","3.867 lb","https://www.amazon.com/dp/B08ZL2VRMY"
"","","B0C5J31K9D","AWNR White Flame Abstract Sculpture Resin Art Statue Modern Home Decor for Living Room TV Stand Office Shelf Accents Minimalist Figurines Centerpiece Table Decorations","AWNR","$39.99","95","1","$3,799","05/16/2023","","4.6","11","","473,651","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C5J31K9D"
"","","B0CMT7WS93","8.1'H White Coral Decor, Coral Reef Decor, Resin Coral Statue, Nautical Decorations for Home, Bedroom Wedding, Bathroom, Living Room, Beach/Coastal/Ocean Themed Cabinet Shelf Tabletop Decor","Elegondrar","$24.99","240","8","$5,998","12/24/2023","","4.5","8","","114,760","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CMT7WS93"
"","","B0CJY3SQ3K","Jumiz Abstract Art Sculpture for Home DecorModern Minimalist Resin Decorative Character Statue for Bookshelf and Desktop (White Large)","Jumiz","$56.99","","","","","","5","1","","1,238,642","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJY3SQ3K"
