"Export time:  2/17/2024, 6:08:18 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BD94WZDC","BEARCOVER Pool Table Cover, Waterproof Indoor/Outdoor Heavy Leatherette Pool Table Accessories, Billiards Accessories for Protecting Felt, 7/8/9 Feet Fitted Billiard Covers Red & Blue(9FT/OG)","BEARCOVER","$69.90","627","22","$43,827","02/19/2023","","4.8","629","","9,604","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BD94WZDC"
"","","B09XQWR8CK","Billiard Pool Table Cover, 8 Foot Pool Table Cover, Waterproof&Tearproof Cover for Pool Table with Storage Bag, Indoor Outdoor All Season Sun Rain Snow Dust Protection Snooker Table Covers (8ft)","RUBY.Q","$15.99","455","12","$7,275","04/11/2022","$9.07","4.3","278","$6.92","19,007","7","FBA","1","Sports & Outdoors","Standard","7.28 x 2.44 x 10.55 in","15.5 oz","https://www.amazon.com/dp/B09XQWR8CK"
"","","B098PZ3JQS","MoyanSuper Pool Table Cover PVC Waterproof Dustproof for 7/8/9 Ft Billiard/Pool Table,7 Feet","MoyanSuper","$13.99","155","9","$2,168","07/05/2021","$6.75","4.3","158","$7.24","24,856","6","FBA","1","Sports & Outdoors","Standard","8.819 x 10.984 x 2.047 in","0.963 lb","https://www.amazon.com/dp/B098PZ3JQS"
"","","B0C2CD9NRN","MoyanSuper Pool Table Covers Heavy Duty Leatherette Billiard Table Cover Waterproof 7 Feet Fitted Black","MoyanSuper","$25.99","10","1","$259.90","04/12/2023","$15.66","5","5","$10.33","202,934","6","FBA","1","Sports & Outdoors","Standard","11.02 x 1.57 x 13.78 in","3.97 lb","https://www.amazon.com/dp/B0C2CD9NRN"
"","","B07R8RWNW9","East Eagle Billiard/Pool Table Dust Cover - Fits 7,8,9 ft. Table (Coffee)","East Eagle","$12.99","83","2","$1,078","04/27/2019","$5.90","4.5","128","$7.09","128,760","5","FBA","1","Sports & Outdoors","Standard","10.4 x 1.4 x 10.4 in","1.25 lb","https://www.amazon.com/dp/B07R8RWNW9"
"","","B0CLV6H5XK","CVFERQE Heavy Duty Leatherette Billiard Pool Table Covers Waterproof&Tearproof,Pool Table Cover7ft/8ft/9ft,Dustproof Faux Leather Cover for Pool Table (Red 7FT)","CVFERQE","$36.99","","","$0.00","12/25/2023","","4.3","17","","849,907","","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CLV6H5XK"
"","","B0CLGNSJNF","DTESL Pool Table Cover, Waterproof & Dustproof Outdoor/Indoor Polyester Taffeta Cloth Table","DTESL","$33.99","170","5","$5,778","05/12/2023","$23.75","4.8","7","$10.24","48,446","6","FBA","1","Sports & Outdoors","Standard","9.22 x 1.14 x 10.32 in","0.39 kg","https://www.amazon.com/dp/B0CLGNSJNF"
"","","B0B9R581V6","CHINCHILLA 7/8/9 ft Pool Table Cover, Waterproof Sunscreen Billiard Cover Polyester Fabric for Snooker Billiard Table Cover","Chinchilla","$34.98","214","6","$7,486","08/15/2022","$21.80","4.3","109","$13.18","37,117","6","FBA","1","Sports & Outdoors","Standard","10.43 x 3.74 x 13.07 in","1.25 kg","https://www.amazon.com/dp/B0B9R581V6"
"","","B07CCHTPHZ","GSE Billiard Pool Table Covers, 7'/8'/9' Heavy Duty Leatherette Pool Table Covers, Waterproof & Tearproof Cover for Pool Table (Several Colors Available, Brown - 8ft)","GSE Games & Sports Expert","$37.98","377","14","$14,318","04/15/2018","$25.55","4.7","3,532","$12.43","15,733","6","FBA","2","Sports & Outdoors","Standard","13 x 2 x 15 in","5 lb","https://www.amazon.com/dp/B07CCHTPHZ"
"","","B0CGQZPH4M","GEMITTO Pool Table Cover, Billiard Table Covers with Handles Buckles Drawstring  Indoor Outdoor Pool Table Cover Waterproof for 7/8/9 FT Pool Table Snooker Billiard Table (113 x 63 x 32 in - Black)","GEMITTO","$39.99","270","9","$10,797","08/27/2023","","4.5","1,967","","24,783","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CGQZPH4M"
"","","B0C1YTBZY6","Pool Table Cover 8 Feet, Leatherette Billiard Table Covers 100 x 56 X 8, Independence Day Flag Heavy Duty Pool Table Covers Waterproof and Tearproof Indoor/Outdoor 4th of July Billiard Covers","AFOROEOA","$49.99","83","1","$4,149","04/09/2023","$35.76","4.8","19","$14.23","132,351","7","FBA","2","Sports & Outdoors","Standard","10.94 x 3.39 x 12.52 in","4.33 lb","https://www.amazon.com/dp/B0C1YTBZY6"
"","","B09XQH311K","XYZCTEM Billiard Table Cover Outdoor Waterproof Material Pool Table Cover with Windproof Buckle for All Inclement Weather XL(8FT/Black)","XYZCTEM","$15.99","63","2","$1,007","04/11/2022","$7.80","4.4","62","$8.19","129,428","7","FBA","2","Sports & Outdoors","Standard","8.94 x 2.44 x 12.6 in","2.49 lb","https://www.amazon.com/dp/B09XQH311K"
"","","B0BQMLC8SJ","Alourity Pool Table Cover 7/8/9, Black - Waterproof Billiard Table Covers - Heavy Duty 600D Oxford Cloth with PVC Coating - Protects Your Snooker Table from Dust, Pet Hair, Sun Rays & Rain (8ft)","Alourity","$27.99","30","1","$839.70","12/20/2022","","4.8","37","","155,922","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BQMLC8SJ"
"","","B089RB6MG5","POMER Pool Table Cover - 102inch Waterproof Table Cover for 8 Foot Snooker Billiard Tables Dustproof 7/8/9 FT Billiard Table Cover - 102x53x32inch","POMER","$29.99","140","4","$4,199","06/05/2020","$19.06","4.5","229","$10.93","56,120","6","FBA","1","Sports & Outdoors","Standard","10.43 x 12.09 x 3.78 in","2.011 lb","https://www.amazon.com/dp/B089RB6MG5"
"","","B099S143VP","Billiard Pool Table Cover Waterproof, 8FT Ping Pong Table Cover Outdoor 600D Heavy Duty Oxford Fabric for All Season Sun Rain Snow Dust Protection, Black","DUDSOEHO","$18.99","40","1","$759.60","09/29/2021","$9.41","4.5","120","$9.58","133,607","6","FBA","1","Sports & Outdoors","Standard","12.32 x 14.37 x 2.83 in","4.449 lb","https://www.amazon.com/dp/B099S143VP"
"","","B09KTSFZYK","iCOVER Pool Table Cover Outdoor Heavy Duty Leather Waterproof Billiard Table Covers 7ft Brown","i COVER","$25.99","79","3","$2,053","11/01/2021","$15.06","4.7","191","$10.93","83,124","6","FBA","3","Sports & Outdoors","Standard","13.66 x 15.55 x 3.15 in","5.86 lb","https://www.amazon.com/dp/B09KTSFZYK"
"","","B0C774FCBT","EagleWings Billiard Pool Table Cover Fits 7/8/9 Feet Fitted Pool Table, Billiard Felt Protection Accessories,Waterproof/Tearproof Heavy Leather Covers (New-1) (Brown, 7FT-(92' LX 52' WX 8H))","EAGLE WINGS","$46.99","90","3","$4,229","07/22/2023","","4.7","105","","67,064","6","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0C774FCBT"
"","","B07D75PFZJ","East Eagle Billiard/Pool Table Dust Cover - Fits 7,8,9 ft. Table (Black)","East Eagle","$14.99","60","2","$899.40","05/20/2018","$7.60","4.5","159","$7.39","128,760","5","FBA","1","Sports & Outdoors","Standard","4.724 x 1.181 x 9.449 in","1.102 lb","https://www.amazon.com/dp/B07D75PFZJ"
"","","B000UVCZDY","Viper Billiard/Pool Table Accessory: Protective Slip Cover, Green, One Size Fits All","Viper by GLD Products","$14.24","33","1","$469.92","06/30/2003","$5.67","4.1","1,011","$8.57","198,291","5","AMZ","2","Sports & Outdoors","Standard","8.35 x 2.8 x 10 in","0.61 kg","https://www.amazon.com/dp/B000UVCZDY"
"","","B0BNN5N5FQ","Pool Table Cover 8 Feet Leather/Brown/Waterproof Billiard Table Covers, 8ft Pool Table Covers Outdoor for Billiard Pool Table","HOOTO","$34.97","","","$0.00","11/29/2022","","4.5","11","","310,106","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BNN5N5FQ"
"","","B089KFC7P4","7/8/9 FT Vinyl Pool Table Cover Waterproof Billiard Covers","Collapsar","$16.97","60","1","$1,018","06/01/2020","$9.28","4.2","68","$7.69","170,362","4","FBA","1","Sports & Outdoors","Standard","7.87 x 1.3 x 7.95 in","0.64 kg","https://www.amazon.com/dp/B089KFC7P4"
"","","B097NTJNCB","Billiard Pool Table Cover,Waterproof Cover for Pool Table Snooker Billiard Table 7 feet Fitted (7ft)","N\W","$27.99","117","6","$3,275","06/20/2021","$18.00","4.5","193","$9.99","38,833","6","FBA","1","Sports & Outdoors","Standard","10.276 x 11.969 x 3.386 in","1.631 lb","https://www.amazon.com/dp/B097NTJNCB"
"","","B0CNYR247R","BUAEL Pool Table Cover, Waterproof & Dustproof Outdoor/Indoor Polyester Taffeta Cloth Table CoverBilliard Pool Table Cover Scratch-Resistant","BUAEL","$47.99","30","1","$1,440","12/19/2023","","","","","177,860","","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CNYR247R"
"","","B0BN82PS48","COVERVIN Billiard Pool Table Cover,Heavy Duty 210D Oxford Cloth Material All Weather Waterproof Dustproof UV Protection(9ft/Red)","COVERVIN","$23.99","85","3","$2,039","11/23/2022","$13.66","3.9","6","$10.33","80,837","6","FBA","1","Sports & Outdoors","Standard","11.46 x 4.02 x 13.94 in","2.23 lb","https://www.amazon.com/dp/B0BN82PS48"
"","","B0BY5K3ZB3","Sinsilvie Pool Table Cover 8'or 7' with Drawstring at The Bottom,Bule & Green & Silver,Billiard Cover Pool Table Felt for Eight Ball,for Snooke. (Blue 8 Feet)","Sinsilvie","$13.99","18","","$251.82","03/10/2023","$6.10","4","10","$7.89","253,237","5","FBA","1","Sports & Outdoors","Standard","11.22 x 2.01 x 12.71 in","1.08 lb","https://www.amazon.com/dp/B0BY5K3ZB3"
"","","B07KS3S5S9","TGA Sports Pool Table Billiard Dust Cover - Fits 7/8/9 ft. Table","TGA Sports","$12.99","34","2","$441.66","11/20/2018","$5.90","4.3","94","$7.09","92,910","4","FBA","1","Sports & Outdoors","Standard","9.4 x 11.2 x 0.4 in","1.199 lb","https://www.amazon.com/dp/B07KS3S5S9"
"","","B00CV872XC","EastPoint Sports Pool Table Cover","EastPoint Sports","$25.49","51","1","$1,300","05/16/2013","$16.53","4.3","1,556","$8.96","204,582","5","AMZ","1","Sports & Outdoors","Standard","5.63 x 2.68 x 7.56 in","0.72 kg","https://www.amazon.com/dp/B00CV872XC"
"","","B0B39HQWW9","7 Foot Pool Table Billiard Cover Waterproof Outdoor Indoor 420D Polyester Cloth All Season Rain Dust UV Protection","Generic","$27.99","20","1","$559.80","06/05/2022","$-57.63","3.8","26","$85.62","186,540","7","FBA","1","Sports & Outdoors","Oversize","56 x 8 x 100 in","1.7 lb","https://www.amazon.com/dp/B0B39HQWW9"
