"Export time:  1/30/2024, 12:40:01 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08NPXX3WK","Weck Jars - 35.9 fl. oz Weck Tulip Jars 1 Liter - Sour Dough Starter Jars - Large Glass Jars for Sourdough - Suitable for Canning and Storage - (1 Jar, Glass Lid & Wooden Lid)","Weck Jars","$27.99","575","17","$16,094","11/22/2020","$18.65","4.7","515","$9.34","16,737","7","FBA","2","Kitchen & Dining","Standard","5 x 5 x 8 in","1.75 lb","https://www.amazon.com/dp/B08NPXX3WK"
"","","B0C2KWBMFG","Arbnic Sourdough Starter Kit with 2 Starter Jars, Sourdough Bread Baking Supplies Included Thermometer Band, Level Tracker (with 2 Jars)","Arbnic","$27.99","396","19","$11,084","04/14/2023","","4.4","78","","14,535","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C2KWBMFG"
"","","B0CJDDBZM5","Hemlock Home Brewing Sourdough Starter Jar Kit, 36 oz, Sourdough Bread Baking Supplies, Sourdough Starter Jar, Glass Sourdough Starter Crock, Wide Mouth Sourdough Jar, Glass Sourdough Container","Hemlock Home Brewing","$22.95","684","9","$15,698","05/23/2022","$14.37","4.5","707","$8.58","30,879","6","FBA","2","Kitchen & Dining","Standard","5 x 5 x 5 in","1.59 lb","https://www.amazon.com/dp/B0CJDDBZM5"
"","","B08CFWDQX1","Weck Tulip Jars 1 Liter - Large Sour Dough Starter Jars with Wide Mouth - Suitable for Canning and Storage - 2 with Glass Lids","WECK","$28.98","2,994","86","$86,766","07/19/2020","$19.49","4.7","1,745","$9.49","2,754","7","FBA","7","Kitchen & Dining","Standard","4.5 x 7 x 4.5 in","1 lb","https://www.amazon.com/dp/B08CFWDQX1"
"","","B0CKVTSQM5","bd.Ai Sourdough Starter Jar Kit -Sourdough Jar with Marked Feeding Band, Thermometer, Scraper, Sewn Cloth Cover, Metal Lid, and Silicone Buckle (Starter Not Included)","bd.Ai","$18.99","270","6","$5,127","11/11/2023","$11.00","4.3","14","$7.99","45,871","6","FBA","1","Kitchen & Dining","Standard","3 x 6 x 3 in","1.08 lb","https://www.amazon.com/dp/B0CKVTSQM5"
"","","B09Y5WJLF8","Tyniaide Sourdough Starter Jar Kit, 650ml Sourdough Starter Jar With Thermometer, Silicone Scraper, Cloth Cover And Aluminum Lid. Reusable Sour Dough Starter Jar","Tyniaide","$19.99","1,122","35","$22,429","09/19/2022","$11.85","4.6","445","$8.14","7,665","7","FBA","1","Kitchen & Dining","Standard","4.882 x 9.646 x 4.724 in","1.195 lb","https://www.amazon.com/dp/B09Y5WJLF8"
"","","B09D9F1Q8M","10 Pieces Bowl Covers Reusable in 5 Size Stretch Cloth Fabric, Elastic Food Storage Covers Cotton Bread Bowl Covers Reusable Lids for Food, Fruits, Leftover (Simple Style)","Patelai","$18.99","1,344","44","$25,523","08/20/2021","$12.60","4.7","1,205","$6.39","6,126","6","FBA","1","Kitchen & Dining","Standard","6.89 x 0.91 x 12.44 in","5 oz","https://www.amazon.com/dp/B09D9F1Q8M"
"","","B0C24MY9V9","2 PCs Bread Sling - Specially Selected Platinum Silicone  Baking Mat for Dutch Oven  Sourdough Bread Baking Mat & 1 Storage Band","GUY.DRE.MAT","$19.96","3,938","170","$78,602","03/25/2023","","4.7","337","","1,093","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C24MY9V9"
"","","B0BGL32S6M","Tyniaide Sourdough Starter Jar Kit, 35 Oz/1000ML Sourdough Starter Jar With Thermometer, Silicone Scraper, Cloth Cover And Lid. Reusable Sour Dough Starter Jar","Tyniaide","$21.99","1,321","44","$29,049","11/01/2022","","4.5","273","","6,066","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BGL32S6M"
"","","B0CGLSZ6DN","Sourdough Starter Jar 24oz, Sourdough Starter Kit with Date Marked Feeding Band, Thermometer, Sourdough Fermentation Jar Scraper, Sewn Cloth Cover & Aluminum Lid,Sourdough Bread Baking Supplies","DWTS DANWEITESI","$19.97","264","36","$5,272","08/24/2023","","4.5","5","","7,641","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CGLSZ6DN"
"","","B09HJCKGTC","Full Proof Baking Sourdough Starter Jars with Date Mark Thermometer Tracker Notes Bands - 2-Pc 10oz Small Glass Jars for Sourdough w/Lid - Sourdough Bread Starter Feeding Gift Set- Home Baking Kit","Full Proof Baking","$31.50","38","3","$1,197","09/29/2021","$23.01","4.5","81","$8.50","75,598","7","FBA","1","Kitchen & Dining","Standard","2.5 x 4 x 2.5 in","10 oz","https://www.amazon.com/dp/B09HJCKGTC"
"","","B07NYB8GSX","Cambro 4SFSPP190 4 Qt. Translucent Container with SFC2452 Kelly Green Lid, 4Quart","Cambro","$21.99","278","10","$6,113","02/21/2019","$12.83","4.7","155","$9.16","28,118","6","FBA","22","Kitchen & Dining","Standard","7.5 x 9.5 x 6.9 in","0.8 lb","https://www.amazon.com/dp/B07NYB8GSX"
"","","B0C2GQZFBM","Otuuz 11 Inch Acacia Wooden Sourdough Bread Mixing Stir Stick Spurtle Acacia Wooden Sourdough Bread Making Tools Wooden Paddle Stirring Stick for Kitchen Cooking","Otuuz","$18.99","287","13","$5,450","04/13/2023","","3.8","5","","20,857","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C2GQZFBM"
"","","B0BGXVTY8D","Jonvin 4-Layer Food Storage Containers with Lids Dumpling Storage Box,Good Sealing,Stackable Food Containers","Jonvin","$28.99","414","11","$12,002","09/29/2022","$17.91","4.2","331","$11.08","24,581","6","FBA","3","Kitchen & Dining","Standard","9.1 x 5.9 x 12 in","1.92 lb","https://www.amazon.com/dp/B0BGXVTY8D"
"","","B09QXDPZK8","KEVJES Stackable Silicone Artisan Pizza Dough Proofing Boxes Proving Containers with Lids-2 pack-500ml portion (Green)","KEVJES","$13.99","482","16","$6,743","01/30/2022","$7.37","4.6","211","$6.62","16,937","6","FBA","1","Kitchen & Dining","Standard","5.67 x 5.75 x 3.23 in","0.88 lb","https://www.amazon.com/dp/B09QXDPZK8"
"","","B0CHN4PSBL","Cultures For Health Sourdough Starter Jar Kit | Easy DIY Breadmaking Kit for Sourdough Bread | Essential Baking Supplies for Homemade Bread | Glass Jar Kit With Spatula Baking Set | Fermentation Jar","Cultures For Health","$24.99","65","6","$1,624","09/07/2023","$16.10","3.7","28","$8.89","43,036","7","FBA","1","Kitchen & Dining","Standard","3.9 x 3.82 x 9.53 in","1.1 lb","https://www.amazon.com/dp/B0CHN4PSBL"
"","","B0B14V99HV","Glolaurge Sourdough Starter Jar, Sourdough Starter Kit with Thermometer, Labels, Spatula, Cloth Cover & Stainless Steel Lid, 24 Oz Wide Mouth Sourdough Starter Container","Glolaurge","$19.99","255","8","$5,097","05/11/2022","$8.05","4.4","142","$11.94","34,862","6","FBA","1","Kitchen & Dining","Oversize","11.02 x 11.02 x 11.02 in","14.1 oz","https://www.amazon.com/dp/B0B14V99HV"
"","","B0CM1WYMSM","VOXXO STORE 2 Pack - Sourdough Starter Jar Kit - Sourdough Jar Kit-Glass Jar for Sourdough Starter -Sourdough Starter Kit Beginners -Sourdough Bread Starter kit -Sour Dough Starter Jar -Sourdough Jars","VOXXO STORE","$22.79","147","2","$3,350","12/11/2023","$13.58","5","10","$9.21","100,658","7","FBA","1","Kitchen & Dining","Standard","7.56 x 3.86 x 9.49 in","2.42 lb","https://www.amazon.com/dp/B0CM1WYMSM"
"","","B0BXLHGRR2","WAVEWISE Sourdough Starter Jar with Thermometer Strip, Silicone Scraper, Cloth Cover and Aluminum Lid, 24 Oz Sourdough Starter Kit for Sourdough Bread Baking - Starter not included","WAVEWISE","$19.99","636","13","$12,714","03/05/2023","","4.3","128","","21,555","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BXLHGRR2"
"","","B0CMQYP2FC","Xileanalee Pro Sourdough Starter Jar Kit 2 Packs-35 Oz Sourdough Bread Starter Jar Kit with Date Marked Feeding Band,Thermometer,Spatula,Cloth Cover& Lid for Sour Dough Bread Loaf (1)","Xileanalee","$18.99","193","3","$3,665","11/05/2023","$11.62","4.5","29","$7.37","80,024","7","FBA","1","Kitchen & Dining","Standard","3 x 6 x 3 in","16 oz","https://www.amazon.com/dp/B0CMQYP2FC"
