"Export time:  2/2/2024, 8:17:43 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CLDMNJCX","CLUEWR 4 Pack Tri-Fold Poster Board, Display Presentation Board Foldable Corrugated Cardboard with 2 Rolls of Double Sides Adhesive Tape for School Projects, Science Fair Presentation, 16 x 24 Inches","CLUEWR","$13.99","390","13","$5,456","12/30/2023","","","","","18,881","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CLDMNJCX"
"","","B01AIYDFX6","Eco Brites Two Cool Tri-Fold Poster Board, 24 X 36, White/White","ecoBrites","$23.99","753","8","$18,064","01/12/2016","$9.52","4","258","$14.47","29,297","4","FBM","22","Office Products","Oversize","22 x 0.5 x 36 in","1 lb","https://www.amazon.com/dp/B01AIYDFX6"
"","","B0BSGCW3BT","Geyee 20 Pieces Trifold Poster Board 36 x 48 Inch White Tri Fold Display Presentation Board Foldable Science Display Boards Fold Lightweight Paperboard for School Projects Exhibitions Workshops","Geyee","$59.99","77","3","$4,619","01/16/2023","$35.51","4.6","3","$24.48","60,746","6","FBA","1","Office Products","Oversize","24 x 3 x 36 in","16.22 lb","https://www.amazon.com/dp/B0BSGCW3BT"
"","","B0BZ3R1MS5","TaoBary 4 Pcs Trifold Display Board 30 x 40 Inch Fold Presentation Board Corrugated Trifold Poster Board Project Board with 2 Rolls of Double Sides Adhesive Tape (White Wavy, 8 Pcs)","TaoBary","$49.99","51","3","$2,549","03/20/2023","$30.51","5","4","$19.48","71,764","5","FBA","1","Office Products","Oversize","19.9 x 1.8 x 29.7 in","5.89 lb","https://www.amazon.com/dp/B0BZ3R1MS5"
"","","B0BQWKB5BH","8 Pieces Tri Fold Poster Board,Lightweight Fold Presentation Board,Science Fair Display Boards,Single Wall (Green, 36 x 48 Inch)","Henoyso","$51.99","414","14","$21,524","12/21/2022","$30.69","3.6","31","$21.30","17,651","6","FBA","1","Office Products","Oversize","24 x 1.8 x 36.5 in","10.58 lb","https://www.amazon.com/dp/B0BQWKB5BH"
"","","B0BYHVFFVS","10 Pack Presentation Board Trifold Poster Board Tri Fold Display Board Foldable Project Paperboard with 10 Sheets Letter Sticker 3 Rolls of Double Sides Adhesive Tape (Red,36 x 47 Inch)","TaoBary","$70.99","188","8","$13,346","03/14/2023","$46.84","4.8","12","$24.15","29,696","7","FBA","1","Office Products","Oversize","24 x 1.25 x 36 in","6.03 lb","https://www.amazon.com/dp/B0BYHVFFVS"
"","","B0CLNQ9T25","Yeplan 4 Pcs/Set,26x16 inches Presentation Boards,Trifold Poster Board with Double Sided Tapes and Assorted Colored Paper,Corrugated Display Boards for School,Business,Science Fairs","Yeplan","$15.99","735","35","$11,753","12/25/2023","","4","13","","7,063","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CLNQ9T25"
"","","B00260S1ZI","Spotlight Display Board - 48 x 36 Inches - 1 Ply Black","PACON","$26.99","623","11","$16,815","06/20/2007","$14.00","4.4","303","$12.99","21,488","5","FBA","9","Office Products","Oversize","24 x 0.3 x 36.3 in","0.96 oz","https://www.amazon.com/dp/B00260S1ZI"
"","","B009SND07A","Pacon 37634 Spotlight Corrugated Presentation Display Boards, 48 x 36, White, 4/Carton","Pacon","$13.95","201","4","$2,804","10/17/2012","$-75.81","4.8","51","$89.76","51,627","4","FBM","16","Office Products","Oversize","48 x 36 x 36.5 in","6.8 lb","https://www.amazon.com/dp/B009SND07A"
"","","B07QKF3RHW","White Trifold Presentation Board 36' x 48' Display Exhibition Board Lightweight and Portable with Smooth Surface Great for Business presentations (Pack of 2) - by Emraw","Emraw","$26.99","2,460","102","$66,395","04/09/2019","$9.44","4.5","764","$17.55","2,129","6","FBA","1","Office Products","Oversize","24 x 0.25 x 36 in","2.59 lb","https://www.amazon.com/dp/B07QKF3RHW"
"","","B0844BNHRV","ArtSkills Tri-fold, 28' x 22' Trifold Foam Display Board, White, 28' W x 22' H, 5 Pack","ArtSkills","$37.10","132","3","$4,897","09/06/2020","$20.70","3.8","15","$16.41","62,221","6","AMZ","4","Office Products","Oversize","14.4 x 22.6 x 2.4 in","3.3 lb","https://www.amazon.com/dp/B0844BNHRV"
"","","B07QH7TS5D","Black Tri-Fold Presentation Board 36' x 48' Corrugated Tabletop Display Exhibition Board Lightweight and Portable with Smooth Surface Great for School Projects and Business presentations - by Emraw","Emraw","$23.99","396","13","$9,500","04/09/2019","$6.89","4.5","272","$17.10","18,068","6","FBA","1","Office Products","Oversize","24 x 36 x 0.25 in","1.4 lb","https://www.amazon.com/dp/B07QH7TS5D"
"","","B07X576XMT","BAZIC Trifold Presentation Board 28' X 40' White, Tri-Fold Corrugated Poster Boards, Cardboard for Display Boards Science Fair Art Project, 30-Pack","BAZIC Products","$140.59","153","1","$21,510","08/27/2019","$110.56","4.3","45","$30.03","113,065","6","FBA","2","Office Products","Oversize","0.25 x 28 x 19.75 in","12.2 oz","https://www.amazon.com/dp/B07X576XMT"
"","","B0017OFZ1W","Spotlight 1 Ply Trifold Display Board, 48' Width x 36' Height, Blue","Spotlight","$19.28","342","12","$6,594","04/04/2008","$2.89","4.4","261","$16.39","20,097","4","AMZ","12","Office Products","Oversize","24.1 x 0.2 x 36.1 in","1.1 lb","https://www.amazon.com/dp/B0017OFZ1W"
"","","B0BYJJMF8T","Teling 40 Pcs Trifold Poster Board 36' x 48' Large Science Fair Display Board Lightweight Fold Presentation Board 8 Trifold Display Board and 16 Letter Stickers and 16 Pcs Science Titles for School","Teling","$73.99","60","2","$4,439","03/14/2023","","","","","83,698","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BYJJMF8T"
"","","B0CLDM4SVD","CLUEWR 4 Pack Trifold Poster Boards, White Presentation Display Boards Foldable Corrugated Cardboard with 2 Rolls of Double Sides Adhesive Tapes for School Projects, Science Fair, 16 x 24 Inches","CLUEWR","$13.99","90","3","$1,259","10/18/2023","$1.20","4.6","3","$12.79","65,918","6","FBA","1","Office Products","Oversize","16 x 0.2 x 24 in","1.95 lb","https://www.amazon.com/dp/B0CLDM4SVD"
"","","B0BY7YY91Z","Teling 32 Pcs Tri Fold Poster Board Supplies 16 Self Adhesive Presentation Science Subtitles Science Fair Project Title Labels 16 Letter Sticker for Classroom (Board Does Not Include)","Teling","$23.99","174","3","$4,174","03/09/2023","$15.25","3.7","6","$8.74","63,155","7","FBA","1","Office Products","Standard","3.46 x 1.77 x 17.36 in","1.5 lb","https://www.amazon.com/dp/B0BY7YY91Z"
"","","B0CKSSYQ5W","Jutieuo 4 Pcs Trifold Poster Board with Double Sided Tapes, 16 x 24 Inches Tri-Fold Corrugated Presentation Boards, Foldable Display Boards for School Fun Projects, Exhibitions, Business","Jutieuo","$13.95","682","26","$9,514","10/09/2023","$1.02","4.2","99","$12.93","9,657","6","FBA","1","Office Products","Oversize","16 x 0.1 x 24 in","1.21 lb","https://www.amazon.com/dp/B0CKSSYQ5W"
"","","B079YBJKXW","Pacon PAC3771 Presentation Board, 48' x 36', Sky Blue","PACON","$26.85","226","5","$6,068","02/19/2018","$10.07","4.4","106","$16.78","46,437","3","AMZ","8","Office Products","Oversize","24 x 0.13 x 36 in","1.19 lb","https://www.amazon.com/dp/B079YBJKXW"
"","","B0CNXF8W78","Pikalon 3 pcs Small Neon Trifold Poster Board 16 x 24 Inches, Bright Color Tri Fold Display Presentation Board School Office Science Fair Foldable Paperboard (16 x 24 Inches)","Pikalon","$12.99","30","1","$389.70","11/23/2023","$6.67","4.6","3","$6.32","140,629","7","FBA","1","Office Products","Standard","13.39 x 0.59 x 16.54 in","15.5 oz","https://www.amazon.com/dp/B0CNXF8W78"
"","","B000NWF26M","Pacon PAC3770 Presentation Board, 48' x 36', Red","PACON","$25.45","135","6","$3,436","06/05/2007","$8.67","4.1","140","$16.78","39,373","3","AMZ","8","Office Products","Oversize","0.2 x 36.2 x 24.2 in","1.7 lb","https://www.amazon.com/dp/B000NWF26M"
"","","B0BYHWPQ4N","10 Pack Presentation Board Trifold Poster Board Tri Fold Display Board Foldable Project Paperboard with 10 Sheets Letter Sticker 3 Rolls of Double Sides Adhesive Tape (Multicolor,16 x 24 Inch)","TaoBary","$27.99","217","8","$6,074","03/14/2023","$17.36","4.8","12","$10.63","29,696","7","FBA","1","Office Products","Standard","12.05 x 1.5 x 15.83 in","3.3 lb","https://www.amazon.com/dp/B0BYHWPQ4N"
"","","B00WM60MX0","RiteCo 22101 Tri-Fold Display Boards, 48' x 36', White (Pack of 24)","RiteCo","$70.85","80","1","$5,668","04/22/2015","$31.90","4.8","34","$38.95","132,626","4","AMZ","1","Office Products","Oversize","24.5 x 8 x 36.5 in","32.1 lb","https://www.amazon.com/dp/B00WM60MX0"
"","","B008JF4DEC","Office Depot Vanishing Grid Presentation Tri-Fold Foam Board, 22in. x 28in., White, 12080","Office Depot","$89.95","30","1","$2,699","","","3.7","2","","142,770","","FBM","2","Office Products","","","","https://www.amazon.com/dp/B008JF4DEC"
"","","B00F63HAE0","Office Depot 72% Recycled Tri-Fold Corrugate Display Board, 36in. x 48in., White, 26991","Office Depot","$13.95","77","2","$1,074","09/05/2014","$-1.61","4.5","505","$15.56","88,890","6","FBM","6","Office Products","Oversize","25 x 0.5 x 36.3 in","2 lb","https://www.amazon.com/dp/B00F63HAE0"
