"Export time:  2/1/2024, 1:39:57 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BYS3M28W","CONSDAN Floating Shelves, USA Grown Hardwood, Wall Shelves for Bedroom, Bathroom, Living Room, Kitchen 24x7.5x1.5 in","CONSDAN","$54.74","120","4","$6,569","03/16/2023","","4.4","23","","211,966","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BYS3M28W"
"","","B0BJKCLFB9","LAWA FURNITURE Floating Wall Shelves, Set of 2, 23.6' Long, Modern Design with 3 Color Variations, European Quality, Ideal Wall Mounted Shelves for Home and Office (Light Walnut)","LAWA FURNITURE","$39.00","30","1","$1,170","10/17/2022","","3.8","17","","624,923","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJKCLFB9"
"","","B09WD3B9V8","BAMEOS Floating Shelves, Black Wall Mounted Wooden Shelves with Invisible Brackets Set of 2, Hanging Wall Shelves Decoration for Bedroom, Bathroom, Living Room and Kitchen","BAMEOS","$59.99","4,769","157","$286,092","03/23/2022","$30.65","4.4","6,338","$29.34","4,353","7","FBA","1","Home & Kitchen","Oversize","14 x 34 x 9 in","8.4 lb","https://www.amazon.com/dp/B09WD3B9V8"
"","","B0C1B5W6JM","Fixwal Floating Shelves, 36 Inch Wall Bookshelf Set of 3, Large Floating Book Shelves for Wall Decor, Rustic Wood Wall Storage Shelves for Bedroom, Living Room, Kitchen, Bathroom (Carbonized Black)","Fixwal","$27.99","510","17","$14,275","04/02/2023","","4.7","200","","54,679","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C1B5W6JM"
"","","B0BY2375L6","Black Floating Shelves, 36 Inch Solid Wood Wall Shelves Set of 2, Modern Shelves for Wall Storage Display Ledges for Bedroom Kitchen Living Room","fuqing","$69.99","1,604","47","$112,264","03/09/2023","","4.3","1,445","","19,314","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BY2375L6"
"","","B08YNBCBVD","Annecy Floating Shelves Wall Mounted Set of 3, 36 Inch Carbonized Black Solid Wood Shelves for Wall, Wall Storage Shelves with Guardrail Design for Home, Kitchen, Office, 3 Different Sizes","Annecy","$49.99","1,260","29","$62,987","03/10/2021","$31.27","4.6","1,630","$18.72","31,869","7","FBA","2","Home & Kitchen","Oversize","6.14 x 36.22 x 3.07 in","6.42 lb","https://www.amazon.com/dp/B08YNBCBVD"
"","","B0BNHGDTK4","Giftgarden 36 Inch White Floating Shelves for Wall Mount, Modern Wood Wall Shelf Ledge for Bathroom Bedroom Living Room Kitchen Nursery Storage, Set of 3 Different Sizes","Giftgarden","$49.99","2,226","65","$111,278","11/27/2022","","4.6","9,392","","13,274","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BNHGDTK4"
"","","B0B1J8D2Y4","Jamiikury 16 Inch Floating Shelf Brackets Heavy Duty, Square Shelving Brackets, Metal Floating Shelf Supports, Black Wall Mount Brackets 4 Pack","Jamiikury","$25.99","73","2","$1,897","05/16/2022","$16.30","3.9","10","$9.69","170,971","7","FBA","1","Tools & Home Improvement","Standard","5.91 x 1.97 x 16.14 in","2.61 lb","https://www.amazon.com/dp/B0B1J8D2Y4"
"","","B0B4WCH8X6","Wolawu 5 Tiers Ladder Shelf White Marble Modern Bookshelf Open Tall Wall Mount Bookcase Standing Leaning Wall Shelves Industrial Decorative","Wolawu","$64.99","1,144","24","$74,349","06/22/2022","","4.3","475","","39,521","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0B4WCH8X6"
"","","B0C7QFZ1FR","Fixwal Floating Shelves, Large Bathroom Decor Wall Shelves, Extra Long 32 x 8in Bathroom Shelves Set of 2, with Invisible Brackets for Living Room,Bedroom and Kitchen(Black)","Fixwal","$32.99","512","18","$16,891","06/10/2023","","3.7","75","","52,031","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C7QFZ1FR"
