"Export time:  2/5/2024, 2:38:40 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C245NVQF","RowinsyDD 12 Pack-Clear Toy Blockers for Furniture, 16' L x 3.2' H Under Bed Blocker, Gap Bumper for Under Furniture Adjustable Clear Toy Blocker for Furniture with Strong Tape","RowinsyDD","$18.69","1,777","87","$33,212","04/10/2023","$10.10","4.1","257","$8.59","9,407","7","FBA","1","Home & Kitchen","Standard","4.02 x 2.44 x 16.42 in","2.53 lb","https://www.amazon.com/dp/B0C245NVQF"
"","","B0CL2GJCF8","Rictine 8 Pack Clear Toy Blockers for Furniture, 16' L x 7.5' H Under Bed Blocker for Pets, Adjustable Gap Bumper Under Couch Blocker, Stop Things from Going Under Couch Sofa Bed with Strong Adhesive","Rictine","$27.99","30","1","$839.70","12/19/2023","","4.4","9","","436,278","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CL2GJCF8"
"","","B0B63PPZ2M","Trajihye 32.8 Feet Toy Blocker for Under Couch,Under Bed Blocker, Adjustable Couch Blocker Under Couch,Under Couch Blocker for Toy Stop Things from Going Under Sofa (1pack*32.8feet)","Trajihye","$15.99","122","4","$1,951","07/07/2022","$9.07","3","109","$6.92","194,818","7","FBA","1","Home & Kitchen","Standard","2.76 x 3.54 x 3.54 in","0.79 lb","https://www.amazon.com/dp/B0B63PPZ2M"
"","","B0BLH2YW47","8PCS Under Bed Blocker for Pets, Clear Toy Blocker for Under Couch, Stop Pets Toys Going Under Furniture Bed or Sofa Couch, Gap Bumper for Under Bed for Pets King Size Bed, 6' Height 162' Length","APACALI","$19.99","24","1","$479.76","02/05/2023","$11.20","3.9","13","$8.79","82,978","7","FBA","1","Pet Supplies","Standard","6.61 x 2.17 x 16.02 in","2.43 lb","https://www.amazon.com/dp/B0BLH2YW47"
"","","B0CFTHJZTJ","118' Cuttable Under Couch Bed Blocker,Under Sofa Toy Blockers for Pets,Stop Things from Going Under Sofa Bed and Other Furniture - Hard Surface Floors Only (White)","Generic","$20.99","93","1","$1,952","08/15/2023","$14.07","5","1","$6.92","426,212","7","FBA","1","Home & Kitchen","Standard","4.53 x 4.13 x 5.91 in","8.1 oz","https://www.amazon.com/dp/B0CFTHJZTJ"
"","","B0BTJ2C593","POPETPOP Under Couch Blocker for Toys - Couch Gap Blocker Under Couch Toy Blocker Adjustable Bumper with Adhesive Strap Under Bed Blocker for Pets Toy Blockers for Furniture Sofa","POPETPOP","$18.69","","","$560.70","01/30/2023","$3.16","4.6","3","$15.53","741,772","6","FBA","3","Home & Kitchen","Oversize","4.33 x 0.04 x 78.74 in","4.52 oz","https://www.amazon.com/dp/B0BTJ2C593"
"","","B0BM6321LJ","HFYZZ 5 Pieces Under Bed Blocker Clear Under Couch Blocker for Pets Gap Bumper BPA Free Safety PVC Toy Blocker with Strong Adhesive for Bed Sofa Furniture to Stop Things Going Into 5.1 Inches Height","HFYZZ","$14.99","17","1","$254.83","11/11/2022","","3.3","33","","77,902","7","FBA","1","Pet Supplies","","","","https://www.amazon.com/dp/B0BM6321LJ"
"","","B0C1B9QLLC","MIPON 118' Cuttable Under Couch Bed Blocker,Toy Blockers for Pets,Stop Things from Going Under Sofa Bed and Other Furniture - Hard Surface Floors Only(Black)","MIPON","$12.99","113","4","$1,468","04/06/2023","$7.27","3.3","71","$5.72","38,564","7","FBA","1","Pet Supplies","Standard","4.37 x 3.54 x 7.44 in","8.8 oz","https://www.amazon.com/dp/B0C1B9QLLC"
"","","B0C48D9Y5L","JUGAAR Under Bed Blocker for Pets, Under Couch Blocker, Toy Couch Blocker for Under Couch Pets, Extra Large Size, 5 Pack Bed Stopper - 17.7' L x 9.8' H x 2.4' W, Strong Adhesive, for Hard Floors Only","JUGAAR","$34.99","","","","05/01/2023","","4.1","5","","","7","FBA","1","","","","","https://www.amazon.com/dp/B0C48D9Y5L"
"","","B0C1C5LSQF","DI QIU REN 6 Pack(7'H,16'L)Under Bed Blocker for Pets Gap Bumper Under Couch Blocker Stop Dogs and Cats Safety PVC Adjustable Clear Toy Blocker for Bed and Sofa Barrier Blocking with Strong Adhesive","DI QIU REN","$24.99","60","2","$1,499","04/02/2023","","3.8","35","","61,492","7","FBA","1","Pet Supplies","","","","https://www.amazon.com/dp/B0C1C5LSQF"
"","","B09V2HCCK3","32.8 Feet Under Sofa Toy Blocker,Adjustable Gap Bumper,Sectional Connectors for Sliding Sofas,Bumper Guard for Avoid Things Sliding Under Couch & Furniture(Include 19.6' Adhesive Mounting Strap)","moonoom","$17.99","956","26","$17,198","03/07/2022","$11.52","3.3","703","$6.47","35,587","6","FBA","1","Home & Kitchen","Standard","4.96 x 5.91 x 3.31 in","0.679 lb","https://www.amazon.com/dp/B09V2HCCK3"
"","","B0CHSHJRYJ","Under Furniture Blocker for Toys, Extra Strength 10PCS Reusable Blockers with 25 Pieces of Magical Adhesion Tape, 15.7L x 3.2H Transparent Blockers for Toys, Non-Marking Removal","SMOLOUU","$21.99","300","10","$6,597","09/10/2023","","4.3","24","","95,170","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHSHJRYJ"
"","","B0BTTW1472","We Love Doodles Under Couch Blocker for Pets (5 Pack) | Under Bed Blocker for Pets | Toy Blocker | Couch Gap Blocker | Bed Gap Blocker | Furniture Blocker | DIY | Dogs | Cats [3.15 Inch Height]","We Love Doodles","$18.65","77","4","$1,436","04/23/2023","$10.71","3.9","83","$7.94","39,087","6","FBA","2","Pet Supplies","Standard","1.57 x 3.15 x 15.75 in","1.04 lb","https://www.amazon.com/dp/B0BTTW1472"
"","","B09KFYV5R5","2 Sets Under Bed Blocker Bumper for Under Couch, White Toy Blocker Stop Toy Going Under Furniture, Easy to Install Under Sofa Barrier Pet Blocker for Pets Kids, 76 Inches Length 7 Inches Height","Maitys","$25.99","23","","$597.77","10/26/2021","$15.66","3.8","38","$10.33","105,995","7","FBA","1","Pet Supplies","Standard","8.39 x 15.31 x 2.72 in","3.17 lb","https://www.amazon.com/dp/B09KFYV5R5"
"","","B09G2W6YMP","MOHOLD 5 Pack 3.2'' H Under Couch Blocker for Pets Gap Bumper Toy Blockers for Furniture Stop Dogs And Cats Safety PVC Adjustable Clear Under Bed Blocker For Sofa Barrier Blocking with Strong Adhesive","MOHOLD","$14.99","161","7","$2,413","09/12/2021","$0.01","3.9","245","$14.98","26,057","6","FBA","1","Pet Supplies","Oversize","1.6 x 3.1 x 78.7 in","14.9 oz","https://www.amazon.com/dp/B09G2W6YMP"
"","","B0BMT6Y2RG","Phildahome Under Couch Blocker for Kid and Pet Toys, Toy Blocker for Under Couch, Fits Standard Loveseats with Tall Legs (108' x 4.8')","Phildahome","$24.99","1,069","36","$26,714","11/17/2022","$-59.39","3.7","136","$84.38","25,740","6","FBA","1","Home & Kitchen","Oversize","5 x 5 x 132 in","10.4 oz","https://www.amazon.com/dp/B0BMT6Y2RG"
"","","B0BVZZYD2H","AOUKAR 8 Pack Under Bed Blocker for Pets - Under Couch Blocker - Toy Couch Blocker for Under Couch - Bed Stoppers 15.74' L X 7.87' H with Strong Adhesive for Hard Surface Floors Only","AOUKAR","$26.99","10","","$269.90","02/15/2023","$16.21","3.5","10","$10.78","136,636","7","FBA","1","Pet Supplies","Standard","8 x 2 x 15.7 in","4.29 lb","https://www.amazon.com/dp/B0BVZZYD2H"
