"Export time:  1/30/2024, 12:00:28 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0B8SKHCC6","Uamector Pop Airtight Food Storage Containers with Lids, Top Pop One Button Control, BPA-Free Air Tight Stackable Dry Cereal Container Set for Pantry Snack Coffee Sugar Kitchen Pantry Organization","Uamector","$39.99","849","37","$33,952","08/04/2022","$27.56","4.6","191","$12.43","7,315","7","FBA","2","Kitchen & Dining","Standard","6.77 x 5.59 x 12.71 in","3.2 lb","https://www.amazon.com/dp/B0B8SKHCC6"
"","","B0C39P8ZKN","HOMBERKING 32 Pieces Food Storage Containers Set with Snap Lids (16 Lids&16 Containers), Meal Prep Airtight Plastic Containers, BPA-Free Lunch Containers - Black","HOMBERKING","$22.99","4,610","52","$105,984","04/22/2023","$10.11","4.6","875","$12.88","4,996","7","FBA","2","Kitchen & Dining","Standard","11.2 x 6.3 x 12.2 in","1.99 kg","https://www.amazon.com/dp/B0C39P8ZKN"
"","","B09LMMV7W8","JoyJolt JoyFul 24pc Borosilicate Glass Storage Containers with Lids. 12 Airtight, Freezer Safe Food Storage Containers, Pantry Kitchen Storage Containers, Glass Meal Prep Container for Lunch","JoyJolt","$38.95","38,735","1,716","$1.51M","11/10/2021","$24.58","4.6","9,351","$14.37","13","7","FBA","4","Kitchen & Dining","Standard","12.08 x 7.7 x 16.27 in","2.19 lb","https://www.amazon.com/dp/B09LMMV7W8"
"","","B07X51WD45","Rubbermaid 28-Piece Food Storage Containers with Snap Bases for Easy Organization and Lids for Lunch, Meal Prep, and Leftovers, Dishwasher Safe, Clear/Grey","Rubbermaid","$49.99","2,927","90","$146,321","09/18/2019","$38.72","4.8","17,328","$11.27","2,579","7","AMZ","8","Kitchen & Dining","Standard","3.94 x 3.15 x 5.91 in","10.5 oz","https://www.amazon.com/dp/B07X51WD45"
"","","B07JJY9JJV","mDesign Plastic Kitchen Pantry and Fridge Storage Organizer Box Containers w/Hinged Lid for Shelves or Cabinets, Holds Food, Snacks, Seasoning, Condiments, Utensils, Lumiere Collection, 4 Pack, Clear","mDesign","$32.99","172","3","$5,674","10/17/2018","$24.27","4.7","523","$8.72","72,555","7","FBA","1","Kitchen & Dining","Standard","6.5 x 3 x 5.61 in","8.6 oz","https://www.amazon.com/dp/B07JJY9JJV"
"","","B01BN8TEP4","OXO Good Grips 3-Piece POP Cereal Dispenser Set","OXO","$51.99","4,501","157","$234,007","02/09/2016","$31.07","4.8","14,650","$20.92","1,224","5","AMZ","8","Kitchen & Dining","Oversize","12.8 x 11.3 x 10.9 in","5 lb","https://www.amazon.com/dp/B01BN8TEP4"
"","","B0C9R64PP6","7Penn Produce Storage Containers for Refrigerator 3 Pack with Lids - Stackable Acrylic Fruit and Vegetable Keeper Bins for Fridge - Clear Stay Fresh Cube Produce Saver Set for Lettuce, Berries, Apples","7Penn","$27.59","","","$0.00","06/28/2023","","5","1","","223,830","7","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C9R64PP6"
"","","B0CJC24B1F","Lallisa 8 Pack Clear Food Storage Containers with blue Lids and Handles Commercial Grade Square Food Storage Container Polycarbonate Food Storage Container for Home Storage Kitchen Restaurant(6 Qt)","Lallisa","$74.99","","","$0.00","09/18/2023","$42.67","","","$32.32","212,201","5","FBA","1","Kitchen & Dining","Oversize","11.9 x 9.97 x 31.36 in","9.75 lb","https://www.amazon.com/dp/B0CJC24B1F"
"","","B0CJRP381X","Vtopmart 14 PCS Airtight Food Storage Containers Set, BPA Free Plastic Kitchen Pantry Organizer, with Easy Lock Lids for Pasta Spaghetti Cereal Snack Flour Sugar Rice Organization, Include 120 Labels","","$38.99","1,230","41","$47,958","","","4.5","1,524","","6,608","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CJRP381X"
"","","B09MXL1W9H","ProKeeper+ 9 Piece Clear Plastic Airtight Food Flour and Sugar Baker's Kitchen Storage Organization Container Canister Set with Magnetic Accessories","Progressive International","$69.99","6,563","215","$459,344","12/01/2021","$46.39","4.7","986","$23.60","764","6","FBA","4","Kitchen & Dining","Oversize","11 x 12 x 12 in","5 lb","https://www.amazon.com/dp/B09MXL1W9H"
