"Export time:  2/17/2024, 7:41:31 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BYV7P9X7","Pickleball Paddles, USAPA Approved Fiberglass Surface Pickleball Set with 2 Pickleball Rackets,4 Pickleball Balls,1 Portable Carry Bag,Pickle Ball Paddle Set for Men Women","MTEN","$39.99","10,361","375","$414,336","03/17/2023","$26.06","4.8","2,386","$13.93","147","7","FBA","18","Sports & Outdoors","Standard","9.17 x 3.31 x 17.04 in","1.05 kg","https://www.amazon.com/dp/B0BYV7P9X7"
"","","B0CNXF53PN","PAKINIGO Pickleball Paddles Set of 2, USAPA Pickleball Paddle Rackets Set Fiberglass Surface16mm Thicker Honeycomb Core with 4 Balls & Carry Bag for Unisex Beginners & Pros","PAKINIGO","$39.99","","","","","","4.7","4","","227,953","","FBA","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CNXF53PN"
"","","B0CQ2NHQGG","niupipo Pickleball Paddles, Fiberglass Surface Pickleball Set, Lightweight Pickle Ball Rackets 2 Pack with 2 Indoor & 2 Outdoor Pickleball Balls and 1 Bag, Pickleball Set of 2 for Men, Women, Beginner","niupipo","$39.99","15","","$599.85","01/20/2024","$26.06","5","5","$13.93","284,426","7","FBA","1","Sports & Outdoors","Standard","10.04 x 3.15 x 16.61 in","0.63 kg","https://www.amazon.com/dp/B0CQ2NHQGG"
"","","B0BNTL3Q2C","VINSGUIR Pickleball Paddles, USAPA Approved Pickleball Paddles Set of 2, Lightweight Fiberglass Pickleball Set, Pickleball Paddles Set of 4 with Rackets& Carry Bag Pickleball Gifts for Beginners","VINSGUIR","$29.99","4,880","134","$146,351","12/01/2022","$17.86","4.7","963","$12.13","929","7","FBA","5","Sports & Outdoors","Standard","9.33 x 3 x 16.28 in","0.56 kg","https://www.amazon.com/dp/B0BNTL3Q2C"
"","","B005BSW2UW","ONIX Graphite Z5 Graphite Carbon Fiber Pickleball Paddles with Cushion Comfort Pickleball Paddle Grip - USA Pickleball Approved","Onix","$89.99","1,585","40","$142,634","03/11/2011","$72.72","4.6","5,153","$17.27","4,813","7","AMZ","16","Sports & Outdoors","Standard","8.94 x 1.65 x 17.63 in","0.27 kg","https://www.amazon.com/dp/B005BSW2UW"
"","","B0BXRKN3SL","VINSGUIR Pickleball Paddle, Graphite Carbon Fiber Pickleball Paddles with Reinforced 16mm Polypropylene Honeycomb Core, Cushion Comfort Pickleball Paddle Grip, USA Pickleball Approved","VINSGUIR","$59.99","368","16","$22,076","05/14/2023","$47.22","4.5","140","$12.77","13,746","7","FBA","3","Sports & Outdoors","Standard","8.27 x 1.61 x 16.93 in","0.33 kg","https://www.amazon.com/dp/B0BXRKN3SL"
"","","B09C88QVHL","JoncAye Pickleball-Paddles-Set of 4 Rackets and Balls w/case, Grip Tapes | USAPA Approved Pickle-Ball Equipment w/Accessories | Fiberglass Pickleball Racquet Set for Men, Women, Kids, Adults","JoncAye","$65.95","3,420","137","$225,549","08/09/2021","$47.23","4.8","2,057","$18.72","892","7","FBA","2","Sports & Outdoors","Standard","11.3 x 3.78 x 16.81 in","1.35 kg","https://www.amazon.com/dp/B09C88QVHL"
"","","B0CH9GXYXG","FULL CHOICE Pickleball Paddles, Micro Abraded Fiberglass Surface, USAPA Standard, Come with Balls, Bag and Grip Tapes, 2 or 4 Paddles Set, Multiple Styles Available","Full Choice","$29.99","90","3","$2,699","09/04/2023","$19.06","4.9","38","$10.93","77,854","7","FBA","1","Sports & Outdoors","Standard","8.86 x 3.35 x 16.9 in","2.09 lb","https://www.amazon.com/dp/B0CH9GXYXG"
"","","B0C5JZKGN6","F2 Sports Graphite Pickleball Paddles | Textured for Max Spin | USA Pickleball Approved Pickleball Racket | Mid-Weight 7.6-8.0 oz.|for Beginners or Pros | Best Paddle for Women & Men","F2 Sports","$84.00","15","1","$1,260","05/16/2023","$67.63","4.9","42","$16.37","166,432","6","FBA","2","Sports & Outdoors","Standard","8.46 x 1.97 x 16.06 in","0.24 kg","https://www.amazon.com/dp/B0C5JZKGN6"
"","","B0CP25WZCW","U-pick Pickleball Paddles Set of 2, Thickened Honeycomb Core Pickleball Racket with Pickleball Bag Pickleball Balls, Lightweight Easy Control for Men, Women, Beginners, Kids Black-B","U-pick","$27.99","","","$0.00","12/26/2023","$17.36","5","1","$10.63","427,927","7","FBA","1","Sports & Outdoors","Standard","8.74 x 3.19 x 17.2 in","1.98 lb","https://www.amazon.com/dp/B0CP25WZCW"
"","","B0CQXDKSTN","Pickleball Paddles Set of 2 Carbon Fiber USAPA Approved Pickle Ball Paddle Indoor Outdoor Rackets 4 Pickleballs Racquet Gifts","ROCLUD","$45.99","240","8","$11,038","12/24/2023","$31.46","5","2","$14.53","27,595","6","FBA","1","Sports & Outdoors","Standard","9.37 x 3.27 x 16.38 in","0.76 kg","https://www.amazon.com/dp/B0CQXDKSTN"
"","","B0CD74H6FH","GARYE Pickleball Paddles Set of 2, USAPA Approved Carbon Fiber Pickleball Set, Lightweight Graphite Rackets 2 Pack with 6 Balls, 1 Pickleball Bag for Men and Women","GARYE","$49.99","3,414","134","$170,666","09/03/2023","$34.56","4.7","296","$15.43","922","7","FBA","3","Sports & Outdoors","Standard","9.92 x 3.31 x 16.69 in","1.03 kg","https://www.amazon.com/dp/B0CD74H6FH"
"","","B0BHB515NX","The Best Pickelball Paddles Performance Series | Carbon Fiber/Graphite Blend Surface | Polypropylene Honeycomb Core by Holbrook","Holbrook","$79.99","212","5","$16,958","09/26/2022","$61.56","4.7","125","$18.43","48,448","7","FBA","5","Sports & Outdoors","Standard","9.25 x 1.57 x 16.42 in","0.37 kg","https://www.amazon.com/dp/B0BHB515NX"
"","","B0C39RWF7P","OMDEX V5 Pickleball Paddle Set, Carbon Fiber Pickleball Paddle USAPA Approved, Lightweight Pickleball Racket, Pickle Ball Paddle Gifts for Men Women","OMDEX","$59.99","294","9","$17,637","04/23/2023","$44.56","4.5","68","$15.43","24,646","7","FBA","1","Sports & Outdoors","Standard","8.74 x 1.69 x 16.54 in","0.46 kg","https://www.amazon.com/dp/B0C39RWF7P"
"","","B0CF4NSP7P","Pickleball Paddle, USA Pickleball Approved, 3K Raw Carbon Fiber Surface (CFS) High Grit & Spin, with 16MM Polypropylene Honeycomb Core, Ideal for Novice and Professional Players","CZRR","$49.49","2,132","103","$105,513","06/29/2023","$34.51","4.5","72","$14.98","1,378","7","FBA","1","Sports & Outdoors","Standard","8.62 x 1.81 x 17.48 in","0.48 kg","https://www.amazon.com/dp/B0CF4NSP7P"
"","","B01F7VC6MQ","2024 SLK by Selkirk Pickleball Paddles | Featuring a Multilayer Fiberglass and Graphite Pickleball Paddle Face | SX3 Honeycomb Core | Pickleball Rackets Designed in The USA for Traction and Stability","Selkirk Sport","$79.99","4,365","117","$349,156","05/04/2016","$57.66","4.6","2,432","$22.33","1,141","7","FBA","1","Sports & Outdoors","Standard","12.64 x 4.84 x 17.24 in","0.66 kg","https://www.amazon.com/dp/B01F7VC6MQ"
"","","B0866SSLD2","Selkirk Amped Pickleball Paddle | Fiberglass Pickleball Paddle with a Polypropylene X5 Core | Pickleball Rackets Made in The USA","Selkirk Sport","$149.99","664","24","$99,593","03/20/2020","$123.72","4.6","1,941","$26.27","8,819","7","FBA","5","Sports & Outdoors","Standard","10.59 x 1.5 x 17.83 in","0.3 kg","https://www.amazon.com/dp/B0866SSLD2"
"","","B0BX5V3T9D","HANISNA Pickleball Paddle, Carbon Fiber Graphite Pickleball Paddles with Enhance PP Honeycomb Core, Ultra Cushion Pickleball Rackets Grip, Lightweight, Grit Face, Gift Box & Paddle Cover","HANISNA","$46.95","356","12","$16,714","02/28/2023","$32.88","4.6","394","$14.07","18,664","7","FBA","1","Sports & Outdoors","Standard","10.25 x 2 x 17.75 in","0.61 kg","https://www.amazon.com/dp/B0BX5V3T9D"
"","","B0BM2B864Y","Recess Pickleball Single Paddles - Fiberglass Surface, Honeycomb Core - Sweatproof Foam Comfort Grip - Canvas Cover & Silicone Grip Ring - Tournament or Casual Play - Modern Designs - USAPA Approved","Recess Pickleball","$84.99","141","3","$11,984","11/08/2022","$65.81","4.6","66","$19.18","76,542","6","FBA","1","Sports & Outdoors","Standard","9.21 x 1.61 x 16.61 in","0.46 kg","https://www.amazon.com/dp/B0BM2B864Y"
