"Export time:  2/11/2024, 3:11:07 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B073ZRS74L","Amazon Basics 20-Piece Glass Food Storage Containers, 10 Count of Bases and Plastic Lids, Transparent, Blue","Amazon Basics","$41.12","3,181","135","$130,803","11/09/2018","$21.45","4.5","36,563","$19.67","1,518","6","AMZ","5","Kitchen & Dining","Oversize","15.276 x 19.921 x 5.906 in","11.332 lb","https://www.amazon.com/dp/B073ZRS74L"
"","","B07Z9Y1677","M MCIRCO 24-Piece Glass Food Storage Containers with Upgraded Snap Locking Lids,Glass Meal Prep Containers Set - Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$37.99","5,739","147","$218,025","10/18/2019","$23.46","4.6","13,502","$14.53","1,343","6","FBA","6","Kitchen & Dining","Standard","12 x 8 x 16 in","2.21 lb","https://www.amazon.com/dp/B07Z9Y1677"
"","","B0000BYCGF","Pyrex Simply Store 6-Pc Glass Food Storage Set with BPA-Free Lids, 7-Cup to 2-Cup Round Containers, Dishwasher, Microwave & Freezer Safe, Blue","Pyrex","$17.09","9,080","241","$155,177","06/26/2007","$7.99","4.7","12,955","$9.10","641","7","FBA","11","Kitchen & Dining","Standard","7.37 x 10 x 7.37 in","3.7 lb","https://www.amazon.com/dp/B0000BYCGF"
"","","B07XKW5LJ9","FineDine 12-Piece Superior Glass Food Storage Containers Set, 32oz Capacity - Newly Innovated Hinged Locking lids - 100% Leakproof Glass Meal-Prep Containers, Freezer-to-Oven-Safe (Grey)","FineDine","$21.49","1,440","48","$30,946","09/08/2019","$9.51","4.7","5,130","$11.98","5,431","7","FBA","1","Kitchen & Dining","Standard","9.5 x 14 x 7.5 in","8.699 lb","https://www.amazon.com/dp/B07XKW5LJ9"
"","","B088DKF329","2 LARGE 1200ML / 42 Oz Glass Food Storage Containers w/Airtight Lids - Microwave/Oven/Freezer & Dishwasher Safe - BPA/PVC Free + Leak Proof - Ideal for Baking & Storing food. Keeps Food Fresh longer","Razab","$23.99","512","12","$12,283","09/30/2019","$13.96","4.7","915","$10.03","22,784","6","FBA","1","Kitchen & Dining","Standard","7.83 x 7.17 x 8.62 in","2.62 lb","https://www.amazon.com/dp/B088DKF329"
"","","B0722CY615","FineDine Glass Meal Prep Containers with Lids - Set of 3 Square 28 Oz Containers - Airtight, Leakproof, Microwave & Dishwasher Safe - Perfect for Snacks, Dips, and Meal Prep (Pink)","FineDine","$19.25","1,261","20","$24,274","06/29/2017","$9.33","4.7","4,914","$9.92","13,583","4","FBA","1","Kitchen & Dining","Standard","9.213 x 12.047 x 6.535 in","4.211 lb","https://www.amazon.com/dp/B0722CY615"
"","","B0BW16XK9Y","Anchor Hocking 2 Cup Glass Storage Containers with Lids, Set of 4 Glass Food Storage Containers with Mint SnugFit Lids","Anchor Hocking","$19.99","5,996","127","$119,860","02/15/2023","$12.47","4.7","657","$7.52","1,648","7","AMZ","6","Kitchen & Dining","Standard","4.8 x 2.38 x 4.8 in","15.2 oz","https://www.amazon.com/dp/B0BW16XK9Y"
"","","B0CHJF8YM6","Skroam 5-Packs 36OZ Glass Food Storage Containers with Lids Airtight, Glass Meal Prep Container for Lunch, Pantry Organizers and Storage, Glass Lunch Boxes for Freezer to Oven Safe, Leak Proof","Skroam","$29.99","1,408","60","$42,226","09/06/2023","$17.56","4.4","78","$12.43","4,210","7","FBA","1","Kitchen & Dining","Standard","9.84 x 7.48 x 16.54 in","8.25 lb","https://www.amazon.com/dp/B0CHJF8YM6"
"","","B0C4SML7SY","Vtopmart Glass Food Storage Containers with Bamboo Lids, 4 Pack Meal Prep Glass Containers Bento Lunch Box, Safe for Microwave, Oven, Freezer and Dishwasher, BPA Free","Vtopmart","$24.99","669","28","$16,718","05/09/2023","$13.91","4.2","51","$11.08","9,964","7","FBA","2","Kitchen & Dining","Standard","5.8 x 2.6 x 7.8 in","6.27 lb","https://www.amazon.com/dp/B0C4SML7SY"
"","","B07SDBYYQ2","S SALIENT 18 Piece Glass Food Storage Containers with Lids, Meal Prep Containers for Food Storage, BPA Free & Leak Proof (9 lids & 9 Containers)","S SALIENT","$32.79","4,879","162","$159,982","05/27/2019","$24.10","4.5","13,099","$8.69","1,169","7","FBA","4","Kitchen & Dining","Standard","8.2 x 6.2 x 13.8 in","10.8 oz","https://www.amazon.com/dp/B07SDBYYQ2"
"","","B0BLPBD9GK","Pyrex Freshlock 14-Piece Mixed Size Glass Food Storage Meal Prep Container Set, Airtight & Leakproof With Locking Lids, For Lunch and Meal Prep, Microwave, Freezer & Dishwasher Safe","Pyrex","$44.99","6,166","173","$277,408","11/07/2022","","4.7","1,255","","1,058","7","AMZ","7","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BLPBD9GK"
"","","B0C81LRZZW","KOMUEE 10 Packs Glass Meal Prep Containers with Lids, Glass Food Storage Containers Set, Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher Friendly, Gray","KOMUEE","$29.99","1,412","38","$42,346","06/13/2023","$16.36","4.6","312","$13.63","7,079","7","FBA","2","Kitchen & Dining","Standard","6.5 x 3 x 8 in","12.1 lb","https://www.amazon.com/dp/B0C81LRZZW"
"","","B0BQ3BPT98","HOMBERKING Glass Food Storage Containers with Lids, [18 Piece] Meal Prep Containers, Airtight Lunch Bento Boxes (9 lids & 9 Containers) - White","HOMBERKING","$29.99","225","5","$6,748","12/13/2022","$17.86","4.7","414","$12.13","55,237","7","FBA","5","Kitchen & Dining","Standard","7.17 x 9.76 x 14.37 in","1.31 lb","https://www.amazon.com/dp/B0BQ3BPT98"
"","","B07GHJFRRB","Bayco 8 Pack Glass Food Storage , Meal Prep Containers, Airtight with Lids - BPA-Free & Leak Proof (8 lids & 8 Containers) 30oz","Bayco","$39.99","804","19","$32,152","08/14/2018","$30.45","4.7","5,792","$9.54","14,281","7","FBA","2","Kitchen & Dining","Standard","5.2 x 2.7 x 7.6 in","0.01 oz","https://www.amazon.com/dp/B07GHJFRRB"
