"Export time:  1/30/2024, 12:44:02 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0B9VJT1L7","Oxford Spiral Notebook 3 Pack, 5 Subject, College Ruled Paper, 4 Dividers, 8 x 10-1/2 Inches, Black, Red, Blue, 180 Sheets (65203)","Oxford","$13.19","990","16","$13,058","08/15/2022","$4.48","4.7","158","$8.71","15,463","7","AMZ","1","Office Products","Standard","9.57 x 1.89 x 10.59 in","4.3 lb","https://www.amazon.com/dp/B0B9VJT1L7"
"","","B0BQBPFLFV","Dunwell 5-Subject Notebook College Ruled 8.5 x 11, 200 Sheets (400 Pages), Spiral Notebook 8.5x11 with Tabs, Movable Pocket Dividers, Front/Back Plastic Covers, Multi Subject Notebook","Dunwell","$15.95","3,009","77","$47,994","12/15/2022","$7.77","4.7","474","$8.18","2,975","6","FBA","1","Office Products","Standard","8.5 x 1.1 x 11 in","2.27 lb","https://www.amazon.com/dp/B0BQBPFLFV"
"","","B00BF1B3MM","Blue Sky Notes Professional Notebook, Flexible Cover, Twin-Wire Binding, 8.5' x 11', Gray","Blue Sky","$15.99","1,246","40","$19,924","05/09/2013","$8.45","4.8","2,339","$7.54","6,164","6","AMZ","3","Office Products","Standard","11 x 0.4 x 8.5 in","1.05 lb","https://www.amazon.com/dp/B00BF1B3MM"
"","","B09SHC3D57","Yoment 5 Subject Notebook with Tabs, 5'x 8' Large Notebook with Dividers 240 Pages Multi Subject Plastic Hardcover Spiral Notebooks for Work School, Green","Yoment","$6.71","80","3","$536.80","02/14/2022","$1.93","4.6","61","$4.78","73,040","6","FBA","1","Office Products","Standard","8.5 x 0.8 x 6 in","11.3 oz","https://www.amazon.com/dp/B09SHC3D57"
"","","B0C6TNS71Z","3 Pack Spiral Notebook, 3 Subject Notebook College Ruled with Pockets, A5 Lined Spiral Journal Notebook, 480 Perforated Pages 100gsm Thick Paper, Cute Notebook for Office School Supplies,5.85' x 8.5'","OMEYA","$15.99","341","8","$5,453","05/31/2023","$8.45","4.6","144","$7.54","27,831","7","FBA","1","Office Products","Standard","7.32 x 2.01 x 8.98 in","1.94 lb","https://www.amazon.com/dp/B0C6TNS71Z"
"","","B003O2RXM4","Five Star Spiral Notebook, 1 Subject, College Ruled Paper, 100 Sheets, 11' x 8-1/2', Red (72053)","Five Star","$5.84","1,966","85","$11,481","06/13/2010","$-0.41","4.8","4,284","$6.25","2,662","6","AMZ","1","Office Products","Standard","9.75 x 11 x 0.81 in","1.01 lb","https://www.amazon.com/dp/B003O2RXM4"
"","","B08DJ2L8SW","Office Depot Brand Stellar Poly Notebook, 8-1/2' x 11', 5 Subject, College Ruled, 200 Sheets, Red","","","","","","","","","","","2,007,559","","","","Books","","","","https://www.amazon.com/dp/B08DJ2L8SW"
"","","B0C1W2ZLNY","BSHITWO B5 Spiral Notebook, College Rules Journal 240 Pages 5 Subject Notebooks With Dividers Tabs B5 Large Journal For School Work Business Writing, 7x10, Red","BSHITWO","$12.98","","","$0.00","04/07/2023","$5.89","","","$7.09","309,944","7","FBA","1","Office Products","Standard","7.6 x 0.98 x 10.39 in","1.19 lb","https://www.amazon.com/dp/B0C1W2ZLNY"
"","","B08ZT1MTWW","Five Star Spiral Notebooks + Study App, 6 Pack, 1 Subject, College Ruled, 8-1/2' x 11', 100 Sheets, Customizable Cover, Fire Red, Forest Green, Pacific Blue, Amethyst Purple, White, Black (820045-ECM)","Five Star","$29.32","139","3","$4,075","03/22/2021","$17.99","4.8","560","$11.34","59,876","7","AMZ","1","Office Products","Standard","10.81 x 3.62 x 11.56 in","6.58 lb","https://www.amazon.com/dp/B08ZT1MTWW"
"","","B07Z1D3YHQ","AHGXG B5 College Ruled Notebook Softcover Journals(2-Pack) Large Composition Notebook 7.6 x 10 inch with Thick 100gsm Lined Paper, Total 408 Numbered Pages, Black Black","AHGXG","$20.99","768","19","$16,120","10/10/2019","$14.30","4.7","2,041","$6.69","13,078","7","FBA","1","Office Products","Standard","7.56 x 1.46 x 10 in","3.53 oz","https://www.amazon.com/dp/B07Z1D3YHQ"
"","","B079QJW32V","Blue Sky Day Designer for Today To-Do Notebook, 160 Ruled Pages, Twin-Wire Binding, Hardcover, 5.75'' x 8.5'', Black Stripe","Blue Sky","$19.00","99","2","$1,881","02/04/2018","$13.08","4.6","806","$5.92","80,291","7","AMZ","1","Office Products","Standard","0.6 x 8.5 x 5.75 in","11.3 oz","https://www.amazon.com/dp/B079QJW32V"
"","","B096Y6RLL5","Steel Mill & Co Cute Large Spiral Notebook College Ruled, 11' x 9.5' with Durable Hardcover and 160 Lined Pages, Floral Vines","STEEL MILL AND CO.","$16.95","2,796","82","$47,392","06/08/2021","$9.27","4.7","199","$7.68","2,764","6","FBA","1","Office Products","Standard","9.5 x 0.5 x 11 in","1.3 lb","https://www.amazon.com/dp/B096Y6RLL5"
"","","B003O2RXQU","Five Star Spiral Notebook, 1 Subject, Wide Ruled Paper, 100 Sheets, 10-1/2' x 8', Red (72017)","Five Star","$7.00","601","20","$4,207","09/28/2016","$1.43","4.8","1,640","$5.57","12,418","4","FBA","24","Office Products","Standard","9.19 x 10.5 x 0.81 in","14.9 oz","https://www.amazon.com/dp/B003O2RXQU"
"","","B09SZ5PRM2","CAGIE 2 Pakc 5 Subject Notebooks for Work with Tabs Wide Ruled A5 Spiral Notebook School Supplies, 100 Sheets, Red","CAGIE","$12.99","60","2","$779.40","02/20/2022","$5.90","4.4","38","$7.09","86,340","6","FBA","1","Office Products","Standard","6.1 x 1.3 x 7.6 in","1.5 lb","https://www.amazon.com/dp/B09SZ5PRM2"
"","","B093N6TFJD","Five Star Interactive Notetaking Spiral Notebooks, 6 Pack, 1 Subject, College Ruled Paper, 11' x 8-1/2', 100 Sheets, Customizable Cover, Red, Yellow, Green, Blue, Purple, Black (820043)","Five Star","$26.99","125","3","$3,374","04/26/2021","$15.31","4.5","103","$11.68","60,587","7","AMZ","11","Office Products","Standard","13.62 x 3.23 x 13.66 in","7.45 lb","https://www.amazon.com/dp/B093N6TFJD"
"","","B086QPKL1Y","Five Star Spiral Notebooks + Study App, 12 Pack, 1 Subject, College Ruled Paper, 8-1/2' x 11', 100 Sheets, 2 Black, 2 Red, 2 Blue, 2 Green, 2 White, 2 Purple (52164)","Five Star","$49.99","","","$0.00","04/19/2020","$33.36","4.7","3","$16.63","317,427","7","FBA","3","Office Products","Standard","10.5 x 5 x 11.25 in","13 lb","https://www.amazon.com/dp/B086QPKL1Y"
"","","B0CG966DWH","Teling 8 Pcs 3 Subject Spiral Notebook Wide Ruled Notebook 8 x 10 1/2 Inch Spiral Journal Notebook 3 hole Divider Pockets Assorted Colors Easy Tear Line 150 Sheets Office School (Bright Color)","Teling","$31.99","30","1","$959.70","12/23/2023","","","","","134,884","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CG966DWH"
"","","B0788J168D","OZCHIN Large Notebooks and Journals Classic Hardcover Notebook 8 x 11 inch 128 Sheets (256 pages) Leather Notebook Journals to Write in for Women Men (Blue)","OZCHIN","$15.99","216","8","$3,454","12/12/2017","$8.45","4.7","1,144","$7.54","30,269","6","FBA","1","Office Products","Standard","7.68 x 0.79 x 11.02 in","1.65 lb","https://www.amazon.com/dp/B0788J168D"
"","","B07CFVYWXR","Five Star Spiral Notebooks, 5 Subject, Wide Ruled Paper, 200 Sheets, 10-1/2' x 8', Assorted Colors, 6 Pack (38417)","Five Star","$39.99","20","1","$799.80","04/12/2018","$25.46","4.5","45","$14.53","112,013","7","FBA","8","Office Products","Standard","11.06 x 11.06 x 5.63 in","10.94 lb","https://www.amazon.com/dp/B07CFVYWXR"
"","","B003O2RXWO","Five Star Spiral Notebook + Study App, 5 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2' x 11', 200 Sheets, Red (72077)","Five Star","$12.81","50,584","1,261","$647,981","06/13/2010","$6.93","4.8","27,563","$5.88","34","7","FBA","1","Office Products","Standard","10 x 11 x 1.13 in","12 oz","https://www.amazon.com/dp/B003O2RXWO"
"","","B003O2RXRE","Five Star Spiral Notebook, 3 Subject, Wide Ruled Paper, 10-1/2' x 8', 150 Sheets, Red (72029)","Five Star","$4.78","6,588","216","$31,491","06/13/2010","$-1.56","4.8","2,252","$6.34","780","6","AMZ","10","Office Products","Standard","9.5 x 10.5 x 1 in","1.32 lb","https://www.amazon.com/dp/B003O2RXRE"
"","","B0CJL83Q1X","Mead Spiral Notebooks, 5 Pack, 1-Subject, College Ruled Paper, Plastic Cover, 8-1/2' x 11', 100 Sheets, Black, Yellow, Red, Blue and Green (820299)","Mead","$14.99","3,150","105","$47,219","11/27/2023","$2.11","5","12","$12.88","2,052","7","AMZ","1","Office Products","Standard","9 x 2.5 x 11 in","17.69 lb","https://www.amazon.com/dp/B0CJL83Q1X"
"","","B0CJK4ZVDP","Mead Spiral Notebooks, 5 Pack, 1-Subject, Wide Ruled Paper, Plastic Cover, 8' x 10-1/2', 100 Sheets, Black, Yellow, Red, Blue and Green (930093)","Mead","$13.80","540","18","$7,452","11/27/2023","$1.22","5","14","$12.58","13,432","7","AMZ","1","Office Products","Standard","8.5 x 2.5 x 10.5 in","16.14 lb","https://www.amazon.com/dp/B0CJK4ZVDP"
"","","B0BX78CT7F","Five Star Spiral Notebooks + Study App, 3 Pack, 1-Subject, College Ruled Paper, 100 Sheets, 11' x 8-1/2', Forest Green, Fire Red, Pacific Blue (820189-ECM)","Five Star","$17.03","1,666","22","$28,372","02/28/2023","$8.65","4.8","899","$8.38","11,471","7","AMZ","10","Office Products","Standard","9.75 x 11 x 1.25 in","3 lb","https://www.amazon.com/dp/B0BX78CT7F"
"","","B01BHL3DCC","Five Star Spiral Notebooks, 6 Pack, 1 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2' x 11', 100 Sheets, Black, Red, Blue, Green, White, Purple (38052)","Five Star","$26.99","4,658","117","$125,719","04/30/2016","$17.15","4.8","4,910","$9.84","1,794","7","AMZ","33","Office Products","Standard","10 x 3 x 11 in","2.8 lb","https://www.amazon.com/dp/B01BHL3DCC"
"","","B09VMT5SV7","Five Star Spiral Notebooks, 3 Pack, 3 Subject, Wide Ruled Paper, 10 1/2' x 8', Blue, Red, & Black (930081)","Five Star","$19.25","159","4","$3,061","03/14/2022","$9.59","4.8","90","$9.66","49,475","6","FBA","3","Office Products","Standard","10.08 x 1.93 x 10.59 in","4.07 lb","https://www.amazon.com/dp/B09VMT5SV7"
"","","B01E3UIR02","Five Star Spiral Notebooks, 6 Pack, 1 Subject, Wide Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2' x 10', 100 Sheets, Black, Red, Yellow, Purple, Green, Blue (38042)","Five Star","$19.99","4,524","88","$90,435","05/28/2016","$9.96","4.8","1,941","$10.03","2,528","7","AMZ","19","Office Products","Standard","3.63 x 10.06 x 11.06 in","5.68 lb","https://www.amazon.com/dp/B01E3UIR02"
"","","B00260Q82G","Five Star Small Spiral Notebook, 5 Subject, College Ruled Paper, 180 Sheets, 9-1/2' x 6', Color Will Vary, 1 Count (06184)","Five Star","$9.26","751","29","$6,954","06/20/2007","$4.33","4.6","1,805","$4.93","8,690","6","AMZ","9","Office Products","Standard","7.3 x 9.5 x 1 in","0.8 oz","https://www.amazon.com/dp/B00260Q82G"
"","","B09VMFT2G6","Five Star Spiral Notebook, 2 Pack, 5 Subject, Wide Ruled Paper, 10-1/2' x 8', 200 Sheets, Tidewater Blue & Fire Red (930082)","Five Star","$28.90","","","$2,211","03/14/2022","$20.18","4.6","78","$8.72","228,836","7","AMZ","1","Office Products","Standard","9.882 x 10.63 x 1.969 in","3.613 lb","https://www.amazon.com/dp/B09VMFT2G6"
"","","B001T8QH0E","Five Star Spiral Notebook, 1 Subject, Wide Ruled Paper, 10-1/2' x 8', 100 Sheets, Assorted Colors, Color Will Vary, 1 Count (05200)","Five Star","$5.89","320","21","$1,885","02/15/2009","$1.21","4.7","1,293","$4.69","11,527","7","FBA","21","Office Products","Standard","9.19 x 10.5 x 0.81 in","8.1 oz","https://www.amazon.com/dp/B001T8QH0E"
"","","B0CNXJK675","Cholemy 10 Pack Spiral Notebook 1 Subject Wide Ruled Paper 8 x 10-1/2 Inch College Ruled Notebook 5 Colors, 150 Sheets Per Notebook for Home School Office Gifts (Black, Red, Blue, Yellow, Green)","Cholemy","$43.99","15","1","$659.85","11/23/2023","$28.26","","","$15.73","169,720","7","FBA","1","Office Products","Standard","10.12 x 5.71 x 11.14 in","12.51 lb","https://www.amazon.com/dp/B0CNXJK675"
"","","B0B12F9VVL","MOWEE Spiral Notebook - 5 Subject Notebook, College Ruled Notebook With Dividers Pocket, Tabs Label, 11' Ruler, 100 Sheets of 200 Pages, for Writing Journal, Home & Office, School Supplies,","MOWEE","$14.99","834","20","$12,502","05/10/2022","$7.60","4.7","441","$7.39","12,142","7","FBA","1","Office Products","Standard","9.8 x 0.51 x 11.29 in","1.98 lb","https://www.amazon.com/dp/B0B12F9VVL"
"","","B003O2RXLU","Five Star Spiral Notebook + Study App, 3 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2' x 11', 150 Sheets, Red (72065)","Five Star","$9.05","31,132","829","$281,745","06/13/2010","$3.17","4.8","6,791","$5.88","80","7","FBA","14","Office Products","Standard","1 x 9.88 x 11 in","15.7 oz","https://www.amazon.com/dp/B003O2RXLU"
"","","B00X7X2KDM","Five Star Advance Spiral Notebook Plus Study App, 3 Subject, College Ruled Paper, 11' x 8-1/2', 150 Sheets, With Spiral Guard and Movable Dividers, Fire Red, 1 Count (73134)","Five Star","$13.00","325","8","$4,225","05/04/2015","$5.91","4.8","1,471","$7.09","27,733","7","AMZ","2","Office Products","Standard","1.13 x 10.13 x 11 in","1.64 lb","https://www.amazon.com/dp/B00X7X2KDM"
"","","B00X7NSVN0","Five Star Advance Small Spiral Notebook, 1 Subject, College Ruled Paper, 100 Sheets, 7' x 4-3/8', Red (73147)","Five Star","$10.99","121","5","$1,330","05/04/2015","$5.57","4.4","727","$5.42","42,681","6","FBA","3","Office Products","Standard","0.88 x 5.88 x 7 in","6.4 oz","https://www.amazon.com/dp/B00X7NSVN0"
"","","B003NSB0BY","Mead Spiral Notebook, 5 Subject, Wide Ruled Paper, 180 Sheets, 10-1/2' x 7-1/2', Red (72237)","Mead","$9.99","","","$0.00","05/09/2010","$3.67","4.5","74","$6.32","244,008","4","FBA","1","Office Products","Standard","8.5 x 1 x 10.4 in","0.65 lb","https://www.amazon.com/dp/B003NSB0BY"
"","","B09BKPPJ72","Zealor 2 Pack Notebooks Journals Hardcover Spiral Notebook College Ruled Lined Paper Notebooks Subject Notebook A5 Size 5.5'x 8.3' for Office and School Supplies (Red, Black)","Zealor","$8.99","","","$0.00","07/30/2021","$1.90","4.6","31","$7.09","318,090","7","FBA","1","Office Products","Standard","6.97 x 1.61 x 9.8 in","1.43 lb","https://www.amazon.com/dp/B09BKPPJ72"
"","","B08QDLKG8Y","Five Star DuraShield Notebooks with Antimicrobial Front Covers, 4 Pack, 1 Subject, College Ruled Paper, 11' x 8-1/2', 100 Sheets, Black, Red, Blue, Green (820029-ECM)","Five Star","$20.73","431","11","$8,935","12/10/2020","$10.89","4.7","1,462","$9.84","22,340","7","AMZ","1","Office Products","Standard","11.06 x 11.56 x 2.38 in","4.97 lb","https://www.amazon.com/dp/B08QDLKG8Y"
"","","B07CJXWK42","Mead Spiral Notebook, 5 Subject, College Ruled Paper, 180 Sheets, 10-1/2' x 8', Red (05682AB5)","Mead","$9.90","","","$400.90","04/30/2018","$3.18","4.3","39","$6.72","363,935","5","FBA","1","Office Products","Standard","9 x 10.5 x 1.25 in","1.199 lb","https://www.amazon.com/dp/B07CJXWK42"
"","","B0C4QC9F2W","Mead Five Star Notebook + Study App - 5 Subject Notebook College Ruled - Water Resistant Customizable Cover - Spiral Notebook 8.5 X 11-200 Sheets - Assorted Colors - 6 Pack","Mead","$44.79","","","$0.00","05/10/2023","","4.5","10","","201,072","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0C4QC9F2W"
"","","B0711678L6","Five Star Spiral Notebooks + Study App, 6 Pack, 5 Subject, College Ruled Paper, Fights Ink Bleed, Water Resistant Cover, 8-1/2' x 11', 200 Sheets,Assorted Colors (73793)","Five Star","$32.41","433","18","$14,034","05/14/2017","$20.82","4.8","2,364","$11.59","13,308","7","AMZ","4","Office Products","Standard","1.13 x 10 x 11 in","4.7 lb","https://www.amazon.com/dp/B0711678L6"
"","","B07C4D3JQ9","Five Star Spiral Notebooks Plus Study App, 2 Pack, 3 Subject, College Ruled Paper, 11' x 8-1/2', 150 Sheets, Blue & Red (38502)","Five Star","$15.00","1,376","21","$20,640","04/12/2018","$6.32","4.8","5,846","$8.68","11,999","7","AMZ","2","Office Products","Standard","1.25 x 9.88 x 11 in","3.01 lb","https://www.amazon.com/dp/B07C4D3JQ9"
"","","B07C4H2P5R","Five Star Advance Spiral Notebooks + Study App, 6 Pack, 1 Subject, College Ruled Paper, 11' x 8-1/2', 100 Sheets, with Spiral Guard and Movable Dividers, Black, Red, Blue, Green, White, Purple (38635)","Five Star","$52.00","473","12","$24,596","04/12/2018","$36.57","4.7","1,088","$15.43","19,636","7","AMZ","2","Office Products","Standard","3.75 x 12 x 11.5 in","7.02 lb","https://www.amazon.com/dp/B07C4H2P5R"
"","","B0CJMCT932","Rosmonde 5 Subject Notebook Wide Ruled, 3 Pack, 300 Pages (150 Sheets), 8 x 10-1/2', 5 Subject Spiral Notebook with Dividers, Thick Paper Fights Ink Bleed, 3 Hole Punched, Spiral Notebooks for School","Rosmonde","$17.99","720","24","$12,953","08/09/2023","$9.16","4.5","171","$8.83","10,283","6","FBA","1","Office Products","Standard","9.13 x 1.61 x 10.67 in","3.45 lb","https://www.amazon.com/dp/B0CJMCT932"
"","","B0714CMYDT","Five Star Spiral Notebook, 5 Subject, College Ruled Paper, 200 Sheets, 11' x 8-1/2', Customizable Cover, Red (38008)","Five Star","$17.99","30","1","$539.70","08/14/2017","$10.15","4.4","72","$7.84","132,529","7","FBA","1","Office Products","Standard","1.13 x 10 x 11 in","1.83 lb","https://www.amazon.com/dp/B0714CMYDT"
"","","B07C4BWSJ3","Five Star Spiral Notebooks, 1 Subject, College Ruled Paper, 100 Sheets, 11' x 8-1/2', Blue, Red, 2 Pack (38452)","Five Star","$11.08","210","7","$2,327","04/12/2018","$3.05","4.7","514","$8.03","33,221","6","AMZ","5","Office Products","Standard","0.81 x 9.75 x 11 in","2.07 lb","https://www.amazon.com/dp/B07C4BWSJ3"
"","","B0BRL93X2V","Five Star Rich Spiral Notebooks College Ruled with Moveable Tabbed Dividers - 1 Subject - 170 Sheets - 11' x 8-1/2' - Black, White, Gray, Blue, Green, Red - 6 Pack","Five Star","$45.00","","","","01/02/2023","","4.6","36","","698,953","6","FBA","1","Books","","","","https://www.amazon.com/dp/B0BRL93X2V"
"","","B00THPYMDU","Five Star Advance Spiral Notebook, 5 Subject, College Ruled Paper, 200 Sheets, 11' x 8-1/2, Color Selected For You (06326)","Five Star","$18.07","45","3","$813.15","07/25/2017","$9.57","4.2","35","$8.50","74,656","7","AMZ","25","Office Products","Standard","10.2 x 11 x 1.4 in","2.2 lb","https://www.amazon.com/dp/B00THPYMDU"
"","","B0BQBMFB2V","CRANBURY 5-Subject Notebook College Ruled, 200 Sheets (400 Pages), 5 Subject Spiral Notebook 8.5 x 11 with Pocket Dividers, Tabs, Front/Back Plastic Covers, Multi Subject College Ruled Notebook","CRANBURY","$15.95","706","16","$11,261","12/15/2022","$7.77","4.8","247","$8.18","15,266","6","FBA","1","Office Products","Standard","8.5 x 1.1 x 11 in","2.25 lb","https://www.amazon.com/dp/B0BQBMFB2V"
