"Export time:  2/14/2024, 1:30:03 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CRPM33K1","Silent Basketball Higher Density, Silent Foam Swish Basketball Indoor","Crasoldiers","$23.99","450","6","$10,796","01/05/2024","$16.62","4","2","$7.37","39,124","6","FBA","1","Sports & Outdoors","Standard","6 x 5 x 8.2 in","8 oz","https://www.amazon.com/dp/B0CRPM33K1"
"","","B0CTT9K72F","Silent Basketball, 2024 Quiet Basketball Indoor, Silent Basketball Dribbling Indoor, Hush Handle Silent Foam Basketball, Indoor Training Foam BalNo Noise BasketballNo. 7","Generic","$29.99","90","3","$2,699","","","","","","66,442","","FBA","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CTT9K72F"
"","","B0CJ3BYXDP","Renhe ingenuity The Handleshh Silent Basketball, Silent Basketball, Silent Basketball Dribbling Indoor, Uncoated High Density Foam Ball with Low Noise","Renhe ingenuity","$23.99","80","2","$1,919","09/13/2023","$16.85","3","22","$7.14","124,454","7","FBA","1","Sports & Outdoors","Standard","7.36 x 7.01 x 8.5 in","0.09 kg","https://www.amazon.com/dp/B0CJ3BYXDP"
"","","B0CTGLY2JS","18cm/7.09inch Orange Striped Ball, Soundless Basketball for Entertainment and Training","Generic","$14.99","60","2","$899.40","","","","","","108,436","","FBA","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CTGLY2JS"
"","","B09GS62V7R","SKLZ Pro Mini Hoop 5-Inch Foam Basketball","SKLZ","$7.99","1,971","82","$15,748","09/20/2021","$3.25","4.6","4,533","$4.74","1,901","5","AMZ","1","Sports & Outdoors","Standard","9.09 x 4.92 x 11.1 in","0.16 kg","https://www.amazon.com/dp/B09GS62V7R"
"","","B0CNXHN97B","Silent Basketball, Silent Basketball Dribbling Indoor No Noise, Size 6 (28.5') & Size 5 (27.5') & Size 3 (26.5') Standard Hush Handle Foam Basketball","Generic","$15.99","136","3","$2,175","11/23/2023","","4.1","8","","67,183","7","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CNXHN97B"
"","","B0CP7ZBX79","SunDogo Silent Basketball Dribbling Indoor, 2024 Hush Handle Basketball, Quiet Foam Basketball Size 7 (29.5') Mute Basketball, Indoor Training Basketball Gift for Youth Athletes","SunDogo","$25.99","94","","$2,443","01/04/2024","$16.30","3","1","$9.69","299,108","7","FBA","1","Sports & Outdoors","Standard","9.7 x 2 x 9.7 in","0.84 kg","https://www.amazon.com/dp/B0CP7ZBX79"
"","","B0CTC9XMFB","Silent Basketball, Silent Basketball Dribbling Indoor No Noise, Size 7 (29.5') & Size 5 (27.5') & Size 3 (26.5') Quiet Foam Basketball Soundless","Generic","$10.99","220","6","$2,418","01/25/2024","","","","","39,152","7","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CTC9XMFB"
"","","B0CQ48D3TN","Silent BasketballFoam Basketball Indoor Training BallStandard Hush Handle Basketball, Quiet Basketball Dribbling Indoor, Silent Swish Basketball(Diameter 18cm)","Generic","$18.99","30","1","$569.70","01/02/2024","","1","3","","180,828","","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CQ48D3TN"
"","","B0CR9S2B6R","Silent Basketball,2024Foam Basketball Silent 3-18cm/7.1in Dunk Basketball Indoor Training,The Handleshh Silent Basketball,Hushhandle Silent Foam Basketball(Kids' basketball)","Generic","$21.99","200","","$4,398","01/01/2024","$15.15","2.5","2","$6.84","272,019","7","FBA","1","Sports & Outdoors","Standard","4.65 x 3.98 x 5.2 in","0.15 kg","https://www.amazon.com/dp/B0CR9S2B6R"
