"Export time:  2/14/2024, 2:16:10 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CH8FK9TK","16 Drawers, Acrylic Desk Makeup Organizer, Plastic Drawers Organizer, Stackable Storage Solution for Makeup, Dresser, Office, Bathroom Clear Plastic Craft and Bead Storage Cabinet","ARSTPEOE","$39.99","1,907","34","$76,261","09/03/2023","","4.1","47","","7,280","6","FBA","3","Office Products","","","","https://www.amazon.com/dp/B0CH8FK9TK"
"","","B01GSU5GWC","Sterilite 3 Drawer Wide Weave Storage Tower, Plastic Decorative Drawers to Organize Clothes in Bedroom, Closet, Brown with Brown Drawers, 1-Pack","Sterilite","$26.93","6,680","273","$179,892","06/07/2016","$-9.99","4.4","6,250","$36.92","1,905","6","AMZ","4","Home & Kitchen","Oversize","22.25 x 24.6 x 16.25 in","11.499 lb","https://www.amazon.com/dp/B01GSU5GWC"
"","","B09BBHQS53","IRIS USA 14.5 Quart Stackable Storage Drawer, Plastic Drawer Organizer with Clear Doors for Pantry, Closet, Desk, Kitchen, Under-Sink, Home and Office De-Clutter, Shoes and Crafts - Black, 3 Pack","IRIS USA","$44.99","2,404","9","$108,156","07/26/2021","$17.52","4.4","325","$27.47","105,461","7","AMZ","9","Home & Kitchen","Oversize","12.31 x 24.38 x 14.5 in","6.6 lb","https://www.amazon.com/dp/B09BBHQS53"
"","","B0BNKYX83H","Gsiekare 4 Pack Stackable Plastic Storage Bins with Lid, 18 Qt Foldable Closet Organizers, Storage Drawers for Clothes Toys","Gsiekare","$45.99","2,669","42","$122,747","11/28/2022","$31.16","3.8","719","$14.83","21,932","7","FBA","4","Home & Kitchen","Standard","10.63 x 6.18 x 17.4 in","1 lb","https://www.amazon.com/dp/B0BNKYX83H"
"","","B0CGTNQNQ4","19.5Gal Big Lidded Collapsible Storage Bins, Plastic Folding Storage Cabinet Stackable Utility Crates Foldable Storage Container Totes with Door and Universal Wheels 3 Pack, Grey","richang","$156.99","465","9","$73,000","08/22/2023","$106.64","4.5","377","$50.35","96,574","6","FBA","4","Home & Kitchen","Oversize","15.7 x 15.7 x 26.8 in","25.1 lb","https://www.amazon.com/dp/B0CGTNQNQ4"
"","","B0BWJVWV9X","Closet Organizers and Storage 8.5 Gal, Storage Bins with Lids 4 Pack, Stackable Collapsible Storage Bins, Storage Cabinet with Wheels, Plastic Foldable Folding Box for Home, Dorm Room Essentials","Idle Way","$119.99","1,401","57","$168,106","02/21/2023","","4.7","656","","15,407","7","FBA","4","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWJVWV9X"
"","","B0BBSP16RN","IRIS USA 2 Pack 3 Drawer Plastic Organizers and Storage, Black","IRIS","$58.04","1,877","39","$108,941","06/17/2018","","4.6","6,739","","23,478","6","AMZ","7","Home & Kitchen","","","","https://www.amazon.com/dp/B0BBSP16RN"
"","","B0CDWPJ6D8","ZLLZUU Under Bed Storage Containers, Plastic Under Bed Storage Bins with Wheels, Stackable Rolling Drawers Shoe Organizer with Lids, Lagre Foldable Storage Box for Clothes, Blankets, 9' H,2 Pack","ZLLZUU","$99.99","102","3","$10,199","08/06/2023","","3.7","16","","276,602","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDWPJ6D8"
"","","B0BS43JPV4","DOVAMY Stackable Storage Bins, Set of 3 Storage Drawers for Clothes, Cube Organizer with Lid, Fabric Shoes Storage Box, 15L x 13.8W x 9.8H, Light Gray BTM0302","DOVAMY","$29.99","480","16","$14,395","02/26/2022","","4.5","105","","58,883","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BS43JPV4"
"","","B0B6B4M7BT","Vtopmart 4 Pack Stackable Storage Drawers, 6.6''Tall Acrylic Bathroom Makeup Organizers,Clear Plastic Storage Bins For Vanity, Undersink, Kitchen Cabinet,Pantry Organization and Storage","Vtopmart","$28.99","6,306","195","$182,811","07/11/2022","","4.6","2,200","","889","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B6B4M7BT"
"","","B00CQGTIE0","IRIS USA 7 Qt. Plastic Stackable Storage Drawers, Small, 4 Pack, Multi-Purpose Bins for Bedroom, Bathroom, Closet, Craft Room, Garage, Kids Room, Office, Pantry, Under Sink, Black","IRIS","$35.09","1,210","47","$42,459","04/29/2013","$12.91","4.6","4,721","$22.18","19,246","7","AMZ","8","Home & Kitchen","Oversize","13.39 x 17.95 x 12.2 in","6.301 lb","https://www.amazon.com/dp/B00CQGTIE0"
"","","B0CLJDPVF5","ZHAIXIAONIAN 2 Packs Clear Acrylic Modern PET Drawer Storage Organizer Caddy for Office Supplies, School, Home","ZHAIXIAONIAN","$35.99","322","10","$11,589","10/20/2023","","4.4","114","","24,402","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CLJDPVF5"
"","","B0CHM2MNLK","SpaceHacks 4 Pack Stackable Plastic Makeup Organizer Drawers, Acrylic Organizers, Clear Storage Bins with Pull-Out Handles for Vanity, Kitchen Cabinets, Pantry","SpaceHacks","$22.09","1,501","45","$33,157","10/24/2023","","4.5","92","","12,887","6","FBA","1","Beauty & Personal Care","","","","https://www.amazon.com/dp/B0CHM2MNLK"
"","","B07Q4FHWV9","IRIS USA Craft Plastic Organizers and Storage, Rolling Storage Cart for Classroom Supplies, Storage Organizer for Art Supplies, Drawer Top Organizer for Small Parts, 4 Drawer, Black/Pearl","IRIS","$39.99","4,757","167","$190,232","03/28/2019","$12.13","4.6","5,817","$27.86","1,116","7","AMZ","7","Office Products","Oversize","14.8 x 25.2 x 12.7 in","7.899 lb","https://www.amazon.com/dp/B07Q4FHWV9"
"","","B0CJ4YPBX5","Vtopmart 7.6' H Clear Stackable Storage Drawers, 4 Pack Plastic Organizers Bins for Skincare, Cosmetics, Beauty Supplies,Ideal for Vanity, Bathroom,Kitchen Countertop,Cabinet Organization","Vtopmart","$32.99","1,982","50","$65,386","11/20/2023","","4.9","46","","11,570","7","FBA","1","Beauty & Personal Care","","","","https://www.amazon.com/dp/B0CJ4YPBX5"
"","","B0BQ3H7PT8","Clear Storage Bin with Lid 3 Pack 【Stackable & Sturdy】Plastic Bins for Storage, Multifunctional Folding Storage Bins for Bedroom, Living Room, Study, Toy Room, 24 QT Folding Box with Magnetic door","Kmiectse","$41.99","2,509","69","$105,353","12/28/2022","$18.39","4.7","925","$23.60","12,514","7","FBA","5","Home & Kitchen","Oversize","11.02 x 8.66 x 14.96 in","4.72 kg","https://www.amazon.com/dp/B0BQ3H7PT8"
"","","B0C8H8DHWX","VVoodeinck 4 Drawer Style Wardrobe Storage Boxes with Stackable Plastic Storage Basket Wardrobe Storage Box Kitchen Bathroom Bedroom Office Storage Box Layered Storage Box17*13*7IN","VVoodeinck","$25.99","250","7","$6,498","08/28/2023","$13.26","4.4","50","$12.73","123,786","6","FBA","1","Home & Kitchen","Standard","7.09 x 13.39 x 17.32 in","7.09 lb","https://www.amazon.com/dp/B0C8H8DHWX"
"","","B0CC5YKT2T","23Qt Stackable Plastic Storage Bins with Lids - 3 Tier Closet Organizers and Folding Containers for Bedroom, Kitchen, Toy Room","YFXCVSL","$30.99","2,028","69","$62,848","07/17/2023","","4.6","249","","12,338","7","FBA","8","Home & Kitchen","","","","https://www.amazon.com/dp/B0CC5YKT2T"
"","","B0CDXLYN2W","Vtopmart 12''W Clear Stackable Storage Drawers,2 Pack Acrylic Plastic Organizers Bins for Makeup Palettes, Cosmetics, and Beauty Supplies,Ideal for Vanity, Bathroom,Cabinet,Desk Organization","Vtopmart","$22.94","2,073","47","$47,555","10/31/2023","$12.16","4.8","167","$10.78","12,259","7","FBA","1","Beauty & Personal Care","Standard","7.48 x 6.89 x 12.09 in","4.86 lb","https://www.amazon.com/dp/B0CDXLYN2W"
"","","B097QD168M","BINO | Stackable Storage Drawers, Large - Clear | THE CRATE COLLECTION | Storage Bins With Drawers Bathroom Organizers and Storage Organization and Storage Under Sink Organizer Vanity Cabinet Home","BINO","$39.99","2,068","59","$82,699","06/21/2021","$26.96","4.5","782","$13.03","4,311","7","FBA","1","Kitchen & Dining","Standard","9.75 x 5.3 x 13.75 in","1 lb","https://www.amazon.com/dp/B097QD168M"
"","","B09JFSXJ4K","IRIS USA Medium 3-Drawer Stacking Desktop Organizer, 2 Pack, Plastic Drawer Storage Container for Stationery Art Craft Supplies Kitchen Office Garage and Small Business Organization, Black","IRIS","$31.49","4,922","187","$154,994","10/13/2021","$10.23","4.7","8,534","$21.26","960","7","AMZ","7","Office Products","Oversize","11.06 x 19.38 x 13.43 in","5.15 lb","https://www.amazon.com/dp/B09JFSXJ4K"
