"Export time:  2/8/2024, 3:51:35 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CKMHMCBD","Youlvy Metal Rubber Shovel Mount, Shovel Mount for Roof Rack/ Truck /Truck Bed, Axe Jeep Utv Offroad Shovel Mount,Shovel Holder for Truck &Clamp Wall Mounting Kit Fit 0.67' to 1.57' Diameter Tools 4P","Youlvy","$25.99","49","","$1,274","10/06/2023","$16.95","","","$9.04","331,301","7","FBA","1","Tools & Home Improvement","Standard","5.24 x 1.46 x 7.91 in","1.24 lb","https://www.amazon.com/dp/B0CKMHMCBD"
"","","B0CN2S1MWP","4 Pack Shovel Mount for Roof Rack, Metal Rubber Clamp Wall Mounting Brackets, Durable Axe Holder Clamp Mount Kit for Truck, Roof Rack, Boats, Axe and Family Workshop Tools","Hdennmat","$36.99","","","$0.00","12/24/2023","","","","","442,466","","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CN2S1MWP"
"","","B0CMX6343M","Ziajllg 4 Pcs Shovel Mount for Roof Rack, Metal Rubber Clamps, Wall Mounting Brackets, Quick Release Axe Holder Mount Kit, Car Accessories for Roof Rack Truck Boats Military Equipment and Tools","Ziajllg","$25.99","60","2","$1,559","12/25/2023","","4.5","2","","126,466","","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CMX6343M"
"","","B0CPFG8RBV","4 Pcs Shovel Mount for Roof Rack, Metal Rubber Clamps, Wall Mounting Brackets, Quick Release Axe Holder Mount Kit, Car Accessories for Roof Rack Truck Boats Military Equipment and Tools","YSaekYeo","$27.99","47","1","$1,316","12/03/2023","$18.65","3.9","5","$9.34","254,412","7","FBA","1","Tools & Home Improvement","Standard","5.94 x 2.05 x 5.98 in","1.26 lb","https://www.amazon.com/dp/B0CPFG8RBV"
"","","B0CLV614CQ","4 Pack Shovel Mount for Roof Rack, Wall Mounting Brackets, Metal Shovel Holder Clamp Wall Mount Kit Car Accessories for Roof Rack, Axe, Boats, Military Equipment (Black)","FOUUAAOOU","$21.99","98","2","$2,155","11/19/2023","","3.3","12","","127,241","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CLV614CQ"
"","","B0CG9HXDG8","2 PCS Shovel Mount for Roof Rack Overland Gear Rotopax Mount Shovel Holder for Truck Tool Holder,Rubber Clamp Grip Mounting Kit Fits Shovel Holder Wall Mount, and Pole Clamp","Bazen","$17.99","99","4","$1,781","08/21/2023","$6.89","4.4","7","$11.10","47,022","7","FBA","1","Automotive","Oversize","1.18 x 18.84 x 5.5 in","5.3 oz","https://www.amazon.com/dp/B0CG9HXDG8"
"","","B0B839KT4Q","Molle Panel & Truck Bed Mounts Compatible with Quick Fist Clamps | Pair of Quick Fist Brand Clamps Included | Made in The USA | Perfect for Shovels, Axes, and Other Tools | Rago Fabrication","Rago Fabrication","$49.95","30","1","$1,499","09/16/2021","$36.67","4.3","41","$13.28","206,622","6","FBA","1","Tools & Home Improvement","Standard","6.65 x 6.54 x 9.25 in","1.28 lb","https://www.amazon.com/dp/B0B839KT4Q"
"","","B0CB85NR5P","DSISIMO 4Pack Roll Bar Shovel Mount Holder for Roof Rack,19 Inches Adjustable Hook and Loop Mount Holder Straps Compatible with for UTV Polaris Ranger RZR ATV Cars Trucks Tractors Trailers","DSISIMO","$18.99","","","$0.00","07/05/2023","$12.94","5","1","$6.05","736,343","6","FBA","2","Automotive","Standard","5.91 x 1.38 x 7.87 in","6.7 oz","https://www.amazon.com/dp/B0CB85NR5P"
"","","B0CKVP8WGL","Shovel Mount for Roof Rack, Metal Rubber Clamp Wall Mounting Kit, Shovel Holder Clamp Wall Mount Kit Car Accessories for Roof Rack, Boats, Military Equipment, Axe, Patent Protection","Gulfmew","$39.99","378","11","$15,116","10/26/2023","$28.85","4.2","69","$11.14","21,437","7","FBA","1","Sports & Outdoors","Standard","4.45 x 1.69 x 6.73 in","0.89 kg","https://www.amazon.com/dp/B0CKVP8WGL"
"","","B09LS3GB8X","LuBanSir Shovel Mount for Roof Rack, 12 Inches Adjustable Hook and Loop Mount Holder Straps for Cars Trucks Tractors Trailers (4 Pack)","LuBanSir","$10.99","105","3","$1,154","11/12/2021","$6.75","3.9","228","$4.24","82,208","6","FBA","1","Automotive","Standard","4.6 x 0.6 x 5 in","0.18 lb","https://www.amazon.com/dp/B09LS3GB8X"
"","","B0CKH36J6Q","Shovel Holder for Truck-Metal Rubber Clamps Wall Mounting Brackets Shovel Holder Clamp Wall Mount Kit Car Accessories for Roof Rack (Black)","","$16.99","","","","","","","","","304,840","","FBA","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CKH36J6Q"
"","","B0CL6G1ZXK","Shovel Mount Shovel Holder Clamp Kit for Roof Rack Wall Mounting Bracket Metal Rubber Clamps for Truck, Boats, Military Equipment and for Axe (Black)","Seweder","$14.79","115","2","$1,701","10/16/2023","$8.80","5","1","$5.99","144,802","6","FBA","1","Tools & Home Improvement","Standard","3.61 x 1.3 x 5 in","10.1 oz","https://www.amazon.com/dp/B0CL6G1ZXK"
"","","B0CLR69GN4","homfanseec 4pcs Shovel Mount for Roof Rack, Metal Rubber Clamps Quick Fist Clamp Mounting Kit, Quick Release Axe Holder Mount Kit Car Accessories for Roof Rack, Boats(Black)","homfanseec","$20.99","","","$0.00","01/01/2024","","5","1","","525,733","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CLR69GN4"
"","","B0CJ9CNFY2","QUFA Shovel Mount for Roof Rack Kit, MetalMetal Rubber Clamps, Wall Mounting Brackets, Shovel Mount for ATV, Quick Release Axe Holder Mount Kit, Truck Boats Military Equipment and Tools(4Pcs)","QUFA","$24.99","","","$0.00","01/02/2024","","4.1","7","","479,188","","FBA","1","Automotive","","","","https://www.amazon.com/dp/B0CJ9CNFY2"
"","","B0CL75182B","6Pcs Shovel Mount for Roof Rack, ZOKCC Metal Rubber Clamp Mounting Brackets, Durable Axe Holder Organizer Clamp Mount Kit for Roof Rack, Boats, Military Equipment and Tools (Black)","","$42.95","60","2","$2,577","","","4.1","11","","142,726","","FBA","","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CL75182B"
"","","B0CL92SV4C","Shovel Mount for Roof Rack, Metal Rubber Clamp Mounting Kit, Quick Release Axe Holder Wall Mount Kit, Shovel Holder for Truck Boats Off-Road Car Accessories Overlanding Gear for Tool Holder (4 Pcs)","","$27.99","30","1","$839.70","","","4.6","24","","202,906","","FBA","","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CL92SV4C"
"","","B0CLY4KT8B","6 Pcs Shovel Mount for Roof Rack, Metal Rubber Clamp Mounting Kit, Shovel Holder Wall Mount, Rubber Clamp Grip, Car Accessories for Roof Rack Truck, Boats, Axe, Military Equipment, Overland Gear","LEIFEOSH","$33.99","30","1","$1,020","12/23/2023","","","","","150,838","","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CLY4KT8B"
"","","B09WVFNCH1","LuBanSir 4 Pack Shovel Holder for Roof Rack, 12' Adjustable Hook and Loop Straps for Mounting Tools and Equipment 0.86 to 2 in Diameter","LuBanSir","$12.99","246","9","$3,196","05/06/2022","$8.51","4.4","121","$4.48","20,648","6","FBA","1","Automotive","Standard","5.55 x 0.59 x 7.48 in","3.2 oz","https://www.amazon.com/dp/B09WVFNCH1"
