"Export time:  1/30/2024, 12:41:25 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CMDFPDMR","COMOCE Coffee Pod Drawer, Metal Designed, Compatible with K-Cups, 30 Pods Capacity, Capsule Coffee Drawer for Countertop, Coffee Machine Base. (White)","COMOCE","$39.99","60","2","$2,399","12/20/2023","","5","2","","111,890","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CMDFPDMR"
"","","B010RLCCL6","Amazon Basics Coffee Pod Storage Drawer for K-Cup Pods, 36 Pod Capacity, Black","Amazon Basics","$19.99","6,221","163","$124,358","10/25/2015","$10.26","4.7","24,866","$9.73","1,155","6","AMZ","15","Kitchen & Dining","Standard","13.543 x 15.236 x 3.11 in","3.219 lb","https://www.amazon.com/dp/B010RLCCL6"
"","","B09DZVRJR9","Coffee Pod Holder For Counter, Coffee Pod Drawer for K Cup Storage Drawer Holder, 72 Capacity Pods Storage Organizer for K Cups Capsule Storage with Sliding Baskets for Coffee Station, Black","NANANARDOSO","$35.99","1,304","43","$46,931","08/29/2021","$22.66","4.6","1,248","$13.33","6,200","7","FBA","4","Kitchen & Dining","Standard","12.8 x 6.5 x 13.4 in","6.58 lb","https://www.amazon.com/dp/B09DZVRJR9"
"","","B07DBCCBHL","K Cups Holder,K Cup Carousel, Coffee Pods Storage Organizer Stand,Comes All in One Piece,No Assembly Required,1 Count,Black (Capacity of 40 Pods, Black)","BLACKSMITH FAMILY","$22.97","11,741","314","$269,691","07/09/2018","$13.09","4.9","15,609","$9.88","416","7","FBA","2","Kitchen & Dining","Standard","6.13 x 13.13 x 6.13 in","2.6 lb","https://www.amazon.com/dp/B07DBCCBHL"
"","","B09TP4HLXN","SUNGRACE K Cup Coffee Pod Holder for Keurig K-cup Coffee, Side Mount Storage Organizer, Perfect for Small Counters ( Pink, 2 Pack for 10 K Cups)","SUNGRACE","$9.90","751","16","$7,435","12/06/2021","$4.88","4.6","1,012","$5.03","17,853","6","FBA","1","Kitchen & Dining","Standard","2.36 x 9.72 x 2.2 in","53 g","https://www.amazon.com/dp/B09TP4HLXN"
"","","B0CKLC3831","Simple Trending Coffee Pod Holder for K-Cups, with 2 Tier Slidng Storage Drawer and Coffee Accessories Holder, 63 Large or 80 Small Capsule Organizer, Black","Simple Trending","$33.97","527","18","$17,902","10/05/2023","$16.89","4.7","9","$17.08","15,657","6","FBA","1","Kitchen & Dining","Oversize","10 x 5.8 x 20 in","2.21 lb","https://www.amazon.com/dp/B0CKLC3831"
"","","B0CG9JK26F","YATINEY Coffee Pod Drawer Holder, 35 Capacity Coffee Capsule Storage Organizer, Coffee Pod Drawer for K Cup Storage Holder, Sliding Mesh Basket, for Home Office, Kitchen, Rustic Brown KH08BRG1","YATINEY","$31.99","325","13","$10,397","10/19/2023","$19.86","4.2","16","$12.13","20,699","6","FBA","1","Kitchen & Dining","Standard","13 x 4.3 x 17.1 in","5.3 lb","https://www.amazon.com/dp/B0CG9JK26F"
"","","B0C377FP15","Rice rat Coffee Pod Holder for Keurig Pods Glass Top Drawer,K cup Holder Capsule Display Storage compatibility 42 k-cup(Black)","Rice rat","$28.99","171","8","$4,957","04/20/2023","$17.31","4.8","73","$11.68","34,985","6","FBA","2","Kitchen & Dining","Standard","13.82 x 4.13 x 16.02 in","6.27 lb","https://www.amazon.com/dp/B0C377FP15"
"","","B0BGXDRRQV","Mknana Coffee Pod Holder for Counter,Metal Drawer for K Cups,Coffee Pod Storage Organizer,Black","Mknana","$19.95","90","4","$1,796","11/25/2022","","4.6","42","","69,425","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BGXDRRQV"
"","","B08P2T8T4Q","TreeLen K Cup Holder Coffee Pod Holders for 35 Kcups Keurig Storage Organizer Coffee Bar Accessories for Counter - Matte Black","TreeLen","$24.69","871","25","$21,505","11/23/2020","$17.22","4.9","5,288","$7.47","11,242","6","FBA","1","Kitchen & Dining","Standard","7.126 x 7.52 x 7.992 in","0.507 lb","https://www.amazon.com/dp/B08P2T8T4Q"
"","","B0BZZWNSDJ","WELL WENG Coffee Pod Holder Compatible with K-Cup Pods,4-Tier Pod Drawers (72 Capacity, Natural)","WELL WENG","$41.95","97","4","$4,069","03/30/2023","$23.30","4.9","11","$18.65","67,118","6","FBA","1","Kitchen & Dining","Oversize","9.45 x 10.08 x 13.78 in","8.5 lb","https://www.amazon.com/dp/B0BZZWNSDJ"
"","","B0CM9HXKCB","MOOACE Coffee Pod Holder for K Cup Holder Drawer Holder, Coffee Pod Drawer For Counter, 2 Tier K-Cup Storage With Sliding Baskets, 72 Capacity Pods Organizer Cups Capsule for Coffee Station, Black","MOOACE","$35.99","390","13","$14,036","10/31/2023","","4.5","35","","21,065","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CM9HXKCB"
"","","B0BGPVQQHC","WORBIC Stainless Steel K Cup Holder, 20 Capacity Coffee Pod Holder, K Cup Organizer with Non Slip Base, Smooth Gliding Drawer System, Compatible with K Cup, Originaline and Dolce Gusto, Black","WORBIC","$22.99","60","1","$1,379","12/23/2022","","4.6","68","","127,995","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BGPVQQHC"
"","","B0CGVJFJF6","Evermagin K Cup Holder Drawer - Coffee Pod Organizer for Counter, Durable K-Cup Storage Drawer with Mug Rack, Coffee Maker Stand, 35 Pods Capacity, Rustic Brown","Evermagin","$39.99","329","12","$13,157","08/28/2023","$25.76","4.4","47","$14.23","22,948","6","FBA","1","Kitchen & Dining","Standard","13.7 x 5.24 x 17.17 in","9.55 lb","https://www.amazon.com/dp/B0CGVJFJF6"
"","","B0BYN99KZX","Flagship K Cup Holder for Keurig Pods K Cup Storage K Cup Drawer Organizer Save Space Countertop Kitchen (35 Pods Capacity)","FlagShip","$22.99","129","4","$2,966","03/15/2023","","4.7","65","","57,917","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BYN99KZX"
"","","B0C3MDYKJV","Coffee Pod Drawer for K Cup 90 Pod Pack Capacity Rack K Cup Holder Drawer Organizer for Coffee Station 5 Tier K Cup Coffee Pods Holder Suit for Home Office Cafe Counter, Black and Brown","NOVIMANGO","$34.99","210","5","$7,348","04/25/2023","$22.56","5","4","$12.43","51,120","6","FBA","1","Kitchen & Dining","Standard","7.8 x 14.7 x 12.9 in","7.09 lb","https://www.amazon.com/dp/B0C3MDYKJV"
