"Export time:  1/30/2024, 12:00:56 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BC8VSWC7","Vtopmart 6 Pack Clear Stackable Storage Bins with Lids, Large Plastic Containers with Handle for Pantry Organizer and Storage,Perfect for Kitchen,Fridge,Cabinet, Closet,Bathroom Organization","Vtopmart","$29.99","10,576","339","$317,174","08/28/2022","$16.66","4.7","1,436","$13.33","365","7","FBA","2","Kitchen & Dining","Standard","13.11 x 7.95 x 15.51 in","7.65 lb","https://www.amazon.com/dp/B0BC8VSWC7"
"","","B0CDQKBBT7","StorageExpert Closet Organizers and Storage - Maximize Space with Under Bed Storage Containers & Clothes Storage - Ideal Closet Storage, Toy Storage Organizer & Underbed Storage (Grey, 4 Pack)","StorageExpert","$39.99","1,118","79","$44,709","08/03/2023","","4.7","93","","10,498","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDQKBBT7"
"","","B0CN48VTKR","Cetomo 60Qt*4 Plastic Storage Bins, Clear Lidded Storage Box with Wheels, Stackable, 60Quart, Set of 4","Cetomo","$55.90","1,198","63","$66,968","11/10/2023","","4.3","5","","13,693","6","AMZ","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CN48VTKR"
"","","B07X5Y11CB","Rubbermaid Brilliance BPA Free Food Storage Containers with Lids, Airtight, for Lunch, Meal Prep, and Leftovers, Set of 12","Rubbermaid","$54.99","56,085","2,100","$3.08M","09/18/2019","$39.71","4.7","81,250","$15.28","8","7","AMZ","9","Kitchen & Dining","Standard","8.5 x 8 x 12.2 in","4.07 lb","https://www.amazon.com/dp/B07X5Y11CB"
"","","B0B827HHFY","Airtight Food Storage Containers with Lids, Clear Pantry Canister Set for Kitchen Organization, Stackable Organizers for Flour, Sugar, Cereal, Rice, BPA Free Plastic 24 Pack with Different Sizes","FreshKeeper","$31.99","3,467","102","$110,909","07/28/2022","$17.01","4.7","3,357","$14.98","2,210","6","FBA","1","Kitchen & Dining","Standard","7 x 3 x 6 in","11.36 lb","https://www.amazon.com/dp/B0B827HHFY"
"","","B0CN48WSHB","Cetomo 16Qt*4 Plastic Storage Bins, Lidded Tote Storage Box with Handle, Stackable, Clear, 16Quart, 4 Pack","Cetomo","$29.90","924","52","$27,628","11/10/2023","","","","","17,153","6","AMZ","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CN48WSHB"
"","","B095CDXSY5","M MCIRCO 30 Pieces Glass Food Storage Containers with Snap Locking Lids,Glass Meal Prep Containers Set - Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$49.99","3,618","114","$180,864","05/18/2021","$37.35","4.6","4,963","$12.64","1,893","7","FBA","7","Kitchen & Dining","Standard","3.2 x 1.6 x 4.7 in","1.34 lb","https://www.amazon.com/dp/B095CDXSY5"
"","","B09JQ5NHLB","IRIS USA 6 Quart Large Clip Box, 4 Pack, Clear Plastic Storage Container Bins with Latching Lids, Organizing Container for Home, Office and School Supplies, Stackable, Seafoam Blue Buckles","IRIS","$26.99","6,307","229","$170,226","10/17/2021","$9.06","4.6","2,160","$17.93","716","7","AMZ","11","Office Products","Oversize","16.12 x 9.38 x 12.87 in","4.08 lb","https://www.amazon.com/dp/B09JQ5NHLB"
"","","B0CB732PQW","OXO Good Grips Limited Edition 3-Piece POP Container Everyday Set - Storm Blue","OXO","$32.99","3,970","76","$130,970","07/04/2023","","4.7","4,598","","3,209","6","AMZ","7","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CB732PQW"
"","","B0C1V5CFP7","Moksha LifeStyle Airtight food storage containers, kitchen canisters for kitchen counter, pantry organizers and storage, kitchen organizers and storage- 8Pc","Moksha LifeStyle","$37.99","30","1","$1,140","04/07/2023","$25.26","5","3","$12.73","127,268","7","FBA","1","Kitchen & Dining","Standard","4.6 x 9.8 x 16.9 in","3.47 lb","https://www.amazon.com/dp/B0C1V5CFP7"
"","","B0CLLS1X85","8 PCS Glass Food Storage Containers Set, 3 Cups Large Round Meal Prep Containers, Non-Toxic, BPA-Free Glass Soup Containers with Airtight Locking Tabs, Microwave, Dishwasher, and Freezer Safe","Freshmage","$39.99","877","34","$35,071","01/07/2024","$27.26","5","6","$12.73","8,008","7","FBA","1","Kitchen & Dining","Standard","5.2 x 9.3 x 10.3 in","4.8 lb","https://www.amazon.com/dp/B0CLLS1X85"
"","","B08G4RXLJ6","WYT Clear Storage Latch Box, 6 Pack Storage Organizer Bins with Latching Handle and Lids, 3.5 Quart","WYT","$23.99","2,121","22","$50,883","08/17/2020","$12.76","4.2","1,744","$11.23","41,810","6","FBA","1","Home & Kitchen","Standard","10.1 x 15.3 x 6.9 in","3.801 lb","https://www.amazon.com/dp/B08G4RXLJ6"
"","","B0CFLJCJSF","Skroam 4PCS Cereal Containers Storage [4L/135.2 oz], Airtight Food Storage Containers with Pour Spout for Kitchen & Pantry Organization Storage, Plastic Cereal Dispensers, Measuring Cup & 20 Labels","Skroam","$21.99","701","17","$15,415","08/13/2023","$11.06","4.4","58","$10.93","16,627","7","FBA","1","Kitchen & Dining","Standard","7.24 x 14.96 x 9.45 in","3.58 lb","https://www.amazon.com/dp/B0CFLJCJSF"
"","","B08H8X25XZ","Tribello Clear Plastic Storage Bins with Lids Stackable Storage Bins (15 Quart)","Tribello","$22.99","2,245","67","$51,613","10/02/2020","$11.61","4.6","677","$11.38","12,776","6","FBA","1","Home & Kitchen","Standard","10.866 x 16.85 x 6.378 in","0.8 lb","https://www.amazon.com/dp/B08H8X25XZ"
"","","B0CC24LMCB","PRAKI 48 Pack Food Storage Containers with Airtight Lids (24 Containers & 24 Lids), Kitchen storage containers for Pantry Organizers and Storage, BPA-Free Meal Prep Container with Labels & Marker","PRAKI","$41.99","1,709","149","$71,761","07/16/2023","$28.36","4.1","214","$13.63","1,312","7","FBA","3","Kitchen & Dining","Standard","7.48 x 8.94 x 13.19 in","4.88 lb","https://www.amazon.com/dp/B0CC24LMCB"
"","","B08K2P9VNZ","Minekkyes 6-Pack Home Storage Bins, Plastic Container, Latching Box with Handle (Grey handle)","Minekkyes","$26.55","1,849","48","$49,091","09/24/2020","$14.34","4.3","626","$12.21","18,813","5","FBA","1","Home & Kitchen","Standard","11 x 14.5 x 8 in","3.1 lb","https://www.amazon.com/dp/B08K2P9VNZ"
"","","B0C99BHTPY","Fruit Storage Containers for Fridge - 10-Piece Kitchen Organizers Leak Proof Produce Saver and Veggie Storage Bins Set for Refrigerator, Plastic Airtight Food Storage Containers with Lids & Handle","Winproper","$16.99","2,279","395","$38,720","08/06/2023","$6.51","4.3","217","$10.48","279","7","FBA","2","Kitchen & Dining","Standard","8.66 x 4.92 x 11.61 in","3.33 lb","https://www.amazon.com/dp/B0C99BHTPY"
"","","B0CL9PZFZP","Moretoes 50 Pack 25oz Plastic Food Storage Containers with Lids, 750ml Disposable Microwaveable Meal Prep Containers Lunch Boxes Dishwasher Freezer Safe (Black)","Moretoes","$19.99","150","5","$2,998","10/17/2023","$10.71","4.5","2","$9.28","48,278","6","FBA","1","Kitchen & Dining","Standard","8.43 x 6.93 x 10.63 in","2.84 lb","https://www.amazon.com/dp/B0CL9PZFZP"
"","","B08CKJVTCG","Kekow 2-Pack Clear Storage Latch Box, Plastic Containers with Lids, 8 L","Kekow","$23.99","828","17","$19,864","07/07/2020","$14.60","4.5","407","$9.39","54,223","5","FBA","1","Home & Kitchen","Standard","5.906 x 3.937 x 7.087 in","2.205 lb","https://www.amazon.com/dp/B08CKJVTCG"
"","","B09Y8X2167","Citylife 2 PCS Storage Bins with Bamboo Lids Plastic Storage Containers for Organizing Stackable Storage Box with Handle, 15.12 x 10.67 x 5.98 inch","ITYLIFE CITYLIFE","$39.97","1,423","46","$56,877","04/18/2022","$21.23","4.4","489","$18.74","19,521","6","FBA","6","Home & Kitchen","Oversize","11.42 x 8.46 x 15.55 in","5.8 lb","https://www.amazon.com/dp/B09Y8X2167"
"","","B0CFKPF2JC","DOADW Stackable Plastic Storage Bins with Lids and Latching Buckles, 100 Quarts (25 Gal) Clear Boxes Containers with Lids, Durable Collapsible Bins Closet, Garage, Totes, Decorative Boxes Organizing","DOADW","$52.99","302","13","$16,003","10/17/2023","","4.4","156","","72,319","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFKPF2JC"
"","","B0C48L3NXD","VAKUEN Premium Airtight Food Storage Containers Mega 8P/Set. 7pcs Container and Vacuum Sealer. Smart One-Click Seal Lid, Patented Double Silicone Lining, 100% Leak Proof, BPA-FREE","VAKUEN","$179.99","1,160","50","$208,788","03/19/2022","$139.87","4.3","240","$40.12","5,241","6","FBA","2","Kitchen & Dining","Oversize","11.22 x 11.81 x 11.81 in","8.5 lb","https://www.amazon.com/dp/B0C48L3NXD"
