"Export time:  1/31/2024, 10:43:53 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CGV5RB15","Kmiectse 102 QT Large Storage Bins with Lid, Plastic Storage Organizer for Living Room Bedroom, Foldable Stackable Toy Storage, Storage Containers for House Organizing, 3 Tier","Kmiectse","$119.99","988","25","$118,550","08/28/2023","$39.10","4.4","102","$80.89","38,184","7","FBA","2","Home & Kitchen","Oversize","24.5 x 42.5 x 15.3 in","19 lb","https://www.amazon.com/dp/B0CGV5RB15"
"","","B0BQ3H7PT8","Clear Storage Bin with Lid 3 Pack 【Stackable & Sturdy】Plastic Bins for Storage, Multifunctional Folding Storage Bins for Bedroom, Living Room, Study, Toy Room, 24 QT Folding Box with Magnetic door","Kmiectse","$40.99","3,980","94","$163,140","12/28/2022","$17.54","4.7","869","$23.45","8,532","7","FBA","3","Home & Kitchen","Oversize","11.02 x 8.66 x 14.96 in","4.72 kg","https://www.amazon.com/dp/B0BQ3H7PT8"
"","","B09KHCRX57","Amazon Basics Collapsible Fabric Storage Cube Organizer Bins - Pack of 6, Pink, 13x15x13'","Amazon Basics","$31.34","","","","06/27/2022","$18.41","4.7","1,972","$12.93","2,343","6","AMZ","6","Our Brands","Standard","13.303 x 13.74 x 6.811 in","9.833 lb","https://www.amazon.com/dp/B09KHCRX57"
"","","B0B67PCFLQ","23Qt Plastic Storage Bins Organizer 3 Tier, Stackable Storage Boxes with Lids, Storage Containers for Bedroom Living Room Kitchen Study Office, Folding Storage Boxes","CTSNSLH","$32.99","9,432","318","$311,162","08/24/2022","","4.5","1,880","","1,491","7","FBA","11","Home & Kitchen","","","","https://www.amazon.com/dp/B0B67PCFLQ"
"","","B0CCNFN2LG","Homeforce Collapsible Storage Bins with Lids 3 Pack 17 Gal Each, Stackable and Foldable Storage Boxes with Doors & Wheels, Large Closet Organizers and Storage Cabinet for Dorm Room Space Saving","Homeforce","$79.99","","","$0.00","07/16/2023","","4.4","21","","685,165","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCNFN2LG"
"","","B0CN9GPDG9","meekoo 8 Pack Collapsible Storage Bins Fabric Storage Bins Polyester Fabric Storage Baskets with Handles Linen Closet Organizer for Shelf Home Closet Towels Toys (Beige,17 x 12 x 15 In)","meekoo","$49.99","","","","12/28/2023","","4.3","30","","","","FBA","1","","","","","https://www.amazon.com/dp/B0CN9GPDG9"
"","","B09WQTR4ZK","Citylife 64L Collapsible Storage Bins with Lids Plastic Storage Containers for Organizing Stackable Storage Box Large Heavy Duty Utility Crates, 2 Packs","ITYLIFE CITYLIFE","$49.97","690","24","$34,479","06/09/2022","$29.35","4.5","257","$20.62","38,842","6","FBA","2","Home & Kitchen","Oversize","16.06 x 23.52 x 4.41 in","11.001 lb","https://www.amazon.com/dp/B09WQTR4ZK"
"","","B0BN2ZCQ9C","Sineda 4 Pack Storage Bins with Lids - 19 Gallon Collapsible Storage Bins with Wheels and Door, Stackable Storage Bins for Clothing, Blankets, Books, Bedding and Toys.(19 Gal-4Pack, Green)","Sineda","$229.95","2,795","57","$642,710","01/28/2023","","4.6","759","","15,499","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0BN2ZCQ9C"
"","","B0BZCYGGP2","Storage Bins with Lids,78 Quart Plastic Bins with Lids,Large Closet Organizers, 3 Packs Collapsible Storage Bins with Wheels,Double Door Stackable Bins for Clothes,Home","KHNR","$86.18","3,783","121","$326,019","05/05/2023","","4.4","355","","6,203","7","FBA","6","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZCYGGP2"
"","","B0BWF2L3G3","Bagnizer Large 17' 42 Quarts Collapsible Stackable Storage Bins with Lids [3-Pack] Foldable Fabric Linen Storage Boxes Cube, Closet Organizer Baskets with Label for Home (16.7 x 12 x 12, Gray)","Bagnizer","$39.99","3,725","115","$148,963","02/24/2023","","4.6","967","","6,575","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWF2L3G3"
"","","B0BPLPD47C","3 Pack Clothes Storage Box - Oxford Foldable Stackable Container Organizer Set for Clothing Fabric Frame Storage Bin Bags with Clear Window and Double Handles (11L, Blue)","FPTUU","$19.99","321","13","$6,417","12/08/2022","","4.6","346","","69,683","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BPLPD47C"
"","","B092ZDHJMN","Fab totes 6 Pack Clothes Storage, Foldable Blanket Storage Bags, Storage Containers for Organizing Bedroom, Closet, Clothing, Comforter, Organization and Storage with Lids and Handle, Grey","Fab totes","$29.99","53,496","1,433","$1.60M","08/20/2021","","4.3","21,943","","78","6","FBA","8","Home & Kitchen","","","","https://www.amazon.com/dp/B092ZDHJMN"
