"Export time:  2/1/2024, 11:07:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CT8PGDL6","2024 Christmas Gift Pleasure Adult Toys Women Sexual - Rabbit Most Pleasure Machine Woman Funny Gifts Realistic Sensory for Thrusting Machine Tool Wellness Set B1414+7","Generic","$29.99","","","","01/24/2024","","","","","","6","FBM","1","","","","","https://www.amazon.com/dp/B0CT8PGDL6"
"","","B0CSWK68TC","Travel Finger Vibrators - Waterproof Small Massage Toy Mini VibratoQuite Soft Silicone Finger Massage A-96","Generic","$18.99","","","","01/19/2024","","","","","202","6","FBM","1","Finger Vibrators","","","","https://www.amazon.com/dp/B0CSWK68TC"
"","","B0CN8L5L1T","Waterproof Massage Yoga Toys for Women Portable New Gifts Fun Women Toys Most Pleasure Machine Woman Cheap Men Toy Valentines Soft Sensory Accessories Thrusting Machine Tool Machine","MEMIDARA","$35.99","30","2","$1,080","11/13/2023","$26.07","","","$9.92","184,657","6","FBA","1","Health & Household","Standard","3.9 x 3.1 x 8.6 in","15.2 oz","https://www.amazon.com/dp/B0CN8L5L1T"
"","","B0CRDR1YZZ","JKAS Back Massage Yoga Gifts Toys Massager for Women Portable New Fun Adult Toys Most Pleasure Toy Valentines Soft Sensory","Generic","$28.89","120","4","$3,467","01/02/2024","$21.37","","","$7.52","104,943","7","FBA","1","Health & Household","Standard","6.5 x 4.5 x 9.7 in","8.11 oz","https://www.amazon.com/dp/B0CRDR1YZZ"
"","","B0CRF3B7JT","Remote Control vibratiers for Women Date Night Wireless Panties,Couples Play with Massager Toy Outdoors or at Home,Valentine's Day Gift for Her GH1","Generic","$32.99","","","","12/31/2023","","5","1","","","6","FBA","1","","Standard","3.62 x 1.65 x 4.45 in","2.4 oz","https://www.amazon.com/dp/B0CRF3B7JT"
"","","B0CQ2SGFJS","Rose Virbrater for Women, 10 Modes, Delivered Within 2-4 Days - Red Rose-BF103","Generic","$36.99","","","","12/11/2023","$27.90","","","$9.09","3","6","FBA","1","Sex Novelties","Standard","2.99 x 2.52 x 4.29 in","4.97 oz","https://www.amazon.com/dp/B0CQ2SGFJS"
"","","B0CSY8MCM7","Silicon Exercise Balls with Remote Control Pelvic Muscle Rechargeable Trainer Muscle Strengthening Device 2/115","Generic","$19.99","","","$0.00","01/21/2024","","","","","1,195,579","6","FBM","1","Health & Household","","","","https://www.amazon.com/dp/B0CSY8MCM7"
"","","B0CT8M3WKZ","New Pleasure Adult Toy Women Powerful 10 Modes Rabbit Tool Thrusting Machine Soft Toy for Couple Her Gift Wellness Products Men Him Set 23 * 7","Generic","$19.99","","","","01/24/2024","","5","1","","","6","FBM","1","","","","","https://www.amazon.com/dp/B0CT8M3WKZ"
"","","B0C3HK8GQG","Pelvic Floor Muscles Trainer Exerciser Bladder Control for Women with APP","JOYME","$149.95","53","1","$7,947","04/24/2023","$141.61","1.9","3","$8.34","272,012","3","FBM","1","Health & Household","Standard","3.3 x 1.3 x 7.2 in","4.09 oz","https://www.amazon.com/dp/B0C3HK8GQG"
"","","B0CPLYNJFJ","Travel Finger Vibrators - Waterproof Massage Toy Mini VibratoQuite Soft Silicone Finger Massage A12","Generic","$21.99","","","","11/30/2023","$15.15","","","$6.84","57","3","FBA","1","Finger Vibrators","Standard","3 x 2 x 5 in","2.4 oz","https://www.amazon.com/dp/B0CPLYNJFJ"
