"Export time:  1/29/2024, 12:57:02 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BNPPS85F","Lavatino Desk Organizers with Drawer, 5-Tier Mesh Desk File Organizer with 5 Vertical File Sorter and Pen Holder, Multifunction Desktop Organizer, Desk Organizers and Accessories for Home Office","Lavatino","$28.99","570","19","$16,524","11/30/2022","","4.6","632","","12,866","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BNPPS85F"
"","","B0B2W3YQ2J","Marbrasse Desk Organizer with Drawer, 4-Tier Mesh Desk File Organizer with 5 Vertical File Holders and 2 Pen Holders, Multifunction Desktop Organizer","Marbrasse","$29.99","1,854","54","$55,601","05/31/2022","$18.16","4.4","1,199","$11.83","4,411","7","FBA","2","Office Products","Standard","10.2 x 14.17 x 5.63 in","6.219 lb","https://www.amazon.com/dp/B0B2W3YQ2J"
"","","B0BZ4396D5","OPNICE Desk Organizers and Accessories, Desk Organizer with Drawer, 4-Tier Paper Tray Organizer with 2 Pen Holders + File Holder, Office Desk Accessories for Office Supplies(Rose Gold)","OPNICE","$26.99","4,495","223","$121,320","04/24/2023","$14.00","4.5","541","$12.99","744","6","FBA","3","Office Products","Oversize","16.13 x 9.05 x 9.44 in","1.6 oz","https://www.amazon.com/dp/B0BZ4396D5"
"","","B0CJM6DQQJ","LALOBLUE Set of 4 Office Organization and Storage, Clear PET Letter Tray Desk Organizer, Stackable Document Organizer and File Paper Organizer for Office Supplies","LALOBLUE","$29.99","90","3","$2,699","12/26/2023","","5","8","","65,007","","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CJM6DQQJ"
"","","B07QKHD643","EasyPAG Hanging Wall File Organizer 10 Tier Mesh Office Mail Paper Organization Hanging File Folder Holder Magazine Rack Bin with Nametag Label,Black","EasyPAG","$49.99","2,472","68","$123,575","10/04/2018","$28.99","4.8","2,815","$21.00","3,424","7","FBA","2","Office Products","Oversize","4.15 x 32 x 13.25 in","5.44 lb","https://www.amazon.com/dp/B07QKHD643"
"","","B099ZQWFMB","WALI Monitor Stand with Storage, Office Desk Organizer with Drawer and Side Storage Pockets for Computer Desk Stand, Laptop, Printer, Notebook and Flat Screen Display, (STT007), Black, 1 Pack","WALI","$24.99","","","","07/20/2021","$16.46","4.8","284","$8.53","92","6","FBA","1","Computer Monitor Stands","Standard","9.41 x 15.08 x 2.32 in","1.67 kg","https://www.amazon.com/dp/B099ZQWFMB"
"","","B0C7GRTZ4F","DRASTAR Mail Organizer, Mail Holder with 2 Slots, Mail Basket for Wall Table Countertop, Wood Desk Mail Organizer, Black Envelope Holder for Home Office","DRASTAR","$18.98","805","38","$15,279","07/23/2023","$10.99","4.8","46","$7.99","6,543","6","FBA","1","Office Products","Standard","4 x 4 x 11 in","1.19 lb","https://www.amazon.com/dp/B0C7GRTZ4F"
"","","B09QKDY1YY","Supeasy 5 Tier Desk Organizer with Handle, Mesh Paper/File Organizer for Desk, Paper Tray Organizer for Office Supplies Black","SUPEASY","$17.98","5,791","300","$104,122","01/16/2022","$2.16","4.7","2,367","$15.82","475","6","FBA","4","Office Products","Oversize","12.5 x 13.5 x 9.5 in","1 lb","https://www.amazon.com/dp/B09QKDY1YY"
"","","B0CF5PPP6F","Delifox 5 Tier Letter Tray Paper Organizer, Desk Paper Organizer with Drawer & Pen Holders, Mesh File Holder Organization Document Storage for Office Home School, Black","Delifox","$22.99","270","11","$6,207","08/10/2023","","4.9","11","","22,140","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CF5PPP6F"
"","","B075KP5JLH","SimpleHouseware Metal Desk Monitor Stand Riser with Organizer Drawer","Simple Houseware","$24.87","","","","09/11/2017","$11.02","4.6","25,128","$13.85","26","5","FBA","4","Computer Monitor Stands","Oversize","20.24 x 5.79 x 11.5 in","1 lb","https://www.amazon.com/dp/B075KP5JLH"
